Voltage,Current,Power,Energy,Temperature,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
,,,,,,,,,,,26.27499032020569,26165.0,20.686328,22.006467999999998,5.553,135.76
26.347,8.621,227.097,1270.641,22.25,1.9462,100.0,100.0,Accelerating,4.0,25.0,27.181169986724854,,,,,
,,,,,,,,,,,27.2127788066864,27103.0,22.386561999999998,23.81568,5.579,147.61
,,,,,,,,,,,28.144604444503784,28041.0,22.386561999999998,23.81568,5.589,147.88
26.691,-0.007,0.22,1293.596,21.75,0.8953,0.0,0.0,Coasting,4.0,25.0,28.190794706344604,,,,,
,,,,,,,,,,,29.090616703033447,28979.0,20.119288,21.403988000000002,5.576,132.61
26.709,-0.005,0.18,1293.681,21.62,0.8913,0.0,0.0,Coasting,4.0,25.0,29.189096927642822,,,,,
,,,,,,,,,,,30.021615266799927,29916.0,14.452432,15.374758,5.572,95.18
26.716,0.072,1.908,0.054,21.5,1.0879,3.0,100.0,Accelerating,5.0,25.0,30.202523708343506,,,,,
,,,,,,,,,,,30.963168382644653,30854.0,9.361476,9.959526,5.635,62.35
26.237,12.252,326.791,130.291,22.12,3.3,53.0,100.0,Accelerating,5.0,25.0,31.209588289260864,,,,,
,,,,,,,,,,,31.901268005371094,31792.0,5.384222,5.72799,5.53,35.19
25.875,22.356,578.019,605.038,24.37,3.3,100.0,100.0,Accelerating,5.0,25.0,32.2060821056366,,,,,
,,,,,,,,,,,32.83355379104614,32730.0,11.901638,12.66094,5.579,78.49
26.319,9.377,246.749,932.882,22.75,2.2105,100.0,100.0,Accelerating,5.0,25.0,33.2157416343689,,,,,
,,,,,,,,,,,33.779653549194336,33668.0,20.402808,21.705227999999998,5.619,135.5
26.325,8.681,228.535,1169.334,22.37,1.9188,100.0,100.0,Accelerating,5.0,25.0,34.215728998184204,,,,,
,,,,,,,,,,,34.71758508682251,34606.0,22.386561999999998,23.81568,5.643,149.32
26.672,0.01,0.26,1299.679,22.0,0.8953,2.0,0.0,Coasting,5.0,25.0,35.223713397979736,,,,,
,,,,,,,,,,,35.65390419960022,35544.0,22.670082,24.116919999999997,5.651,151.42
26.687,0.005,0.1,1299.802,21.75,0.8921,0.0,0.0,Coasting,5.0,25.0,36.228129386901855,,,,,
,,,,,,,,,,,36.58750081062317,36482.0,19.836654,21.102748000000002,5.633,132.07
26.7,0.002,0.06,1299.886,21.62,0.8969,0.0,0.0,Coasting,5.0,25.0,37.22884154319763,,,,,
,,,,,,,,,,,37.5229868888855,37420.0,14.735066,15.675998,5.623,97.93
