Voltage,Current,Power,Energy,Temperature,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
26.372,7.73,203.877,685.332,21.75,1.7963,100.0,100.0,Accelerating,1.0,20.0,2.6908442974090576,,,,,
26.416,6.242,164.982,705.047,21.62,1.6818,100.0,100.0,Accelerating,1.0,20.0,2.791626214981079,,,,,
,,,,,,,,,,,2.8148746490478516,2720.0,12.513864,13.312149999999999,2.09,30.91
26.422,5.854,154.733,722.68,21.5,1.5755,100.0,100.0,Accelerating,1.0,20.0,2.89760160446167,,,,,
26.459,5.693,150.595,738.9,21.37,1.5142,100.0,100.0,Accelerating,1.0,20.0,3.0080270767211914,,,,,
26.45,5.731,151.573,754.237,21.25,1.482,100.0,100.0,Accelerating,1.0,20.0,3.1128463745117188,,,,,
26.472,5.347,141.466,768.906,21.25,1.4135,100.0,100.0,Accelerating,1.0,20.0,3.2122838497161865,,,,,
26.487,4.908,129.939,782.953,21.12,1.374,100.0,100.0,Accelerating,1.0,20.0,3.314490556716919,,,,,
26.478,4.75,125.77,796.7,21.12,1.374,100.0,100.0,Accelerating,1.0,20.0,3.4163994789123535,,,,,
26.497,4.562,120.873,810.34,21.12,1.3764,100.0,100.0,Accelerating,1.0,20.0,3.5304057598114014,,,,,
26.481,4.512,119.514,823.181,21.0,1.4804,100.0,100.0,Accelerating,1.0,20.0,3.6312131881713867,,,,,
26.497,4.447,117.848,835.891,21.0,1.3885,100.0,100.0,Accelerating,1.0,20.0,3.7327256202697754,,,,,
,,,,,,,,,,,3.758561849594116,3658.0,21.536002,22.911073999999996,2.111,53.75
26.494,4.872,129.041,848.809,21.0,1.3788,100.0,100.0,Accelerating,1.0,20.0,3.8457889556884766,,,,,
26.494,5.316,120.273,861.251,21.0,1.3788,100.0,100.0,Accelerating,1.0,20.0,3.950611114501953,,,,,
26.497,4.404,116.664,873.807,21.0,1.3756,100.0,100.0,Accelerating,1.0,20.0,4.0520830154418945,,,,,
26.497,4.637,122.868,885.911,21.0,1.3595,100.0,100.0,Accelerating,1.0,20.0,4.153047323226929,,,,,
26.497,4.601,121.92,899.389,20.87,1.3369,100.0,100.0,Accelerating,1.0,20.0,4.255159854888916,,,,,
26.503,4.258,112.828,911.47,20.87,1.4336,100.0,100.0,Accelerating,1.0,20.0,4.367847204208374,,,,,
26.494,4.663,123.517,923.82,20.87,1.4916,100.0,100.0,Accelerating,1.0,20.0,4.471141815185547,,,,,
26.497,4.872,120.735,936.492,20.87,1.4312,100.0,100.0,Accelerating,1.0,20.0,4.571449279785156,,,,,
26.5,4.493,119.048,948.227,20.87,1.3313,100.0,100.0,Accelerating,1.0,20.0,4.6738600730896,,,,,
,,,,,,,,,,,4.701234817504883,4596.0,23.803276,25.322766,2.122,59.7
26.675,0.271,7.249,956.59,20.87,0.9856,88.0,0.0,Coasting,1.0,20.0,4.776520490646362,,,,,
26.666,0.343,9.151,957.619,20.75,0.9743,66.0,0.0,Coasting,1.0,20.0,4.892195463180542,,,,,
26.647,0.029,0.759,958.618,20.75,0.9985,46.0,0.0,Coasting,1.0,20.0,4.997132778167725,,,,,
26.663,0.382,10.18,959.616,20.75,0.9977,24.0,0.0,Coasting,1.0,20.0,5.099313259124756,,,,,
26.672,-0.005,0.14,960.0,20.75,0.8953,4.0,0.0,Coasting,1.0,20.0,5.199195623397827,,,,,
26.669,0.007,0.16,960.054,20.75,0.8937,0.0,0.0,Coasting,1.0,20.0,5.305680513381958,,,,,
26.672,0.002,0.04,960.054,20.75,0.8961,0.0,0.0,Coasting,1.0,20.0,5.4095847606658936,,,,,
26.672,0.005,0.14,960.069,20.75,0.8848,0.0,0.0,Coasting,1.0,20.0,5.513584136962891,,,,,
26.672,0.005,0.1,960.077,20.75,0.8961,0.0,0.0,Coasting,1.0,20.0,5.622144460678101,,,,,
,,,,,,,,,,,5.633833646774292,5534.0,23.803276,25.322766,2.128,59.87
26.675,0.012,0.3,960.084,20.75,0.8937,0.0,0.0,Coasting,1.0,20.0,5.724753379821777,,,,,
26.675,0.0,0.02,960.1,20.75,0.8937,0.0,0.0,Coasting,1.0,20.0,5.825185298919678,,,,,
26.675,0.0,0.18,960.108,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,5.927304744720459,,,,,
26.678,0.0,0.02,960.115,20.75,0.8953,0.0,0.0,Coasting,1.0,20.0,6.039440155029297,,,,,
26.678,0.005,0.1,960.131,20.75,0.8937,0.0,0.0,Coasting,1.0,20.0,6.143139839172363,,,,,
26.678,0.005,0.12,960.138,20.75,0.8969,0.0,0.0,Coasting,1.0,20.0,6.246891021728516,,,,,
26.681,0.007,0.16,960.146,20.62,0.8937,0.0,0.0,Coasting,1.0,20.0,6.355763673782349,,,,,
26.681,0.005,0.12,960.154,20.62,0.8961,0.0,0.0,Coasting,1.0,20.0,6.459806442260742,,,,,
26.681,-0.002,0.12,960.169,20.62,0.8937,0.0,0.0,Coasting,1.0,20.0,6.564664840698242,,,,,
,,,,,,,,,,,6.577457904815674,6472.0,22.386561999999998,23.81568,2.133,56.45
26.681,0.007,0.18,960.177,20.75,0.8953,0.0,0.0,Coasting,1.0,20.0,6.6636011600494385,,,,,
26.681,-0.002,0.08,960.184,20.62,0.8945,0.0,0.0,Coasting,1.0,20.0,6.766880989074707,,,,,
26.681,-0.005,0.12,960.192,20.75,0.8953,0.0,0.0,Coasting,1.0,20.0,6.87370491027832,,,,,
26.681,0.007,0.16,960.2,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,6.978125095367432,,,,,
26.684,0.005,0.14,960.207,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,7.08159065246582,,,,,
26.684,-0.002,0.04,960.223,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,7.187764883041382,,,,,
26.681,0.002,0.06,960.23,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,7.287754058837891,,,,,
26.681,0.0,0.02,960.238,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,7.3961567878723145,,,,,
26.684,0.0,0.02,960.246,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,7.495293855667114,,,,,
,,,,,,,,,,,7.507456302642822,7410.0,20.686328,22.006467999999998,2.137,52.24
26.684,-0.002,0.06,960.253,20.62,0.8969,0.0,0.0,Coasting,1.0,20.0,7.602404594421387,,,,,
26.684,-0.005,0.1,960.261,20.62,0.8969,0.0,0.0,Coasting,1.0,20.0,7.715521574020386,,,,,
26.684,0.007,0.18,960.269,20.62,0.8961,0.0,0.0,Coasting,1.0,20.0,7.818310976028442,,,,,
26.687,0.0,0.16,960.284,20.62,0.8937,0.0,0.0,Coasting,1.0,20.0,7.921197891235352,,,,,
26.687,-0.005,0.16,960.292,20.62,0.8889,0.0,0.0,Coasting,1.0,20.0,8.023003578186035,,,,,
26.691,-0.002,0.2,960.3,20.62,0.8961,0.0,0.0,Coasting,1.0,20.0,8.13134241104126,,,,,
26.687,0.0,0.0,960.307,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,8.233768224716187,,,,,
26.687,0.012,0.04,960.315,20.62,0.8953,0.0,0.0,Coasting,1.0,20.0,8.344685077667236,,,,,
26.687,0.005,0.12,960.33,20.62,0.8961,0.0,0.0,Coasting,1.0,20.0,8.447940349578857,,,,,
,,,,,,,,,,,8.44820237159729,8348.0,18.136419999999998,19.293536,2.138,45.84
26.691,0.0,0.0,0.0,20.62,0.8985,0.0,0.0,Accelerating,2.0,20.0,8.568633556365967,,,,,
26.684,0.115,3.214,0.131,20.62,1.0565,4.5,100.0,Accelerating,2.0,20.0,8.65343976020813,,,,,
26.678,0.29,7.716,0.637,20.62,1.0484,9.5,100.0,Accelerating,2.0,20.0,8.757297992706299,,,,,
26.675,0.434,11.595,1.697,20.62,1.0605,15.0,100.0,Accelerating,2.0,20.0,8.865520000457764,,,,,
26.663,0.725,19.985,3.364,20.62,1.096,20.0,100.0,Accelerating,2.0,20.0,8.971633195877075,,,,,
26.656,0.958,25.546,5.514,20.62,1.1032,25.5,100.0,Accelerating,2.0,20.0,9.078142166137695,,,,,
26.647,1.034,27.564,8.202,20.62,1.1056,30.5,100.0,Accelerating,2.0,20.0,9.184529781341553,,,,,
26.647,1.176,31.359,11.382,20.62,1.1064,35.5,100.0,Accelerating,2.0,20.0,9.286196947097778,,,,,
26.638,1.337,35.586,15.084,20.62,1.2112,41.0,100.0,Accelerating,2.0,20.0,9.390510082244873,,,,,
,,,,,,,,,,,9.39065933227539,9286.0,16.152666,17.183084,2.143,40.91
26.634,1.464,39.01,19.162,20.62,1.1564,46.0,100.0,Accelerating,2.0,20.0,9.493311882019043,,,,,
26.625,1.675,46.718,23.762,20.62,1.1629,51.5,100.0,Accelerating,2.0,20.0,9.598587274551392,,,,,
26.616,1.778,47.339,28.631,20.62,1.179,57.0,100.0,Accelerating,2.0,20.0,9.702451467514038,,,,,
26.403,7.474,197.341,42.954,20.75,2.2653,62.0,100.0,Accelerating,2.0,20.0,9.813480377197266,,,,,
26.319,10.022,252.898,67.054,20.87,2.6972,67.5,100.0,Accelerating,2.0,20.0,9.916454315185547,,,,,
26.222,12.262,321.497,97.889,21.0,3.0115,72.5,100.0,Accelerating,2.0,20.0,10.020629405975342,,,,,
26.172,13.824,361.762,133.417,21.25,3.2662,78.0,100.0,Accelerating,2.0,20.0,10.122262239456177,,,,,
26.125,14.928,389.996,173.376,21.5,3.2162,83.0,100.0,Accelerating,2.0,20.0,10.234836339950562,,,,,
,,,,,,,,,,,10.3261239528656,10224.0,14.168911999999999,15.073518,2.145,35.92
26.059,16.524,430.595,216.791,21.75,3.3,88.5,100.0,Accelerating,2.0,20.0,10.347932815551758,,,,,
25.991,17.844,464.218,265.382,22.0,3.2081,93.5,100.0,Accelerating,2.0,20.0,10.44061803817749,,,,,
25.944,18.842,502.008,314.627,22.25,3.3,99.0,100.0,Accelerating,2.0,20.0,10.549373149871826,,,,,
26.047,15.072,392.554,361.229,22.37,2.9543,100.0,100.0,Accelerating,2.0,20.0,10.6533362865448,,,,,
26.15,13.33,348.582,400.558,22.25,2.4804,100.0,100.0,Accelerating,2.0,20.0,10.759761810302734,,,,,
26.228,11.378,298.425,432.783,22.12,2.1766,100.0,100.0,Accelerating,2.0,20.0,10.857682466506958,,,,,
26.306,8.866,233.27,459.625,22.0,1.9566,100.0,100.0,Accelerating,2.0,20.0,10.962970733642578,,,,,
26.359,7.366,194.133,482.642,21.75,1.7334,100.0,100.0,Accelerating,2.0,20.0,11.06448769569397,,,,,
26.4,6.535,175.833,502.979,21.62,1.7334,100.0,100.0,Accelerating,2.0,20.0,11.170541524887085,,,,,
,,,,,,,,,,,11.263087034225464,11162.0,14.168911999999999,15.072632,2.151,36.02
26.406,6.166,162.861,521.664,21.5,1.6182,100.0,100.0,Accelerating,2.0,20.0,11.303596019744873,,,,,
26.422,5.592,160.878,538.076,21.37,1.4634,100.0,100.0,Accelerating,2.0,20.0,11.383423805236816,,,,,
26.431,5.714,151.027,553.068,21.25,1.5932,100.0,100.0,Accelerating,2.0,20.0,11.480477809906006,,,,,
26.453,5.705,132.794,568.412,21.25,1.461,100.0,100.0,Accelerating,2.0,20.0,11.58565616607666,,,,,
26.462,4.793,126.827,581.768,21.12,1.4522,100.0,100.0,Accelerating,2.0,20.0,11.688635110855103,,,,,
26.472,5.114,135.316,596.152,21.12,1.3313,100.0,100.0,Accelerating,2.0,20.0,11.794472694396973,,,,,
26.469,5.191,137.28,609.416,21.12,1.4272,100.0,100.0,Accelerating,2.0,20.0,11.900967359542847,,,,,
26.472,4.834,127.876,623.293,21.12,1.3506,100.0,100.0,Accelerating,2.0,20.0,12.007571697235107,,,,,
26.466,4.951,130.968,636.196,21.0,1.4127,100.0,100.0,Accelerating,2.0,20.0,12.111826419830322,,,,,
,,,,,,,,,,,12.202202320098877,12099.0,21.536002,22.911073999999996,2.155,54.84
26.481,4.526,119.839,649.452,21.0,1.3708,100.0,100.0,Accelerating,2.0,20.0,12.2452712059021,,,,,
26.478,4.514,119.504,662.269,21.0,1.4095,100.0,100.0,Accelerating,2.0,20.0,12.32433795928955,,,,,
26.481,4.202,111.31,675.218,21.0,1.3595,100.0,100.0,Accelerating,2.0,20.0,12.43107557296753,,,,,
26.478,4.663,123.437,687.821,21.0,1.3982,100.0,100.0,Accelerating,2.0,20.0,12.5312819480896,,,,,
26.478,4.308,114.037,700.424,21.0,1.3579,100.0,100.0,Accelerating,2.0,20.0,12.632518529891968,,,,,
26.459,5.666,149.864,713.449,21.0,1.4304,100.0,100.0,Accelerating,2.0,20.0,12.746302127838135,,,,,
26.484,4.838,128.128,726.067,20.87,1.3627,100.0,100.0,Accelerating,2.0,20.0,12.850325107574463,,,,,
26.475,5.201,118.848,738.593,21.0,1.3756,100.0,100.0,Accelerating,2.0,20.0,12.947601795196533,,,,,
26.481,4.282,113.349,750.589,20.87,1.3563,100.0,100.0,Accelerating,2.0,20.0,13.05203628540039,,,,,
,,,,,,,,,,,13.144696950912476,13037.0,23.828969999999998,25.350232,2.156,60.72
26.472,5.282,118.692,763.315,20.87,1.4119,100.0,100.0,Coasting,2.0,20.0,13.173251390457153,,,,,
26.656,-0.194,5.157,766.725,20.87,0.9501,80.0,0.0,Coasting,2.0,20.0,13.266072988510132,,,,,
26.647,0.418,11.096,767.539,20.87,0.9944,58.0,0.0,Coasting,2.0,20.0,13.370087385177612,,,,,
26.638,0.288,7.659,768.591,20.87,1.0049,36.0,0.0,Coasting,2.0,20.0,13.473387002944946,,,,,
26.647,0.194,5.196,769.359,20.75,0.9211,16.0,0.0,Coasting,2.0,20.0,13.582549095153809,,,,,
26.65,-0.007,0.22,769.49,20.75,0.8993,0.0,0.0,Coasting,2.0,20.0,13.686255693435669,,,,,
26.653,0.007,0.18,769.498,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,13.787997484207153,,,,,
26.653,0.005,0.0,769.505,20.75,0.8953,0.0,0.0,Coasting,2.0,20.0,13.893073081970215,,,,,
26.656,-0.002,0.06,769.513,20.75,0.8929,0.0,0.0,Coasting,2.0,20.0,13.999556541442871,,,,,
,,,,,,,,,,,14.083695411682129,13975.0,23.519755999999997,25.021526,2.157,59.96
26.656,0.005,0.12,769.528,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,14.113124370574951,,,,,
26.659,-0.005,0.16,769.536,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,14.204965114593506,,,,,
26.659,0.0,0.06,769.544,20.75,0.8961,0.0,0.0,Coasting,2.0,20.0,14.308971881866455,,,,,
26.659,0.002,0.06,769.559,20.75,0.8929,0.0,0.0,Coasting,2.0,20.0,14.417026042938232,,,,,
26.659,0.01,0.28,769.567,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,14.521819829940796,,,,,
26.659,0.002,0.06,769.574,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,14.625554323196411,,,,,
26.659,-0.01,0.14,769.59,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,14.72924280166626,,,,,
26.663,0.0,0.02,769.597,20.75,0.8945,0.0,0.0,Coasting,2.0,20.0,14.840252161026001,,,,,
26.663,0.005,0.1,769.605,20.75,0.8929,0.0,0.0,Coasting,2.0,20.0,14.937814950942993,,,,,
,,,,,,,,,,,15.02024531364441,14913.0,22.670082,24.116919999999997,2.157,57.81
26.666,0.005,0.14,769.613,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,15.057013988494873,,,,,
26.663,-0.007,0.2,769.628,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,15.148193597793579,,,,,
26.663,0.0,0.0,769.636,20.75,0.8945,0.0,0.0,Coasting,2.0,20.0,15.25289535522461,,,,,
26.666,-0.002,0.06,769.644,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,15.35873532295227,,,,,
26.666,0.0,0.04,769.659,20.75,0.8969,0.0,0.0,Coasting,2.0,20.0,15.464954376220703,,,,,
26.666,0.002,0.04,769.667,20.75,0.8953,0.0,0.0,Coasting,2.0,20.0,15.564321517944336,,,,,
26.669,0.007,0.16,769.674,20.75,0.8961,0.0,0.0,Coasting,2.0,20.0,15.666933298110962,,,,,
26.666,0.007,0.18,769.682,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,15.77151083946228,,,,,
26.669,0.002,0.08,769.69,20.75,0.8953,0.0,0.0,Coasting,2.0,20.0,15.881861686706543,,,,,
,,,,,,,,,,,15.956768274307251,15851.0,20.402808,21.705227999999998,2.158,52.04
26.669,0.002,0.06,769.697,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,16.005186557769775,,,,,
26.669,-0.002,0.06,769.705,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,16.087040901184082,,,,,
26.669,-0.002,0.06,769.713,20.75,0.8913,0.0,0.0,Coasting,2.0,20.0,16.189095735549927,,,,,
26.672,0.002,0.04,769.72,20.75,0.8953,0.0,0.0,Coasting,2.0,20.0,16.29641342163086,,,,,
26.672,0.002,0.06,769.736,20.75,0.8727,0.0,0.0,Coasting,2.0,20.0,16.400779724121094,,,,,
26.672,0.002,0.04,769.743,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,16.505579948425293,,,,,
26.672,0.002,0.04,769.751,20.75,0.8921,0.0,0.0,Coasting,2.0,20.0,16.611329793930054,,,,,
26.675,0.002,0.08,769.759,20.75,0.8921,0.0,0.0,Coasting,2.0,20.0,16.712294578552246,,,,,
26.672,0.012,0.34,769.766,20.75,0.8937,0.0,0.0,Coasting,2.0,20.0,16.818830013275146,,,,,
,,,,,,,,,,,16.88714623451233,16789.0,18.419054,19.594776,2.162,47.07
26.672,0.002,0.08,0.0,20.75,0.8961,0.0,0.0,Accelerating,3.0,20.0,17.001283884048462,,,,,
26.672,0.026,0.68,0.008,20.75,1.0371,1.5,100.0,Accelerating,3.0,20.0,17.058187007904053,,,,,
26.666,0.209,4.116,0.3,20.75,1.0404,6.5,100.0,Accelerating,3.0,20.0,17.13109254837036,,,,,
26.663,0.334,8.874,1.037,20.62,1.0371,12.0,100.0,Accelerating,3.0,20.0,17.238771200180054,,,,,
26.653,0.665,15.64,2.327,20.75,1.0549,17.0,100.0,Accelerating,3.0,20.0,17.341216325759888,,,,,
26.647,0.787,20.957,4.14,20.75,1.0484,22.0,100.0,Accelerating,3.0,20.0,17.44884467124939,,,,,
26.641,0.905,24.08,6.467,20.62,1.1169,27.5,100.0,Accelerating,3.0,20.0,17.54865336418152,,,,,
26.628,1.334,35.544,9.393,20.75,1.1097,32.5,100.0,Accelerating,3.0,20.0,17.650010585784912,,,,,
26.628,1.334,35.5,12.787,20.75,1.1709,38.0,100.0,Accelerating,3.0,20.0,17.75297474861145,,,,,
,,,,,,,,,,,17.83479142189026,17727.0,16.152666,17.183084,2.163,41.3
26.622,1.507,40.127,16.596,20.75,1.1064,43.0,100.0,Accelerating,3.0,20.0,17.886725664138794,,,,,
26.616,1.476,39.319,20.805,20.75,1.1347,48.5,100.0,Accelerating,3.0,20.0,17.96651029586792,,,,,
26.606,1.932,51.41,25.321,20.75,1.2032,53.5,100.0,Accelerating,3.0,20.0,18.064908981323242,,,,,
26.462,5.926,156.809,33.27,20.75,1.7399,58.5,100.0,Accelerating,3.0,20.0,18.180822372436523,,,,,
26.362,8.455,222.816,52.9,20.75,2.3394,64.0,100.0,Accelerating,3.0,20.0,18.28061532974243,,,,,
26.266,11.054,288.364,79.204,21.0,2.8229,69.0,100.0,Accelerating,3.0,20.0,18.385706901550293,,,,,
26.197,12.756,334.065,111.383,21.12,3.1275,74.5,100.0,Accelerating,3.0,20.0,18.489524364471436,,,,,
26.128,14.4,376.294,148.385,21.37,3.1775,79.5,100.0,Accelerating,3.0,20.0,18.596733331680298,,,,,
26.112,14.652,382.583,189.473,21.62,3.3,85.0,100.0,Accelerating,3.0,20.0,18.693482160568237,,,,,
,,,,,,,,,,,18.766148567199707,18665.0,13.885392,14.771391999999999,2.169,35.59
26.022,17.05,443.676,233.503,21.87,3.3,90.0,100.0,Accelerating,3.0,20.0,18.81307339668274,,,,,
25.997,17.275,449.11,281.057,22.12,3.3,95.5,100.0,Accelerating,3.0,20.0,18.904385089874268,,,,,
25.962,17.803,462.543,333.043,22.37,3.1356,100.0,100.0,Accelerating,3.0,20.0,19.00985884666443,,,,,
26.069,14.328,373.474,378.202,22.37,2.7907,100.0,100.0,Accelerating,3.0,20.0,19.122429370880127,,,,,
26.166,13.034,341.063,414.743,22.25,2.3426,100.0,100.0,Accelerating,3.0,20.0,19.224108934402466,,,,,
26.241,9.962,261.546,445.379,22.12,2.2097,100.0,100.0,Accelerating,3.0,20.0,19.333507299423218,,,,,
26.316,8.573,225.585,470.054,21.87,1.9373,100.0,100.0,Accelerating,3.0,20.0,19.436012029647827,,,,,
26.337,8.03,211.504,492.157,21.75,1.648,100.0,100.0,Accelerating,3.0,20.0,19.53859043121338,,,,,
26.391,6.54,172.604,511.188,21.62,1.7439,100.0,100.0,Accelerating,3.0,20.0,19.648218631744385,,,,,
,,,,,,,,,,,19.711719751358032,19603.0,14.168911999999999,15.072632,2.17,36.34
26.391,6.396,168.803,528.991,21.5,1.6174,100.0,100.0,Accelerating,3.0,20.0,19.75702142715454,,,,,
26.425,5.911,156.241,545.357,21.37,1.5126,100.0,100.0,Accelerating,3.0,20.0,19.85486340522766,,,,,
26.413,5.702,150.602,560.778,21.37,1.4514,100.0,100.0,Accelerating,3.0,20.0,19.95610785484314,,,,,
26.428,5.206,137.644,575.217,21.25,1.4272,100.0,100.0,Accelerating,3.0,20.0,20.06461262702942,,,,,
26.431,5.436,143.76,589.187,21.25,1.4191,100.0,100.0,Accelerating,3.0,20.0,20.166995525360107,,,,,
26.453,5.191,112.944,602.719,21.25,1.3982,100.0,100.0,Accelerating,3.0,20.0,20.273686408996582,,,,,
26.456,4.241,112.174,615.713,21.12,1.4143,100.0,100.0,Accelerating,3.0,20.0,20.38153648376465,,,,,
26.459,4.178,110.523,628.577,21.12,1.4884,100.0,100.0,Accelerating,3.0,20.0,20.484856843948364,,,,,
26.459,4.253,112.507,641.979,21.12,1.511,100.0,100.0,Accelerating,3.0,20.0,20.589038848876953,,,,,
,,,,,,,,,,,20.640406608581543,20540.0,21.819522,23.212314,2.172,56.01
26.475,5.58,147.648,656.225,21.12,1.3853,100.0,100.0,Accelerating,3.0,20.0,20.691633462905884,,,,,
26.447,5.064,133.947,669.642,21.12,1.3853,100.0,100.0,Accelerating,3.0,20.0,20.8001389503479,,,,,
26.437,4.399,116.273,683.159,21.0,1.3337,100.0,100.0,Accelerating,3.0,20.0,20.90873622894287,,,,,
26.437,4.807,127.097,695.685,21.0,1.4425,100.0,100.0,Accelerating,3.0,20.0,21.005385160446167,,,,,
26.459,4.308,114.003,709.002,21.0,1.3772,100.0,100.0,Accelerating,3.0,20.0,21.113089561462402,,,,,
26.459,4.418,116.9,721.298,21.0,1.3627,100.0,100.0,Accelerating,3.0,20.0,21.216920614242554,,,,,
26.481,3.766,99.708,734.6,21.0,1.4828,100.0,100.0,Accelerating,3.0,20.0,21.32181978225708,,,,,
26.462,6.161,119.499,748.593,21.0,1.3788,100.0,100.0,Accelerating,3.0,20.0,21.426506996154785,,,,,
26.453,4.97,131.474,762.125,21.0,1.407,100.0,100.0,Accelerating,3.0,20.0,21.528578758239746,,,,,
,,,,,,,,,,,21.5816330909729,21478.0,23.54545,25.048992000000002,2.173,60.48
26.553,1.85,40.474,773.622,21.0,0.9372,92.0,0.0,Coasting,3.0,20.0,21.659315824508667,,,,,
26.641,-0.082,2.145,774.666,20.87,0.984,72.0,0.0,Coasting,3.0,20.0,21.739344835281372,,,,,
26.606,1.027,27.301,775.795,20.87,0.9896,50.0,0.0,Coasting,3.0,20.0,21.85092520713806,,,,,
26.631,0.214,5.711,776.909,20.87,1.0186,30.0,0.0,Coasting,3.0,20.0,21.948179244995117,,,,,
26.634,0.127,3.387,777.477,20.87,0.8953,8.0,0.0,Coasting,3.0,20.0,22.05823802947998,,,,,
