Host_Timestamp,Timestamp_ms,SetDutyCycle,InAveragingWindow,MeasuredDutyCycle,TargetDutyCycle,Voltage,Current,Power,Energy,Temperature,MotorCurrent
1772106813.1069622,1491692.0,0.0,False,0.0,0.0,28.0906,-0.0096,0.2525,0.0,21.12,0.2248
1772106813.3572655,1491946.0,0.0,False,0.0,0.0,28.0938,0.0048,0.1262,0.0307,21.12,0.224
1772106813.6169794,1492200.0,0.0,False,0.0,0.0,28.0906,0.0048,0.1051,0.0538,21.12,0.2264
1772106813.863237,1492455.0,0.0,False,0.0,0.0,28.0906,0.0024,0.0629,0.0768,21.12,0.2248
1772106814.118511,1492710.0,0.0,False,0.0,0.0,28.0906,0.0,0.0206,0.0998,21.12,0.224
1772106814.375722,1492966.0,0.0,False,0.0,0.0,28.0906,0.0024,0.0629,0.1229,21.12,0.224
1772106814.6360588,1493220.0,0.0,False,0.0,0.0,28.0938,-0.0024,0.0629,0.1459,21.12,0.2256
1772106814.8870816,1493474.0,0.0,False,0.0,0.0,28.0938,-0.0024,0.0,0.169,21.12,0.2248
1772106815.1435869,1493728.0,0.0,False,0.0,0.0,28.0906,0.0024,0.0629,0.192,21.12,0.2248
1772106815.3933058,1493982.0,0.0,False,0.0,0.0,28.0906,0.0,0.0206,0.215,21.12,0.2248
1772106815.6447191,1494236.0,0.0,False,0.0,0.0,28.0906,-0.0024,0.0629,0.2381,21.12,0.2281
1772106815.90249,1494492.0,0.0,False,0.0,0.0,28.0938,-0.0048,0.1474,0.2611,21.12,0.2264
1772106816.1566496,1494747.0,0.0,True,0.0,0.0,28.0906,0.0,0.0,0.2842,21.12,0.2256
1772106816.4157925,1495001.0,0.0,True,0.0,0.0,28.0906,-0.0024,0.084,0.3072,21.12,0.2264
1772106816.667211,1495255.0,0.0,True,0.0,0.0,28.0906,0.0,0.0,0.3302,21.12,0.224
1772106816.9266207,1495509.0,0.0,True,0.0,0.0,28.0906,0.0048,0.1051,0.361,21.12,0.2264
1772106817.1741366,1495763.0,0.0,True,0.0,0.0,28.0906,0.0048,0.1474,0.384,21.12,0.2256
1772106817.4336524,1496017.0,0.0,True,0.0,0.0,28.0938,-0.0048,0.1051,0.407,21.12,0.2264
1772106817.6855798,1496272.0,0.0,True,0.0,0.0,28.0938,0.0024,0.0629,0.4301,21.12,0.2256
1772106817.9356399,1496526.0,0.0,True,0.0,0.0,28.0906,0.0024,0.0418,0.4531,21.12,0.2248
1772106818.2000353,1496780.0,1.0,False,1.0,1.0,28.0906,0.0264,0.7162,0.0384,21.12,0.2667
1772106818.4522135,1497037.0,1.0,False,1.0,1.0,28.0875,0.0216,0.779,0.1997,21.12,0.3344
1772106818.7053642,1497291.0,1.0,False,1.0,1.0,28.0875,0.0264,0.7373,0.361,21.12,0.3505
1772106818.955521,1497545.0,1.0,False,1.0,1.0,28.0906,0.0288,0.779,0.5376,21.12,0.3538
1772106819.2090223,1497799.0,1.0,False,1.0,1.0,28.0906,0.0216,0.6106,0.6989,21.12,0.3344
1772106819.4677365,1498054.0,1.0,False,1.0,1.0,28.0875,0.0192,0.5477,0.8602,21.12,0.3288
1772106819.7235112,1498310.0,1.0,False,1.0,1.0,28.0906,0.0216,0.7373,1.0214,21.12,0.3522
1772106819.9842007,1498566.0,1.0,False,1.0,1.0,28.0875,0.0216,0.6317,1.2058,21.12,0.357
1772106820.2370808,1498820.0,1.0,False,1.0,1.0,28.0906,0.024,0.9058,1.3824,21.12,0.3715
1772106820.492692,1499076.0,1.0,False,1.0,1.0,28.0906,0.0336,0.948,1.559,21.12,0.3691
1772106820.7405977,1499332.0,1.0,False,1.0,1.0,28.0875,0.0312,0.8635,1.751,21.12,0.3779
1772106820.9986148,1499586.0,1.0,False,1.0,1.0,28.0875,0.0168,0.4421,1.943,21.12,0.3779
1772106821.255304,1499842.0,1.0,True,1.0,1.0,28.0875,0.0216,0.6106,2.135,21.12,0.3763
1772106821.5051603,1500096.0,1.0,True,1.0,1.0,28.0875,0.024,0.6528,2.3194,21.12,0.3763
