SetDutyCycle,MeasuredDutyCycle,Voltage_V,Current_A,Power_W,Energy_J,Temperature_C,MotorCurrent_A,SamplesCount,Dyno_RPM,Car_RPM,Dyno_Torque_Nm,Dyno_Power_W,DynoSamplesCount
0.0,0.0,28.2441,0.0024,0.0992875,0.4378,22.62,0.2248,8,0.0,0.0,0.0,0.0,2
1.0,1.0,28.242150000000002,0.0234,0.69985,3.264,22.62,0.3548,8,0.0,0.0,-0.012,0.0,2
2.0,2.0,28.238275,0.07529999999999999,2.1160125,9.8765,22.62,0.4900875,8,0.0,0.0,1.092,0.0,2
3.0,3.0,28.2281,0.1779,4.9788499999999996,24.2304,22.62,0.7434,8,0.0,0.0,2.6239999999999997,0.0,2
4.0,4.0,28.220350000000003,0.2703,7.6329,36.5798,22.62,0.84865,8,1.6,1.7,3.348,0.595,2
5.0,5.0,28.210949999999997,0.3594,10.133875,47.6237,22.62,0.8746375,8,3.2,3.4050000000000002,3.6,1.21,2
6.0,6.0,28.20465,0.4065,11.657399999999999,58.0531,22.685000000000002,0.8304374999999999,8,6.4,6.81,3.6334999999999997,2.435,2
7.0,7.0,28.197287499999998,0.4839,13.64225,67.991,22.75,0.856325,8,9.605,10.215,3.5765000000000002,3.5949999999999998,2
8.0,8.0,28.186725,0.5690999999999999,16.2042,79.6339,22.75,0.846975,8,12.8,13.615000000000002,3.6485000000000003,4.915,2
9.0,9.0,28.1804375,0.6366,18.03685,90.3782,22.75,0.8121,8,15.99,17.01,3.6595,6.13,2
10.0,10.0,28.169685714285716,0.7443428571428571,20.958714285714287,97.8509,22.75,0.8461714285714285,7,19.19,20.415,3.706,7.45,2
11.0,11.0,28.162112500000003,0.8142,22.939425,109.1712,22.765,0.8395125,8,22.39,23.82,3.7024999999999997,8.68,2
12.0,12.0,28.150387499999997,0.8934,25.3785625,120.8371,22.87,0.8513,8,23.990000000000002,25.52,3.7355,9.39,2
13.0,13.0,28.1406,0.9705,27.30365,133.655,22.87,0.8635875,8,28.79,30.62,3.7755,11.379999999999999,2
14.0,14.0,28.1301,1.068,29.9649,146.3731,22.87,0.8714375,8,30.405,32.34,3.7805,12.045,2
15.0,15.0,28.1199125,1.1499,32.6047875,158.6381,22.87,0.8743624999999999,8,38.4,40.849999999999994,3.816,15.355,2
20.0,20.0,28.0823875,1.5966,44.8922375,225.9533,22.935000000000002,0.8703375,8,49.575,52.739999999999995,3.8129999999999997,19.795,2
25.0,25.0,28.041025,2.0259,56.5056625,287.5853,23.0,0.88805,8,63.97,68.05,3.8315,25.66,2
30.0,30.0,27.997757142857143,2.428114285714286,67.99995714285714,332.6899,23.0,0.9080857142857143,7,78.315,83.315,3.875,31.78,2
35.0,35.0,27.953924999999998,2.8383,79.3506625,392.663,23.015,0.910625,8,92.75,98.67,3.9045,37.93,2
40.0,40.0,27.917975000000002,3.1524,88.0128625,448.5658,23.12,0.90145,8,107.145,113.98,3.952,44.345,2
45.0,45.0,27.8687625,3.6378,100.3196375,505.0291,23.12,0.9410375,8,121.54,129.29500000000002,3.9905,50.785,2
50.0,50.0,27.825,4.0008,110.570925,559.4726,23.25,0.9511,8,137.53,146.31,4.031499999999999,58.065,2
55.0,55.0,27.7898375,4.2657,118.539225,610.729,23.25,0.9497,8,151.92000000000002,161.62,4.084,64.97,2
60.0,60.0,27.738675,4.7364,131.5701625,661.8854,23.37,0.9819625,8,166.31,176.93,4.13,71.93,2
65.0,65.0,27.705475,4.9878,137.89865,709.9315,23.37,0.9761,8,181.24333333333334,192.80666666666664,4.1819999999999995,79.37,3
70.0,70.0,27.6671875,5.2485,146.3283125,759.145,23.4675,0.9756875,8,195.1,207.55,4.2355,86.535,2
75.0,75.0,27.613400000000002,5.7024,157.8661857142857,763.6838,23.5,1.002857142857143,7,211.09,224.565,4.28,94.61,2
80.0,80.0,27.57735,6.1269,168.9289875,811.0541,23.62,1.033425,8,224.01,238.31,4.3375,101.745,2
85.0,85.0,27.563675,6.048,165.9385875,854.4691,23.6525,0.999075,8,238.41,253.625,4.385,109.47,2
86.0,86.0,27.536325,6.2268,173.05145000000002,843.3485,23.75,1.0181875,8,242.00666666666666,257.45666666666665,4.433666666666666,112.36666666666667,3
89.0,89.0,27.51445,6.4254,176.998025,886.4794,23.75,1.0108375,8,251.07,267.095,4.478,117.73,2
92.0,92.0,27.480075,6.6315,182.450275,917.2224,23.87,1.0417874999999999,8,259.21000000000004,275.75,4.5120000000000005,122.47999999999999,2
95.0,95.0,27.4457125,7.0266,192.1262875,957.5194,23.87,1.059425,8,267.20500000000004,284.265,4.563,127.68,2
98.0,98.0,27.403525000000002,7.3002,200.012925,997.5936,24.0,1.076525,8,275.06,292.615,4.5965,132.39,2
99.8,99.8,27.40537142857143,7.000114285714285,189.8362857142857,968.6938,24.0,1.0531428571428572,7,280.38666666666666,298.2866666666667,4.633,136.03666666666666,3
