SetDutyCycle,MeasuredDutyCycle,Voltage_V,Current_A,Power_W,Energy_J,Temperature_C,MotorCurrent_A,SamplesCount,Dyno_RPM,Car_RPM,Dyno_Torque_Nm,Dyno_Power_W,DynoSamplesCount
0.0,0.0,28.0914,0.0009,0.0682875,0.4531,21.12,0.2256,8,0.0,0.0,0.0005,0.0,2
1.0,1.0,28.088275,0.026099999999999998,0.7396750000000001,3.4637,21.12,0.3763125,8,0.0,0.0,0.9355,0.0,2
2.0,2.0,28.0844,0.0771,2.1735125,10.2451,21.12,0.4965125,8,0.0,0.0,1.8944999999999999,0.0,2
3.0,3.0,28.075,0.1734,4.9321625,23.3933,21.12,0.7448,8,0.0,0.0,2.2385,0.0,2
4.0,4.0,28.070349999999998,0.21509999999999999,6.0669625,31.511,21.12,0.6876875,8,1.6,1.7,2.3975,0.4,2
5.0,5.0,28.06382857142857,0.2756571428571429,7.732242857142857,36.841,21.231428571428573,0.6799,7,6.4,6.8,2.342,1.57,2
6.0,6.0,28.0582,0.3387,9.49705,43.7914,21.25,0.6737,8,11.195,11.91,2.292,2.69,2
7.0,7.0,28.0531,0.3705,10.270312500000001,51.6941,21.25,0.63925,8,12.79,13.61,2.2755,3.05,2
8.0,8.0,28.0457375,0.4446,12.463125,60.5952,21.25,0.6508375,8,15.99,17.01,2.2815000000000003,3.82,2
9.0,9.0,28.037112500000003,0.5061,14.3267375,68.9818,21.25,0.6643375,8,17.59,18.715000000000003,2.271,4.185,2
10.0,10.0,28.0304875,0.5601,15.9564125,78.7046,21.295,0.6475,8,20.79,22.12,2.279,4.96,2
11.0,11.0,28.0218875,0.6297,17.781675,87.8592,21.34,0.6658625,8,25.59,27.22,2.2835,6.115,2
12.0,12.0,28.013675,0.6831,19.1450375,97.5206,21.37,0.6789375,8,27.189999999999998,28.92,2.285,6.505000000000001,2
13.0,13.0,28.008612499999998,0.7128,20.0415125,107.0131,21.37,0.628575,8,32.0,34.040000000000006,2.286,7.665,2
14.0,14.0,27.997314285714285,0.8194285714285714,23.035,111.36,21.37,0.6677142857142858,7,33.58,35.725,2.2895000000000003,8.05,2
15.0,15.0,27.991775,0.8712,24.499925,120.4301,21.37,0.6610125,8,36.78,39.129999999999995,2.291,8.825,2
20.0,20.0,27.9538875,1.2294,34.3632625,172.8,21.435000000000002,0.6784375,8,51.2,54.47,2.278,12.215,2
25.0,25.0,27.9242375,1.5591,43.4793625,220.055,21.5,0.6944374999999999,8,65.60499999999999,69.78999999999999,2.2775,15.645,2
30.0,30.0,27.888275,1.8798,52.424025,267.0106,21.5,0.7041375,8,80.005,85.11,2.2695,19.015,2
35.0,35.0,27.85275,2.2023,60.9891625,313.3056,21.575,0.712975,8,94.4,100.425,2.2625,22.36,2
40.0,40.0,27.8117375,2.5134,69.79975,357.4502,21.62,0.7149,8,110.4,117.45,2.26,26.134999999999998,2
45.0,45.0,27.778512499999998,2.7834,77.769,398.3002,21.62,0.7287,8,124.805,132.76999999999998,2.2605,29.545,2
50.0,50.0,27.7488,2.9991,84.1245,436.8077,21.62,0.732325,8,140.73,149.71,2.26,33.305,2
55.0,55.0,27.724999999999998,3.137485714285714,87.61427142857143,446.2925,21.75,0.7263142857142857,7,153.60500000000002,163.41,2.262,36.385000000000005,2
60.0,60.0,27.6843875,3.5049,97.341375,479.2243,21.75,0.750175,8,169.605,180.43,2.2625,40.185,2
65.0,65.0,27.6660125,3.6504,100.4098125,505.9354,21.75,0.7390749999999999,8,183.905,195.64,2.2625,43.565,2
70.0,70.0,27.6394625,3.8651999999999997,106.65497500000001,533.2454,21.855,0.7484375,8,199.9,212.655,2.2625,47.370000000000005,2
75.0,75.0,27.6222625,3.8256,105.6625375,554.4422,21.87,0.735275,8,214.405,228.095,2.266,50.879999999999995,2
80.0,80.0,27.5828125,4.1331,114.24317500000001,577.9277,21.87,0.75025,8,228.805,243.41,2.2685,54.35,2
85.0,85.0,27.5726625,4.2531,117.23965,597.0509,21.87,0.750775,8,243.20499999999998,258.73,2.2695,57.8,2
86.0,86.0,27.5570375,4.2978000000000005,117.4924375,572.4365,21.87,0.7471375,8,246.27,261.99,2.277,58.73,2
87.0,87.0,27.5504125,4.2297,117.7995125,577.6973,22.0,0.7400875,8,247.87,263.695,2.2805,59.195,2
88.0,88.0,27.544137499999998,4.2768,117.301975,581.6218,22.0,0.7373625,8,251.20499999999998,267.24,2.2835,60.07,2
89.0,89.0,27.54642857142857,4.1015999999999995,112.9505,556.8922,22.0,0.7248142857142856,7,254.26999999999998,270.5,2.286,60.875,2
90.0,90.0,27.537485714285715,4.184571428571429,114.78355714285715,563.5277,22.0,0.7172285714285714,7,257.47,273.9,2.2904999999999998,61.765,2
91.0,91.0,27.524225,4.305,115.833425,569.4029,22.0,0.745925,8,260.66499999999996,277.3,2.2954999999999997,62.655,2
92.0,92.0,27.511325,4.2651,117.3225125,576.5299,22.0,0.7346375,8,263.86,280.70500000000004,2.301,63.57,2
93.0,93.0,27.50665,4.2003,116.2991375,584.8243,22.060000000000002,0.7202375,8,265.46,282.41,2.3055000000000003,64.1,2
94.0,94.0,27.495687500000003,4.308,120.9030125,594.6547,22.045,0.72405,8,268.66,285.81,2.3135000000000003,65.09,2
95.0,95.0,27.475375,4.3803,121.2846625,600.3302,22.12,0.7292,8,271.86,289.21,2.319,66.01,2
96.0,96.0,27.4859125,4.2648,117.5218375,610.2298,22.12,0.7131875,8,275.06,292.615,2.324,66.945,2
97.0,97.0,27.46875,4.4091000000000005,120.54906249999999,623.1398,22.12,0.7423125,8,276.65999999999997,294.315,2.331,67.535,2
98.0,98.0,27.4496125,4.6488,127.5814125,634.0454,22.12,0.77685,8,279.86,297.72,2.3315,68.325,2
99.0,99.0,27.414285714285715,4.880228571428572,134.73058571428572,612.2419,22.12,0.7834000000000001,7,283.04999999999995,301.12,2.336,69.24000000000001,2
99.8,99.8,27.424599999999998,4.6437,125.391225,619.4918,22.16875,0.740875,8,286.405,304.685,2.3375000000000004,70.095,2
