Host_Timestamp,Timestamp_ms,SetDutyCycle,InAveragingWindow,MeasuredDutyCycle,TargetDutyCycle,Voltage,Current,Power,Energy,Temperature,MotorCurrent
1772108057.5293303,84498.0,0.0,False,0.0,0.0,27.7188,0.0024,0.083,0.0077,21.87,0.2248
1772108057.7892172,84752.0,0.0,False,0.0,0.0,27.7188,0.0,0.1867,0.0307,21.87,0.2232
1772108058.0366538,85006.0,0.0,False,0.0,0.0,27.7188,0.0048,0.1037,0.0614,21.87,0.2264
1772108058.2923615,85260.0,0.0,False,0.0,0.0,27.7219,-0.0024,0.0619,0.0845,21.87,0.2281
1772108058.5534408,85514.0,0.0,False,0.0,0.0,27.7188,0.0096,0.2491,0.0998,21.87,0.2248
1772108058.8016548,85770.0,0.0,False,0.0,0.0,27.7188,0.0072,0.1867,0.1229,21.87,0.2248
1772108059.0565007,86025.0,0.0,False,0.0,0.0,27.7188,-0.0024,0.0413,0.1536,21.87,0.2248
1772108059.312854,86281.0,0.0,False,0.0,0.0,27.7188,0.0,0.0206,0.1766,21.87,0.2216
1772108059.5648315,86535.0,0.0,False,0.0,0.0,27.7188,0.0,0.0,0.192,21.87,0.2248
1772108059.8244648,86789.0,0.0,False,0.0,0.0,27.7188,-0.0072,0.1867,0.2227,21.87,0.2256
1772108060.082617,87045.0,0.0,False,0.0,0.0,27.7188,0.0072,0.0619,0.2458,21.87,0.224
1772108060.3310173,87301.0,0.0,False,0.0,0.0,27.7188,-0.0048,0.1037,0.2765,21.87,0.2248
1772108060.5924892,87555.0,0.0,True,0.0,0.0,27.7188,0.0,0.1867,0.2918,21.87,0.2248
1772108060.843268,87809.0,0.0,True,0.0,0.0,27.7219,0.0072,0.2285,0.3226,21.87,0.2232
1772108061.1005197,88065.0,0.0,True,0.0,0.0,27.7219,0.0024,0.0413,0.3456,21.87,0.2248
1772108061.3541112,88319.0,0.0,True,0.0,0.0,27.7188,0.0024,0.0413,0.3686,21.87,0.2248
1772108061.6067533,88575.0,0.0,True,0.0,0.0,27.7188,0.0024,0.1037,0.384,21.87,0.2248
1772108061.862079,88829.0,0.0,True,0.0,0.0,27.7219,-0.0024,0.0619,0.407,21.87,0.2264
1772108062.1200316,89083.0,0.0,True,0.0,0.0,27.7188,-0.0048,0.1661,0.4301,21.87,0.2264
1772108062.3739758,89339.0,0.0,True,0.0,0.0,27.7188,-0.0024,0.0413,0.4608,21.87,0.2248
1772108062.6258855,89595.0,1.0,False,1.0,1.0,27.7188,0.0264,0.7066,0.0998,21.87,0.3409
1772108062.882116,89849.0,1.0,False,1.0,1.0,27.7188,0.024,0.6859,0.2688,21.87,0.3514
1772108063.139907,90103.0,1.0,False,1.0,1.0,27.7188,0.0288,0.8107,0.4378,21.87,0.3514
1772108063.3957977,90357.0,1.0,False,1.0,1.0,27.7188,0.0264,0.7066,0.6067,21.75,0.357
1772108063.6464589,90611.0,1.0,False,1.0,1.0,27.7188,0.0216,0.6024,0.7834,21.87,0.357
1772108063.894155,90865.0,1.0,False,1.0,1.0,27.7188,0.0216,0.6024,0.9523,21.87,0.3586
1772108064.1505275,91119.0,1.0,False,1.0,1.0,27.7188,0.0312,0.8314,1.129,21.87,0.3667
1772108064.4119885,91374.0,1.0,False,1.0,1.0,27.7156,0.0216,0.6442,1.3056,21.75,0.3659
1772108064.6622016,91629.0,1.0,False,1.0,1.0,27.7156,0.024,0.6859,1.4822,21.87,0.3586
1772108064.9209557,91884.0,1.0,False,1.0,1.0,27.7156,0.0312,0.6024,1.6589,21.87,0.3602
1772108065.176492,92138.0,1.0,False,1.0,1.0,27.7188,0.0312,0.8314,1.8355,21.75,0.3642
1772108065.4254534,92394.0,1.0,False,1.0,1.0,27.7156,0.0264,0.8314,2.0275,21.87,0.3651
1772108065.6819665,92648.0,1.0,True,1.0,1.0,27.7188,0.0288,0.769,2.2118,21.87,0.3699
1772108065.9355764,92902.0,1.0,True,1.0,1.0,27.7188,0.0216,0.5818,2.3885,21.75,0.3683
1772108066.188284,93157.0,1.0,True,1.0,1.0,27.7188,0.0168,0.457,2.5805,21.87,0.3683
1772108066.452237,93413.0,1.0,True,1.0,1.0,27.7188,0.0216,0.5818,2.7648,21.87,0.3699
1772108066.7013276,93667.0,1.0,True,1.0,1.0,27.7188,0.0168,0.4363,2.9414,21.87,0.3691
1772108066.9512787,93921.0,1.0,True,1.0,1.0,27.7156,0.0264,0.7066,3.1258,21.75,0.3683
1772108067.2051976,94175.0,1.0,True,1.0,1.0,27.7156,0.024,0.6442,3.3101,21.75,0.3667
1772108067.544659,94430.0,2.0,False,1.0,1.0,27.7188,0.024,0.6648,3.4944,21.75,0.3715
1772108067.7178216,94686.0,2.0,False,2.0,2.0,27.7125,0.0792,2.2238,0.4378,21.87,0.5391
1772108067.9739642,94942.0,2.0,False,2.0,2.0,27.7125,0.0768,2.5397,1.0138,21.75,0.5407
1772108068.227569,95196.0,2.0,False,2.0,2.0,27.7156,0.0888,2.4317,1.5821,21.87,0.5472
1772108068.4828882,95451.0,2.0,False,2.0,2.0,27.7156,0.0864,2.3693,2.1581,21.87,0.5464
1772108068.7421482,95705.0,2.0,False,2.0,2.0,27.7125,0.0816,2.2862,2.7187,21.87,0.5448
1772108068.991753,95959.0,2.0,False,2.0,2.0,27.7125,0.0792,2.0573,3.3024,21.75,0.5383
1772108069.247894,96215.0,2.0,False,2.0,2.0,27.7156,0.072,2.016,3.863,21.75,0.5415
1772108069.5082166,96471.0,2.0,False,2.0,2.0,27.7125,0.0768,2.099,4.4314,21.75,0.5415
1772108069.758411,96727.0,2.0,False,2.0,2.0,27.7125,0.0792,2.1821,4.9997,21.75,0.5407
1772108070.0170937,96981.0,2.0,False,2.0,2.0,27.7125,0.072,2.016,5.5603,21.87,0.527
1772108070.2743602,97236.0,2.0,False,2.0,2.0,27.7125,0.072,2.016,6.121,21.87,0.523
1772108070.5249705,97490.0,2.0,True,2.0,2.0,27.7125,0.0768,2.1408,6.6816,21.75,0.5109
1772108070.7739344,97744.0,2.0,True,2.0,2.0,27.7125,0.0816,2.2445,7.2576,21.75,0.5536
1772108071.02967,98000.0,2.0,True,2.0,2.0,27.7125,0.0864,2.4106,7.849,21.75,0.5633
1772108071.2838554,98254.0,2.0,True,2.0,2.0,27.7125,0.084,2.3069,8.4403,21.75,0.5585
1772108071.5400126,98508.0,2.0,True,2.0,2.0,27.7125,0.0888,2.473,9.0317,21.87,0.5609
1772108071.796514,98762.0,2.0,True,2.0,2.0,27.7125,0.0888,2.473,9.6307,21.87,0.5593
1772108072.0560234,99017.0,2.0,True,2.0,2.0,27.7125,0.084,2.3482,10.2144,21.87,0.5617
1772108072.302851,99273.0,2.0,True,2.0,2.0,27.7156,0.0792,2.2238,10.8134,21.75,0.5617
1772108072.6053934,99529.0,3.0,False,3.0,3.0,27.7094,0.1584,4.4093,11.4586,21.75,0.6987
1772108072.813819,99784.0,3.0,False,3.0,3.0,27.7062,0.1632,4.5336,1.0445,21.75,0.7067
1772108073.0721574,100038.0,3.0,False,3.0,3.0,27.7062,0.1656,4.6166,2.1965,21.75,0.7067
1772108073.3280485,100294.0,3.0,False,3.0,3.0,27.7062,0.1632,4.5341,3.3562,21.75,0.7067
1772108073.5782218,100549.0,3.0,False,3.0,3.0,27.7062,0.1608,4.451,4.5005,21.75,0.7059
1772108073.8412008,100804.0,3.0,False,3.0,3.0,27.7062,0.1632,4.513,5.6678,21.75,0.7084
1772108074.0967228,101058.0,3.0,False,3.0,3.0,27.7062,0.1704,4.7419,6.8275,21.75,0.7059
1772108074.3428411,101313.0,3.0,False,3.0,3.0,27.7062,0.1584,4.3882,7.9795,21.87,0.7067
1772108074.6010516,101567.0,3.0,False,3.0,3.0,27.7062,0.1608,4.451,9.1392,21.75,0.7035
1772108074.859215,101823.0,3.0,False,3.0,3.0,27.7062,0.1752,4.8456,10.2835,21.75,0.7075
1772108075.1135492,102077.0,3.0,False,3.0,3.0,27.7062,0.1632,4.7208,11.4509,21.87,0.7059
1772108075.3618696,102331.0,3.0,False,3.0,3.0,27.7062,0.1752,4.825,12.5952,21.75,0.7051
1772108075.6207087,102586.0,3.0,True,3.0,3.0,27.7062,0.1608,4.4717,13.7318,21.75,0.7084
1772108075.8722973,102841.0,3.0,True,3.0,3.0,27.7062,0.1632,4.5336,14.8915,21.87,0.7067
1772108076.1285312,103095.0,3.0,True,3.0,3.0,27.7062,0.1632,4.5336,16.0358,21.75,0.7035
1772108076.387063,103351.0,3.0,True,3.0,3.0,27.7062,0.168,4.6795,17.1955,21.87,0.7051
1772108076.6358984,103606.0,3.0,True,3.0,3.0,27.7062,0.1632,4.4923,18.3398,21.87,0.7035
1772108076.8919106,103860.0,3.0,True,3.0,3.0,27.7062,0.1704,4.596,19.4995,21.87,0.7035
1772108077.1458185,104116.0,3.0,True,3.0,3.0,27.7031,0.156,4.3464,20.6438,21.87,0.7051
1772108077.4043136,104372.0,3.0,True,3.0,3.0,27.7062,0.156,4.3262,21.7958,21.87,0.7051
1772108077.6772168,104626.0,4.0,False,4.0,4.0,27.6969,0.2952,8.1547,0.0461,21.87,0.9179
1772108077.9117227,104881.0,4.0,False,4.0,4.0,27.6969,0.288,7.9886,2.0736,21.87,0.9082
1772108078.167832,105137.0,4.0,False,4.0,4.0,27.6969,0.2832,7.8638,4.1165,21.87,0.909
1772108078.4282577,105391.0,4.0,False,4.0,4.0,27.6969,0.2976,8.2171,6.1594,21.87,0.9227
1772108078.6767306,105645.0,4.0,False,4.0,4.0,27.6938,0.3144,8.6938,8.2406,21.75,0.934
1772108078.930145,105900.0,4.0,False,4.0,4.0,27.6938,0.2928,8.0918,10.3603,21.87,0.9614
1772108079.185621,106155.0,4.0,False,4.0,4.0,27.6938,0.2952,8.1754,12.457,21.87,0.934
1772108079.4452853,106410.0,4.0,False,4.0,4.0,27.6938,0.3024,8.3621,14.569,21.87,0.9348
1772108079.6937523,106664.0,4.0,False,4.0,4.0,27.6938,0.2976,8.2166,16.6579,21.87,0.934
1772108079.9568982,106918.0,4.0,False,4.0,4.0,27.6938,0.3,8.3203,18.7546,21.87,0.9388
1772108080.2027295,107172.0,4.0,False,4.0,4.0,27.6938,0.3048,8.3827,20.8742,21.75,0.9372
1772108080.4600606,107426.0,4.0,False,4.0,4.0,27.6938,0.2952,8.1749,22.9632,21.87,0.9356
1772108080.7160804,107680.0,4.0,True,4.0,4.0,27.6938,0.3,8.3198,25.0598,21.87,0.9372
1772108080.9652705,107936.0,4.0,True,4.0,4.0,27.6938,0.2904,8.0702,27.1795,21.87,0.9372
1772108081.2221067,108190.0,4.0,True,4.0,4.0,27.6938,0.2928,8.1125,29.2838,21.87,0.9388
1772108081.4792511,108444.0,4.0,True,4.0,4.0,27.6906,0.3,8.2987,31.3805,21.87,0.9404
1772108081.738646,108700.0,4.0,True,4.0,4.0,27.6938,0.2976,8.2368,33.5078,21.87,0.9388
1772108081.9878986,108954.0,4.0,True,4.0,4.0,27.6938,0.3,8.279,35.6122,21.87,0.9348
1772108082.2432804,109209.0,4.0,True,4.0,4.0,27.6938,0.2976,8.3822,37.7395,21.87,0.9437
1772108082.502528,109464.0,4.0,True,4.0,4.0,27.6938,0.3,8.279,39.8362,21.87,0.9388
1772108082.771823,109718.0,5.0,False,5.0,5.0,27.6812,0.4824,13.3478,0.4915,21.87,1.1693
1772108083.0090897,109974.0,5.0,False,5.0,5.0,27.675,0.4656,13.0723,3.84,21.87,1.1685
1772108083.2653682,110230.0,5.0,False,5.0,5.0,27.6781,0.4728,13.0531,7.1885,21.87,1.1701
1772108083.5138743,110485.0,5.0,False,5.0,5.0,27.6781,0.4776,13.2024,10.4986,21.87,1.1733
1772108083.778495,110739.0,5.0,False,5.0,5.0,27.6781,0.4608,12.7411,13.8086,21.87,1.1725
1772108084.025239,110993.0,5.0,False,5.0,5.0,27.6781,0.4872,13.4515,17.1187,21.87,1.1709
1772108084.2831762,111249.0,5.0,False,5.0,5.0,27.6781,0.48,13.2854,20.4672,21.87,1.1709
1772108084.5422995,111503.0,5.0,False,5.0,5.0,27.6781,0.4728,13.0939,23.7696,21.87,1.1677
1772108084.7920775,111757.0,5.0,False,5.0,5.0,27.6781,0.4848,12.7829,27.1181,21.87,1.1677
1772108085.048203,112012.0,5.0,False,5.0,5.0,27.675,0.468,12.9686,30.4128,21.87,1.1758
1772108085.3067796,112268.0,5.0,False,5.0,5.0,27.675,0.4824,13.3675,33.7766,21.87,1.1806
1772108085.5553756,112524.0,5.0,False,5.0,5.0,27.675,0.468,12.9696,37.1558,21.87,1.1838
1772108085.813547,112778.0,5.0,True,5.0,5.0,27.6781,0.4776,13.2014,40.5043,21.87,1.179
1772108086.0687256,113032.0,5.0,True,5.0,5.0,27.675,0.4752,13.1798,43.8528,21.87,1.1919
1772108086.3170898,113287.0,5.0,True,5.0,5.0,27.6781,0.48,13.285,47.2474,21.87,1.1838
1772108086.5777555,113541.0,5.0,True,5.0,5.0,27.675,0.4728,13.0934,50.5958,21.87,1.1846
1772108086.8288205,113795.0,5.0,True,5.0,5.0,27.675,0.4824,13.3253,53.9443,21.87,1.1919
1772108087.0774097,114049.0,5.0,True,5.0,5.0,27.675,0.4728,13.0718,57.3005,21.87,1.1838
1772108087.3354752,114303.0,5.0,True,5.0,5.0,27.675,0.4752,13.1798,60.6413,21.87,1.1854
1772108087.5918772,114557.0,5.0,True,5.0,5.0,27.675,0.4824,12.7819,64.0282,21.87,1.1846
1772108087.861092,114811.0,6.0,False,6.0,6.0,27.6625,0.6312,17.4734,1.0445,21.87,1.3031
1772108088.0968647,115065.0,6.0,False,6.0,6.0,27.6625,0.6432,17.7629,5.4758,21.87,1.3015
1772108088.3554254,115321.0,6.0,False,6.0,6.0,27.6625,0.636,17.5757,9.984,21.87,1.3079
1772108088.605023,115575.0,6.0,False,6.0,6.0,27.6625,0.6288,17.4106,14.4461,21.87,1.3063
1772108088.866832,115830.0,6.0,False,6.0,6.0,27.6625,0.6336,17.5354,18.9696,21.87,1.3063
1772108089.122785,116085.0,6.0,False,6.0,6.0,27.6594,0.6336,17.4912,23.4163,21.87,1.3087
1772108089.3703287,116339.0,6.0,False,6.0,6.0,27.6625,0.6288,17.3693,27.9245,21.87,1.3256
1772108089.6221137,116593.0,6.0,False,6.0,6.0,27.6594,0.6576,18.157,32.3712,21.87,1.3305
1772108089.8834522,116848.0,6.0,False,6.0,6.0,27.6625,0.6456,17.8454,36.8256,21.87,1.3063
1772108090.1385212,117102.0,6.0,False,6.0,6.0,27.6594,0.6456,17.845,41.2723,21.87,1.3063
1772108090.3934264,117358.0,6.0,False,6.0,6.0,27.6594,0.6288,17.3885,45.7728,21.87,1.3063
1772108090.6516175,117613.0,6.0,False,6.0,6.0,27.6594,0.6432,17.8032,50.2579,21.87,1.2982
1772108090.9003763,117867.0,6.0,True,6.0,6.0,27.6594,0.6312,17.4715,54.697,21.87,1.3015
1772108091.1551456,118121.0,6.0,True,6.0,6.0,27.6594,0.6456,17.8445,59.136,21.87,1.3498
1772108091.4066155,118375.0,6.0,True,6.0,6.0,27.6625,0.6504,17.9904,63.5674,21.87,1.3224
1772108091.667619,118629.0,6.0,True,6.0,6.0,27.6594,0.6336,17.5536,68.0525,21.87,1.3015
1772108091.9169934,118884.0,6.0,True,6.0,6.0,27.6594,0.6384,17.6789,72.4762,21.87,1.3015
1772108092.1757703,119140.0,6.0,True,6.0,6.0,27.6594,0.6288,17.3674,76.9613,21.87,1.2999
1772108092.425991,119396.0,6.0,True,6.0,6.0,27.6594,0.636,17.5325,81.4234,21.87,1.2982
1772108092.6817973,119651.0,6.0,True,6.0,6.0,27.6594,0.6384,17.6568,85.847,21.87,1.2966
1772108092.9402022,119907.0,7.0,False,7.0,7.0,27.6437,0.8496,23.4811,1.9277,21.87,1.4771
1772108093.1960478,120163.0,7.0,False,7.0,7.0,27.6469,0.744,20.5574,7.4189,21.87,1.3248
1772108093.4536536,120417.0,7.0,False,7.0,7.0,27.65,0.7104,19.6258,12.5107,21.87,1.2346
