CH_1_s,CH_1_mv,
-0.000077456,-0.600,
-0.000077448,-0.800,
-0.000077440,-0.800,
-0.000077432,-0.800,
-0.000077424,-0.800,
-0.000077416,-0.800,
-0.000077408,-0.600,
-0.000077400,-0.600,
-0.000077392,-0.600,
-0.000077384,-0.600,
-0.000077376,-0.800,
-0.000077368,-0.800,
-0.000077360,-0.600,
-0.000077352,-0.600,
-0.000077344,-0.600,
-0.000077336,-0.600,
-0.000077328,-0.800,
-0.000077320,-0.600,
-0.000077312,-0.800,
-0.000077304,-0.600,
-0.000077296,-0.600,
-0.000077288,-0.800,
-0.000077280,-0.600,
-0.000077272,-0.800,
-0.000077264,-0.600,
-0.000077256,-0.600,
-0.000077248,-0.800,
-0.000077240,-0.800,
-0.000077232,-0.800,
-0.000077224,-0.800,
-0.000077216,-0.800,
-0.000077208,-0.800,
-0.000077200,-0.600,
-0.000077192,-0.600,
-0.000077184,-0.600,
-0.000077176,-0.800,
-0.000077168,-0.800,
-0.000077160,-0.600,
-0.000077152,-0.600,
-0.000077144,-0.600,
-0.000077136,-0.800,
-0.000077128,-0.600,
-0.000077120,-0.600,
-0.000077112,-0.800,
-0.000077104,-0.600,
-0.000077096,-0.600,
-0.000077088,-0.600,
-0.000077080,-0.600,
-0.000077072,-0.600,
-0.000077064,-0.600,
-0.000077056,-0.600,
-0.000077048,-0.800,
-0.000077040,-0.600,
-0.000077032,-0.800,
-0.000077024,-0.800,
-0.000077016,-0.800,
-0.000077008,-0.600,
-0.000077000,-0.600,
-0.000076992,-0.600,
-0.000076984,-0.600,
-0.000076976,-0.600,
-0.000076968,-0.600,
-0.000076960,-0.800,
-0.000076952,-0.600,
-0.000076944,-0.600,
-0.000076936,-0.600,
-0.000076928,-0.800,
-0.000076920,-0.600,
-0.000076912,-0.600,
-0.000076904,-0.600,
-0.000076896,-0.600,
-0.000076888,-0.600,
-0.000076880,-0.600,
-0.000076872,-0.600,
-0.000076864,-0.800,
-0.000076856,-0.600,
-0.000076848,-0.600,
-0.000076840,-0.600,
-0.000076832,-0.800,
-0.000076824,-0.600,
-0.000076816,-0.600,
-0.000076808,-0.600,
-0.000076800,-0.600,
-0.000076792,-0.800,
-0.000076784,-0.600,
-0.000076776,-0.600,
-0.000076768,-0.600,
-0.000076760,-0.600,
-0.000076752,-0.600,
-0.000076744,-0.600,
-0.000076736,-0.800,
-0.000076728,-0.600,
-0.000076720,-0.800,
-0.000076712,-0.800,
-0.000076704,-0.800,
-0.000076696,-0.600,
-0.000076688,-0.800,
-0.000076680,-0.800,
-0.000076672,-0.600,
-0.000076664,-0.600,
-0.000076656,-0.800,
-0.000076648,-0.800,
-0.000076640,-0.800,
-0.000076632,-0.800,
-0.000076624,-0.600,
-0.000076616,-0.800,
-0.000076608,-0.600,
-0.000076600,-0.600,
-0.000076592,-0.600,
-0.000076584,-0.600,
-0.000076576,-0.600,
-0.000076568,-0.800,
-0.000076560,-0.800,
-0.000076552,-0.800,
-0.000076544,-0.800,
-0.000076536,-0.800,
-0.000076528,-0.600,
-0.000076520,-0.600,
-0.000076512,-0.800,
-0.000076504,-0.800,
-0.000076496,-0.800,
-0.000076488,-0.800,
-0.000076480,-0.600,
-0.000076472,-0.800,
-0.000076464,-0.800,
-0.000076456,-0.600,
-0.000076448,-0.600,
-0.000076440,-0.600,
-0.000076432,-0.800,
-0.000076424,-0.600,
-0.000076416,-0.600,
-0.000076408,-0.800,
-0.000076400,-0.600,
-0.000076392,-0.800,
-0.000076384,-0.800,
-0.000076376,-0.600,
-0.000076368,-0.600,
-0.000076360,-0.800,
-0.000076352,-0.600,
-0.000076344,-0.600,
-0.000076336,-0.800,
-0.000076328,-0.800,
-0.000076320,-0.800,
-0.000076312,-0.800,
-0.000076304,-0.800,
-0.000076296,-0.800,
-0.000076288,-0.800,
-0.000076280,-0.800,
-0.000076272,-0.600,
-0.000076264,-0.600,
-0.000076256,-0.600,
-0.000076248,-0.800,
-0.000076240,-0.800,
-0.000076232,-0.600,
-0.000076224,-0.600,
-0.000076216,-0.800,
-0.000076208,-0.800,
-0.000076200,-0.800,
-0.000076192,-0.800,
-0.000076184,-0.600,
-0.000076176,-0.800,
-0.000076168,-0.800,
-0.000076160,-0.600,
-0.000076152,-0.800,
-0.000076144,-0.800,
-0.000076136,-0.600,
-0.000076128,-0.800,
-0.000076120,-0.600,
-0.000076112,-0.800,
-0.000076104,-0.600,
-0.000076096,-0.600,
-0.000076088,-0.600,
-0.000076080,-0.600,
-0.000076072,-0.800,
-0.000076064,-0.800,
-0.000076056,-0.800,
-0.000076048,-0.600,
-0.000076040,-0.600,
-0.000076032,-0.600,
-0.000076024,-0.800,
-0.000076016,-0.800,
-0.000076008,-0.800,
-0.000076000,-0.600,
-0.000075992,-0.600,
-0.000075984,-0.800,
-0.000075976,-0.600,
-0.000075968,-0.600,
-0.000075960,-0.800,
-0.000075952,-0.800,
-0.000075944,-0.800,
-0.000075936,-0.800,
-0.000075928,-0.800,
-0.000075920,-0.800,
-0.000075912,-0.800,
-0.000075904,-0.600,
-0.000075896,-0.800,
-0.000075888,-0.800,
-0.000075880,-0.600,
-0.000075872,-0.800,
-0.000075864,-0.600,
-0.000075856,-0.800,
-0.000075848,-0.800,
-0.000075840,-0.600,
-0.000075832,-0.800,
-0.000075824,-0.600,
-0.000075816,-0.800,
-0.000075808,-0.800,
-0.000075800,-0.800,
-0.000075792,-0.600,
-0.000075784,-0.600,
-0.000075776,-0.800,
-0.000075768,-0.800,
-0.000075760,-0.800,
-0.000075752,-0.800,
-0.000075744,-0.800,
-0.000075736,-0.800,
-0.000075728,-0.800,
-0.000075720,-0.600,
-0.000075712,-0.600,
-0.000075704,-0.800,
-0.000075696,-0.800,
-0.000075688,-0.600,
-0.000075680,-0.800,
-0.000075672,-0.800,
-0.000075664,-0.600,
-0.000075656,-0.800,
-0.000075648,-0.800,
-0.000075640,-0.800,
-0.000075632,-0.800,
-0.000075624,-0.800,
-0.000075616,-0.600,
-0.000075608,-0.800,
-0.000075600,-0.800,
-0.000075592,-0.800,
-0.000075584,-0.800,
-0.000075576,-0.800,
-0.000075568,-0.800,
-0.000075560,-0.600,
-0.000075552,-0.800,
-0.000075544,-0.600,
-0.000075536,-0.800,
-0.000075528,-0.800,
-0.000075520,-0.800,
-0.000075512,-0.800,
-0.000075504,-0.600,
-0.000075496,-0.800,
-0.000075488,-0.800,
-0.000075480,-0.600,
-0.000075472,-0.600,
-0.000075464,-0.800,
-0.000075456,-0.600,
-0.000075448,-0.800,
-0.000075440,-0.800,
-0.000075432,-0.600,
-0.000075424,-0.600,
-0.000075416,-0.800,
-0.000075408,-0.800,
-0.000075400,-0.600,
-0.000075392,-0.600,
-0.000075384,-0.600,
-0.000075376,-0.800,
-0.000075368,-0.600,
-0.000075360,-0.800,
-0.000075352,-0.600,
-0.000075344,-0.600,
-0.000075336,-0.800,
-0.000075328,-0.800,
-0.000075320,-0.600,
-0.000075312,-0.600,
-0.000075304,-0.800,
-0.000075296,-0.600,
-0.000075288,-0.600,
-0.000075280,-0.800,
-0.000075272,-0.600,
-0.000075264,-0.800,
-0.000075256,-0.800,
-0.000075248,-0.800,
-0.000075240,-0.600,
-0.000075232,-0.600,
-0.000075224,-0.600,
-0.000075216,-0.800,
-0.000075208,-0.600,
-0.000075200,-0.600,
-0.000075192,-0.800,
-0.000075184,-0.800,
-0.000075176,-0.600,
-0.000075168,-0.600,
-0.000075160,-0.600,
-0.000075152,-0.600,
-0.000075144,-0.800,
-0.000075136,-0.800,
-0.000075128,-0.800,
-0.000075120,-0.800,
-0.000075112,-0.800,
-0.000075104,-0.800,
-0.000075096,-0.800,
-0.000075088,-0.800,
-0.000075080,-0.600,
-0.000075072,-0.800,
-0.000075064,-0.600,
-0.000075056,-0.800,
-0.000075048,-0.600,
-0.000075040,-0.600,
-0.000075032,-0.800,
-0.000075024,-0.800,
-0.000075016,-0.600,
-0.000075008,-0.600,
-0.000075000,-0.600,
-0.000074992,-0.800,
-0.000074984,-0.800,
-0.000074976,-0.800,
-0.000074968,-0.600,
-0.000074960,-0.800,
-0.000074952,-0.800,
-0.000074944,-0.600,
-0.000074936,-0.600,
-0.000074928,-0.800,
-0.000074920,-0.800,
-0.000074912,-0.800,
-0.000074904,-0.600,
-0.000074896,-0.800,
-0.000074888,-0.800,
-0.000074880,-0.800,
-0.000074872,-0.800,
-0.000074864,-0.600,
-0.000074856,-0.800,
-0.000074848,-0.600,
-0.000074840,-0.800,
-0.000074832,-0.800,
-0.000074824,-0.800,
-0.000074816,-0.800,
-0.000074808,-0.800,
-0.000074800,-0.800,
-0.000074792,-0.800,
-0.000074784,-0.600,
-0.000074776,-0.800,
-0.000074768,-0.800,
-0.000074760,-0.800,
-0.000074752,-0.800,
-0.000074744,-0.800,
-0.000074736,-0.600,
-0.000074728,-0.600,
-0.000074720,-0.600,
-0.000074712,-0.800,
-0.000074704,-0.800,
-0.000074696,-0.800,
-0.000074688,-0.800,
-0.000074680,-0.800,
-0.000074672,-0.800,
-0.000074664,-0.600,
-0.000074656,-0.800,
-0.000074648,-0.800,
-0.000074640,-0.600,
-0.000074632,-0.800,
-0.000074624,-0.600,
-0.000074616,-0.800,
-0.000074608,-0.600,
-0.000074600,-0.800,
-0.000074592,-0.600,
-0.000074584,-0.600,
-0.000074576,-0.800,
-0.000074568,-0.600,
-0.000074560,-0.600,
-0.000074552,-0.800,
-0.000074544,-0.600,
-0.000074536,-0.600,
-0.000074528,-0.800,
-0.000074520,-0.800,
-0.000074512,-0.600,
-0.000074504,-0.800,
-0.000074496,-0.600,
-0.000074488,-0.600,
-0.000074480,-0.800,
-0.000074472,-0.600,
-0.000074464,-0.600,
-0.000074456,-0.800,
-0.000074448,-0.800,
-0.000074440,-0.600,
-0.000074432,-0.800,
-0.000074424,-0.800,
-0.000074416,-0.800,
-0.000074408,-0.600,
-0.000074400,-0.800,
-0.000074392,-0.800,
-0.000074384,-0.800,
-0.000074376,-0.600,
-0.000074368,-0.800,
-0.000074360,-0.800,
-0.000074352,-0.600,
-0.000074344,-0.600,
-0.000074336,-0.800,
-0.000074328,-0.600,
-0.000074320,-0.600,
-0.000074312,-0.600,
-0.000074304,-0.800,
-0.000074296,-0.800,
-0.000074288,-0.800,
-0.000074280,-0.800,
-0.000074272,-0.600,
-0.000074264,-0.600,
-0.000074256,-0.600,
-0.000074248,-0.600,
-0.000074240,-0.600,
-0.000074232,-0.800,
-0.000074224,-0.800,
-0.000074216,-0.800,
-0.000074208,-0.800,
-0.000074200,-0.600,
-0.000074192,-0.800,
-0.000074184,-0.600,
-0.000074176,-0.800,
-0.000074168,-0.800,
-0.000074160,-0.800,
-0.000074152,-0.800,
-0.000074144,-0.800,
-0.000074136,-0.800,
-0.000074128,-0.800,
-0.000074120,-0.600,
-0.000074112,-0.800,
-0.000074104,-0.600,
-0.000074096,-0.600,
-0.000074088,-0.800,
-0.000074080,-0.600,
-0.000074072,-0.800,
-0.000074064,-0.600,
-0.000074056,-0.600,
-0.000074048,-0.800,
-0.000074040,-0.800,
-0.000074032,-0.600,
-0.000074024,-0.800,
-0.000074016,-0.600,
-0.000074008,-0.600,
-0.000074000,-0.800,
-0.000073992,-0.800,
-0.000073984,-0.600,
-0.000073976,-0.800,
-0.000073968,-0.800,
-0.000073960,-0.600,
-0.000073952,-0.800,
-0.000073944,-0.800,
-0.000073936,-0.800,
-0.000073928,-0.800,
-0.000073920,-0.600,
-0.000073912,-0.800,
-0.000073904,-0.600,
-0.000073896,-0.800,
-0.000073888,-0.800,
-0.000073880,-0.600,
-0.000073872,-0.800,
-0.000073864,-0.600,
-0.000073856,-0.600,
-0.000073848,-0.600,
-0.000073840,-0.600,
-0.000073832,-0.600,
-0.000073824,-0.800,
-0.000073816,-0.600,
-0.000073808,-0.600,
-0.000073800,-0.800,
-0.000073792,-0.600,
-0.000073784,-0.600,
-0.000073776,-0.600,
-0.000073768,-0.800,
-0.000073760,-0.600,
-0.000073752,-0.800,
-0.000073744,-0.600,
-0.000073736,-0.600,
-0.000073728,-0.800,
-0.000073720,-0.800,
-0.000073712,-0.600,
-0.000073704,-0.800,
-0.000073696,-0.600,
-0.000073688,-0.600,
-0.000073680,-0.800,
-0.000073672,-0.800,
-0.000073664,-0.600,
-0.000073656,-0.600,
-0.000073648,-0.600,
-0.000073640,-0.800,
-0.000073632,-0.600,
-0.000073624,-0.600,
-0.000073616,-0.600,
-0.000073608,-0.600,
-0.000073600,-0.800,
-0.000073592,-0.800,
-0.000073584,-0.800,
-0.000073576,-0.800,
-0.000073568,-0.800,
-0.000073560,-0.600,
-0.000073552,-0.600,
-0.000073544,-0.800,
-0.000073536,-0.600,
-0.000073528,-0.600,
-0.000073520,-0.600,
-0.000073512,-0.800,
-0.000073504,-0.800,
-0.000073496,-0.800,
-0.000073488,-0.600,
-0.000073480,-0.600,
-0.000073472,-0.600,
-0.000073464,-0.600,
-0.000073456,-0.800,
-0.000073448,-0.800,
-0.000073440,-0.600,
-0.000073432,-0.800,
-0.000073424,-0.600,
-0.000073416,-0.600,
-0.000073408,-0.800,
-0.000073400,-0.800,
-0.000073392,-0.600,
-0.000073384,-0.600,
-0.000073376,-0.800,
-0.000073368,-0.600,
-0.000073360,-0.800,
-0.000073352,-0.600,
-0.000073344,-0.800,
-0.000073336,-0.600,
-0.000073328,-0.600,
-0.000073320,-0.800,
-0.000073312,-0.600,
-0.000073304,-0.600,
-0.000073296,-0.800,
-0.000073288,-0.800,
-0.000073280,-0.600,
-0.000073272,-0.800,
-0.000073264,-0.800,
-0.000073256,-0.800,
-0.000073248,-0.800,
-0.000073240,-0.800,
-0.000073232,-0.600,
-0.000073224,-0.600,
-0.000073216,-0.600,
-0.000073208,-0.800,
-0.000073200,-0.600,
-0.000073192,-0.800,
-0.000073184,-0.600,
-0.000073176,-0.800,
-0.000073168,-0.800,
-0.000073160,-0.800,
-0.000073152,-0.600,
-0.000073144,-0.600,
-0.000073136,-0.600,
-0.000073128,-0.800,
-0.000073120,-0.600,
-0.000073112,-0.800,
-0.000073104,-0.800,
-0.000073096,-0.600,
-0.000073088,-0.600,
-0.000073080,-0.600,
-0.000073072,-0.800,
-0.000073064,-0.600,
-0.000073056,-0.800,
-0.000073048,-0.800,
-0.000073040,-0.600,
-0.000073032,-0.600,
-0.000073024,-0.600,
-0.000073016,-0.800,
-0.000073008,-0.600,
-0.000073000,-0.800,
-0.000072992,-0.600,
-0.000072984,-0.800,
-0.000072976,-0.600,
-0.000072968,-0.600,
-0.000072960,-0.800,
-0.000072952,-0.800,
-0.000072944,-0.800,
-0.000072936,-0.800,
-0.000072928,-0.600,
-0.000072920,-0.600,
-0.000072912,-0.800,
-0.000072904,-0.600,
-0.000072896,-0.600,
-0.000072888,-0.600,
-0.000072880,-0.800,
-0.000072872,-0.800,
-0.000072864,-0.600,
-0.000072856,-0.800,
-0.000072848,-0.800,
-0.000072840,-0.600,
-0.000072832,-0.800,
-0.000072824,-0.600,
-0.000072816,-0.600,
-0.000072808,-0.600,
-0.000072800,-0.600,
-0.000072792,-0.600,
-0.000072784,-0.600,
-0.000072776,-0.600,
-0.000072768,-0.600,
-0.000072760,-0.800,
-0.000072752,-0.800,
-0.000072744,-0.600,
-0.000072736,-0.800,
-0.000072728,-0.600,
-0.000072720,-0.800,
-0.000072712,-0.800,
-0.000072704,-0.600,
-0.000072696,-0.800,
-0.000072688,-0.600,
-0.000072680,-0.600,
-0.000072672,-0.600,
-0.000072664,-0.600,
-0.000072656,-0.600,
-0.000072648,-0.800,
-0.000072640,-0.600,
-0.000072632,-0.800,
-0.000072624,-0.800,
-0.000072616,-0.600,
-0.000072608,-0.800,
-0.000072600,-0.600,
-0.000072592,-0.600,
-0.000072584,-0.600,
-0.000072576,-0.600,
-0.000072568,-0.800,
-0.000072560,-0.800,
-0.000072552,-0.800,
-0.000072544,-0.800,
-0.000072536,-0.800,
-0.000072528,-0.800,
-0.000072520,-0.600,
-0.000072512,-0.800,
-0.000072504,-0.800,
-0.000072496,-0.600,
-0.000072488,-0.600,
-0.000072480,-0.800,
-0.000072472,-0.800,
-0.000072464,-0.600,
-0.000072456,-0.600,
-0.000072448,-0.600,
-0.000072440,-0.600,
-0.000072432,-0.800,
-0.000072424,-0.600,
-0.000072416,-0.800,
-0.000072408,-0.600,
-0.000072400,-0.600,
-0.000072392,-0.800,
-0.000072384,-0.600,
-0.000072376,-0.600,
-0.000072368,-0.800,
-0.000072360,-0.800,
-0.000072352,-0.600,
-0.000072344,-0.600,
-0.000072336,-0.600,
-0.000072328,-0.600,
-0.000072320,-0.600,
-0.000072312,-0.800,
-0.000072304,-0.800,
-0.000072296,-0.800,
-0.000072288,-0.600,
-0.000072280,-0.600,
-0.000072272,-0.600,
-0.000072264,-0.600,
-0.000072256,-0.600,
-0.000072248,-0.600,
-0.000072240,-0.800,
-0.000072232,-0.800,
-0.000072224,-0.600,
-0.000072216,-0.800,
-0.000072208,-0.600,
-0.000072200,-0.600,
-0.000072192,-0.800,
-0.000072184,-0.600,
-0.000072176,-0.600,
-0.000072168,-0.600,
-0.000072160,-0.800,
-0.000072152,-0.800,
-0.000072144,-0.600,
-0.000072136,-0.600,
-0.000072128,-0.600,
-0.000072120,-0.600,
-0.000072112,-0.600,
-0.000072104,-0.600,
-0.000072096,-0.800,
-0.000072088,-0.800,
-0.000072080,-0.600,
-0.000072072,-0.800,
-0.000072064,-0.600,
-0.000072056,-0.600,
-0.000072048,-0.600,
-0.000072040,-0.600,
-0.000072032,-0.600,
-0.000072024,-0.600,
-0.000072016,-0.600,
-0.000072008,-0.600,
-0.000072000,-0.600,
-0.000071992,-0.800,
-0.000071984,-0.800,
-0.000071976,-0.600,
-0.000071968,-0.800,
-0.000071960,-0.800,
-0.000071952,-0.600,
-0.000071944,-0.600,
-0.000071936,-0.800,
-0.000071928,-0.800,
-0.000071920,-0.800,
-0.000071912,-0.800,
-0.000071904,-0.600,
-0.000071896,-0.800,
-0.000071888,-0.800,
-0.000071880,-0.800,
-0.000071872,-0.800,
-0.000071864,-0.600,
-0.000071856,-0.600,
-0.000071848,-0.800,
-0.000071840,-0.600,
-0.000071832,-0.800,
-0.000071824,-0.600,
-0.000071816,-0.600,
-0.000071808,-0.800,
-0.000071800,-0.600,
-0.000071792,-0.800,
-0.000071784,-0.600,
-0.000071776,-0.600,
-0.000071768,-0.600,
-0.000071760,-0.600,
-0.000071752,-0.800,
-0.000071744,-0.800,
-0.000071736,-0.600,
-0.000071728,-0.600,
-0.000071720,-0.800,
-0.000071712,-0.600,
-0.000071704,-0.600,
-0.000071696,-0.600,
-0.000071688,-0.600,
-0.000071680,-0.600,
-0.000071672,-0.800,
-0.000071664,-0.600,
-0.000071656,-0.800,
-0.000071648,-0.600,
-0.000071640,-0.600,
-0.000071632,-0.800,
-0.000071624,-0.800,
-0.000071616,-0.800,
-0.000071608,-0.600,
-0.000071600,-0.600,
-0.000071592,-0.800,
-0.000071584,-0.600,
-0.000071576,-0.600,
-0.000071568,-0.800,
-0.000071560,-0.800,
-0.000071552,-0.600,
-0.000071544,-0.600,
-0.000071536,-0.600,
-0.000071528,-0.600,
-0.000071520,-0.400,
-0.000071512,-0.600,
-0.000071504,-0.600,
-0.000071496,-0.800,
-0.000071488,-0.600,
-0.000071480,-0.800,
-0.000071472,-0.600,
-0.000071464,-0.600,
-0.000071456,-0.600,
-0.000071448,-0.600,
-0.000071440,-0.600,
-0.000071432,-0.600,
-0.000071424,-0.600,
-0.000071416,-0.600,
-0.000071408,-0.800,
-0.000071400,-0.600,
-0.000071392,-0.600,
-0.000071384,-0.600,
-0.000071376,-0.600,
-0.000071368,-0.800,
-0.000071360,-0.800,
-0.000071352,-0.600,
-0.000071344,-0.600,
-0.000071336,-0.600,
-0.000071328,-0.600,
-0.000071320,-0.800,
-0.000071312,-0.600,
-0.000071304,-0.800,
-0.000071296,-0.600,
-0.000071288,-0.600,
-0.000071280,-0.600,
-0.000071272,-0.600,
-0.000071264,-0.600,
-0.000071256,-0.600,
-0.000071248,-0.600,
-0.000071240,-0.600,
-0.000071232,-0.600,
-0.000071224,-0.800,
-0.000071216,-0.600,
-0.000071208,-0.800,
-0.000071200,-0.600,
-0.000071192,-0.800,
-0.000071184,-0.800,
-0.000071176,-0.600,
-0.000071168,-0.600,
-0.000071160,-0.600,
-0.000071152,-0.600,
-0.000071144,-0.600,
-0.000071136,-0.600,
-0.000071128,-0.800,
-0.000071120,-0.600,
-0.000071112,-0.800,
-0.000071104,-0.600,
-0.000071096,-0.600,
-0.000071088,-0.600,
-0.000071080,-0.600,
-0.000071072,-0.600,
-0.000071064,-0.800,
-0.000071056,-0.800,
-0.000071048,-0.600,
-0.000071040,-0.800,
-0.000071032,-0.600,
-0.000071024,-0.600,
-0.000071016,-0.600,
-0.000071008,-0.600,
-0.000071000,-0.600,
-0.000070992,-0.600,
-0.000070984,-0.600,
-0.000070976,-0.600,
-0.000070968,-0.800,
-0.000070960,-0.600,
-0.000070952,-0.600,
-0.000070944,-0.600,
-0.000070936,-0.600,
-0.000070928,-0.600,
-0.000070920,-0.600,
-0.000070912,-0.600,
-0.000070904,-0.600,
-0.000070896,-0.600,
-0.000070888,-0.600,
-0.000070880,-0.600,
-0.000070872,-0.600,
-0.000070864,-0.600,
-0.000070856,-0.800,
-0.000070848,-0.600,
-0.000070840,-0.600,
-0.000070832,-0.800,
-0.000070824,-0.600,
-0.000070816,-0.600,
-0.000070808,-0.800,
-0.000070800,-0.600,
-0.000070792,-0.800,
-0.000070784,-0.600,
-0.000070776,-0.600,
-0.000070768,-0.600,
-0.000070760,-0.400,
-0.000070752,-0.600,
-0.000070744,-0.600,
-0.000070736,-0.600,
-0.000070728,-0.600,
-0.000070720,-0.600,
-0.000070712,-0.600,
-0.000070704,-0.600,
-0.000070696,-0.800,
-0.000070688,-0.600,
-0.000070680,-0.800,
-0.000070672,-0.600,
-0.000070664,-0.600,
-0.000070656,-0.600,
-0.000070648,-0.800,
-0.000070640,-0.600,
-0.000070632,-0.600,
-0.000070624,-0.800,
-0.000070616,-0.800,
-0.000070608,-0.600,
-0.000070600,-0.800,
-0.000070592,-0.600,
-0.000070584,-0.600,
-0.000070576,-0.600,
-0.000070568,-0.800,
-0.000070560,-0.600,
-0.000070552,-0.600,
-0.000070544,-0.600,
-0.000070536,-0.600,
-0.000070528,-0.600,
-0.000070520,-0.800,
-0.000070512,-0.600,
-0.000070504,-0.600,
-0.000070496,-0.600,
-0.000070488,-0.800,
-0.000070480,-0.800,
-0.000070472,-0.800,
-0.000070464,-0.600,
-0.000070456,-0.600,
-0.000070448,-0.800,
-0.000070440,-0.600,
-0.000070432,-0.600,
-0.000070424,-0.600,
-0.000070416,-0.600,
-0.000070408,-0.800,
-0.000070400,-0.600,
-0.000070392,-0.600,
-0.000070384,-0.800,
-0.000070376,-0.600,
-0.000070368,-0.600,
-0.000070360,-0.800,
-0.000070352,-0.800,
-0.000070344,-0.600,
-0.000070336,-0.800,
-0.000070328,-0.600,
-0.000070320,-0.600,
-0.000070312,-0.600,
-0.000070304,-0.600,
-0.000070296,-0.800,
-0.000070288,-0.800,
-0.000070280,-0.600,
-0.000070272,-0.600,
-0.000070264,-0.600,
-0.000070256,-0.600,
-0.000070248,-0.600,
-0.000070240,-0.600,
-0.000070232,-0.800,
-0.000070224,-0.800,
-0.000070216,-0.800,
-0.000070208,-0.600,
-0.000070200,-0.600,
-0.000070192,-0.800,
-0.000070184,-0.800,
-0.000070176,-0.600,
-0.000070168,-0.600,
-0.000070160,-0.800,
-0.000070152,-0.800,
-0.000070144,-0.600,
-0.000070136,-0.800,
-0.000070128,-0.800,
-0.000070120,-0.600,
-0.000070112,-0.800,
-0.000070104,-0.600,
-0.000070096,-0.800,
-0.000070088,-0.600,
-0.000070080,-0.600,
-0.000070072,-0.600,
-0.000070064,-0.600,
-0.000070056,-0.600,
-0.000070048,-0.600,
-0.000070040,-0.600,
-0.000070032,-0.600,
-0.000070024,-0.600,
-0.000070016,-0.800,
-0.000070008,-0.600,
-0.000070000,-0.600,
-0.000069992,-0.600,
-0.000069984,-0.600,
-0.000069976,-0.800,
-0.000069968,-0.600,
-0.000069960,-0.600,
-0.000069952,-0.800,
-0.000069944,-0.600,
-0.000069936,-0.800,
-0.000069928,-0.800,
-0.000069920,-0.800,
-0.000069912,-0.600,
-0.000069904,-0.600,
-0.000069896,-0.600,
-0.000069888,-0.800,
-0.000069880,-0.800,
-0.000069872,-0.600,
-0.000069864,-0.600,
-0.000069856,-0.600,
-0.000069848,-0.800,
-0.000069840,-0.600,
-0.000069832,-0.600,
-0.000069824,-0.600,
-0.000069816,-0.600,
-0.000069808,-0.600,
-0.000069800,-0.600,
-0.000069792,-0.800,
-0.000069784,-0.600,
-0.000069776,-0.600,
-0.000069768,-0.800,
-0.000069760,-0.600,
-0.000069752,-0.600,
-0.000069744,-0.600,
-0.000069736,-0.800,
-0.000069728,-0.600,
-0.000069720,-0.800,
-0.000069712,-0.600,
-0.000069704,-0.600,
-0.000069696,-0.600,
-0.000069688,-0.600,
-0.000069680,-0.600,
-0.000069672,-0.600,
-0.000069664,-0.600,
-0.000069656,-0.600,
-0.000069648,-0.600,
-0.000069640,-0.800,
-0.000069632,-0.600,
-0.000069624,-0.600,
-0.000069616,-0.800,
-0.000069608,-0.800,
-0.000069600,-0.600,
-0.000069592,-0.800,
-0.000069584,-0.600,
-0.000069576,-0.600,
-0.000069568,-0.600,
-0.000069560,-0.800,
-0.000069552,-0.600,
-0.000069544,-0.600,
-0.000069536,-0.800,
-0.000069528,-0.600,
-0.000069520,-0.800,
-0.000069512,-0.600,
-0.000069504,-0.800,
-0.000069496,-0.600,
-0.000069488,-0.600,
-0.000069480,-0.800,
-0.000069472,-0.800,
-0.000069464,-0.600,
-0.000069456,-0.600,
-0.000069448,-0.600,
-0.000069440,-0.600,
-0.000069432,-0.600,
-0.000069424,-0.600,
-0.000069416,-0.600,
-0.000069408,-0.600,
-0.000069400,-0.600,
-0.000069392,-0.600,
-0.000069384,-0.800,
-0.000069376,-0.600,
-0.000069368,-0.600,
-0.000069360,-0.600,
-0.000069352,-0.600,
-0.000069344,-0.600,
-0.000069336,-0.600,
-0.000069328,-0.800,
-0.000069320,-0.600,
-0.000069312,-0.800,
-0.000069304,-0.600,
-0.000069296,-0.600,
-0.000069288,-0.600,
-0.000069280,-0.600,
-0.000069272,-0.600,
-0.000069264,-0.600,
-0.000069256,-0.600,
-0.000069248,-0.600,
-0.000069240,-0.800,
-0.000069232,-0.600,
-0.000069224,-0.600,
-0.000069216,-0.600,
-0.000069208,-0.600,
-0.000069200,-0.600,
-0.000069192,-0.800,
-0.000069184,-0.600,
-0.000069176,-0.600,
-0.000069168,-0.600,
-0.000069160,-0.600,
-0.000069152,-0.800,
-0.000069144,-0.600,
-0.000069136,-0.800,
-0.000069128,-0.600,
-0.000069120,-0.600,
-0.000069112,-0.600,
-0.000069104,-0.600,
-0.000069096,-0.600,
-0.000069088,-0.600,
-0.000069080,-0.600,
-0.000069072,-0.600,
-0.000069064,-0.600,
-0.000069056,-0.600,
-0.000069048,-0.600,
-0.000069040,-0.600,
-0.000069032,-0.600,
-0.000069024,-0.600,
-0.000069016,-0.600,
-0.000069008,-0.600,
-0.000069000,-0.600,
-0.000068992,-0.600,
-0.000068984,-0.600,
-0.000068976,-0.600,
-0.000068968,-0.600,
-0.000068960,-0.800,
-0.000068952,-0.800,
-0.000068944,-0.600,
-0.000068936,-0.800,
-0.000068928,-0.800,
-0.000068920,-0.800,
-0.000068912,-0.800,
-0.000068904,-0.600,
-0.000068896,-0.800,
-0.000068888,-0.800,
-0.000068880,-0.600,
-0.000068872,-0.600,
-0.000068864,-0.600,
