CH_4_s,CH_4_mv,
-0.000062960,-254.000,
-0.000062952,-254.000,
-0.000062944,-254.000,
-0.000062936,-254.000,
-0.000062928,-254.000,
-0.000062920,-254.000,
-0.000062912,-254.000,
-0.000062904,-254.000,
-0.000062896,-254.000,
-0.000062888,-254.000,
-0.000062880,-254.000,
-0.000062872,-254.000,
-0.000062864,-254.000,
-0.000062856,-254.000,
-0.000062848,-254.000,
-0.000062840,-254.000,
-0.000062832,-254.000,
-0.000062824,-254.000,
-0.000062816,-254.000,
-0.000062808,-254.000,
-0.000062800,-254.000,
-0.000062792,-254.000,
-0.000062784,-254.000,
-0.000062776,-254.000,
-0.000062768,-254.000,
-0.000062760,-254.000,
-0.000062752,-254.000,
-0.000062744,-254.000,
-0.000062736,-254.000,
-0.000062728,-254.000,
-0.000062720,-254.000,
-0.000062712,-254.000,
-0.000062704,-254.000,
-0.000062696,-254.000,
-0.000062688,-254.000,
-0.000062680,-254.000,
-0.000062672,-254.000,
-0.000062664,-254.000,
-0.000062656,-254.000,
-0.000062648,-254.000,
-0.000062640,-254.000,
-0.000062632,-254.000,
-0.000062624,-254.000,
-0.000062616,-254.000,
-0.000062608,-254.000,
-0.000062600,-254.000,
-0.000062592,-254.000,
-0.000062584,-254.000,
-0.000062576,-254.000,
-0.000062568,-254.000,
-0.000062560,-254.000,
-0.000062552,-254.000,
-0.000062544,-254.000,
-0.000062536,-254.000,
-0.000062528,-254.000,
-0.000062520,-254.000,
-0.000062512,-254.000,
-0.000062504,-254.000,
-0.000062496,-254.000,
-0.000062488,-254.000,
-0.000062480,-254.000,
-0.000062472,-254.000,
-0.000062464,-254.000,
-0.000062456,-254.000,
-0.000062448,-254.000,
-0.000062440,-254.000,
-0.000062432,-254.000,
-0.000062424,-254.000,
-0.000062416,-254.000,
-0.000062408,-254.000,
-0.000062400,-254.000,
-0.000062392,-254.000,
-0.000062384,-254.000,
-0.000062376,-254.000,
-0.000062368,-254.000,
-0.000062360,-254.000,
-0.000062352,-254.000,
-0.000062344,-254.000,
-0.000062336,-254.000,
-0.000062328,-254.000,
-0.000062320,-254.000,
-0.000062312,-254.000,
-0.000062304,-254.000,
-0.000062296,-254.000,
-0.000062288,-254.000,
-0.000062280,-254.000,
-0.000062272,-254.000,
-0.000062264,-254.000,
-0.000062256,-254.000,
-0.000062248,-254.000,
-0.000062240,-254.000,
-0.000062232,-254.000,
-0.000062224,-254.000,
-0.000062216,-254.000,
-0.000062208,-254.000,
-0.000062200,-254.000,
-0.000062192,-254.000,
-0.000062184,-254.000,
-0.000062176,-254.000,
-0.000062168,-254.000,
-0.000062160,-254.000,
-0.000062152,-254.000,
-0.000062144,-254.000,
-0.000062136,-254.000,
-0.000062128,-254.000,
-0.000062120,-254.000,
-0.000062112,-254.000,
-0.000062104,-254.000,
-0.000062096,-254.000,
-0.000062088,-254.000,
-0.000062080,-254.000,
-0.000062072,-254.000,
-0.000062064,-254.000,
-0.000062056,-254.000,
-0.000062048,-254.000,
-0.000062040,-254.000,
-0.000062032,-254.000,
-0.000062024,-254.000,
-0.000062016,-254.000,
-0.000062008,-254.000,
-0.000062000,-254.000,
-0.000061992,-254.000,
-0.000061984,-254.000,
-0.000061976,-254.000,
-0.000061968,-254.000,
-0.000061960,-254.000,
-0.000061952,-254.000,
-0.000061944,-254.000,
-0.000061936,-254.000,
-0.000061928,-254.000,
-0.000061920,-254.000,
-0.000061912,-254.000,
-0.000061904,-254.000,
-0.000061896,-254.000,
-0.000061888,-254.000,
-0.000061880,-254.000,
-0.000061872,-254.000,
-0.000061864,-254.000,
-0.000061856,-254.000,
-0.000061848,-254.000,
-0.000061840,-254.000,
-0.000061832,-254.000,
-0.000061824,-254.000,
-0.000061816,-254.000,
-0.000061808,-254.000,
-0.000061800,-254.000,
-0.000061792,-254.000,
-0.000061784,-254.000,
-0.000061776,-254.000,
-0.000061768,-254.000,
-0.000061760,-254.000,
-0.000061752,-254.000,
-0.000061744,-254.000,
-0.000061736,-254.000,
-0.000061728,-254.000,
-0.000061720,-254.000,
-0.000061712,-254.000,
-0.000061704,-254.000,
-0.000061696,-254.000,
-0.000061688,-254.000,
-0.000061680,-254.000,
-0.000061672,-254.000,
-0.000061664,-254.000,
-0.000061656,-254.000,
-0.000061648,-254.000,
-0.000061640,-254.000,
-0.000061632,-254.000,
-0.000061624,-254.000,
-0.000061616,-254.000,
-0.000061608,-254.000,
-0.000061600,-254.000,
-0.000061592,-254.000,
-0.000061584,-254.000,
-0.000061576,-254.000,
-0.000061568,-254.000,
-0.000061560,-254.000,
-0.000061552,-254.000,
-0.000061544,-254.000,
-0.000061536,-254.000,
-0.000061528,-254.000,
-0.000061520,-254.000,
-0.000061512,-254.000,
-0.000061504,-254.000,
-0.000061496,-254.000,
-0.000061488,-254.000,
-0.000061480,-254.000,
-0.000061472,-254.000,
-0.000061464,-254.000,
-0.000061456,-254.000,
-0.000061448,-254.000,
-0.000061440,-254.000,
-0.000061432,-254.000,
-0.000061424,-254.000,
-0.000061416,-254.000,
-0.000061408,-254.000,
-0.000061400,-254.000,
-0.000061392,-254.000,
-0.000061384,-254.000,
-0.000061376,-254.000,
-0.000061368,-254.000,
-0.000061360,-254.000,
-0.000061352,-254.000,
-0.000061344,-254.000,
-0.000061336,-254.000,
-0.000061328,-254.000,
-0.000061320,-254.000,
-0.000061312,-254.000,
-0.000061304,-254.000,
-0.000061296,-254.000,
-0.000061288,-254.000,
-0.000061280,-254.000,
-0.000061272,-254.000,
-0.000061264,-254.000,
-0.000061256,-254.000,
-0.000061248,-254.000,
-0.000061240,-254.000,
-0.000061232,-254.000,
-0.000061224,-254.000,
-0.000061216,-254.000,
-0.000061208,-254.000,
-0.000061200,-254.000,
-0.000061192,-254.000,
-0.000061184,-254.000,
-0.000061176,-254.000,
-0.000061168,-254.000,
-0.000061160,-254.000,
-0.000061152,-254.000,
-0.000061144,-254.000,
-0.000061136,-254.000,
-0.000061128,-254.000,
-0.000061120,-254.000,
-0.000061112,-254.000,
-0.000061104,-254.000,
-0.000061096,-254.000,
-0.000061088,-254.000,
-0.000061080,-254.000,
-0.000061072,-254.000,
-0.000061064,-254.000,
-0.000061056,-254.000,
-0.000061048,-254.000,
-0.000061040,-254.000,
-0.000061032,-254.000,
-0.000061024,-254.000,
-0.000061016,-254.000,
-0.000061008,-254.000,
-0.000061000,-254.000,
-0.000060992,-254.000,
-0.000060984,-254.000,
-0.000060976,-254.000,
-0.000060968,-254.000,
-0.000060960,-254.000,
-0.000060952,-254.000,
-0.000060944,-254.000,
-0.000060936,-254.000,
-0.000060928,-254.000,
-0.000060920,-254.000,
-0.000060912,-254.000,
-0.000060904,-254.000,
-0.000060896,-254.000,
-0.000060888,-254.000,
-0.000060880,-254.000,
-0.000060872,-254.000,
-0.000060864,-254.000,
-0.000060856,-254.000,
-0.000060848,-254.000,
-0.000060840,-254.000,
-0.000060832,-254.000,
-0.000060824,-254.000,
-0.000060816,-254.000,
-0.000060808,-254.000,
-0.000060800,-254.000,
-0.000060792,-254.000,
-0.000060784,-254.000,
-0.000060776,-254.000,
-0.000060768,-254.000,
-0.000060760,-254.000,
-0.000060752,-254.000,
-0.000060744,-254.000,
-0.000060736,-254.000,
-0.000060728,-254.000,
-0.000060720,-254.000,
-0.000060712,-254.000,
-0.000060704,-254.000,
-0.000060696,-254.000,
-0.000060688,-254.000,
-0.000060680,-254.000,
-0.000060672,-254.000,
-0.000060664,-254.000,
-0.000060656,-254.000,
-0.000060648,-254.000,
-0.000060640,-254.000,
-0.000060632,-254.000,
-0.000060624,-254.000,
-0.000060616,-254.000,
-0.000060608,-254.000,
-0.000060600,-254.000,
-0.000060592,-254.000,
-0.000060584,-254.000,
-0.000060576,-254.000,
-0.000060568,-254.000,
-0.000060560,-254.000,
-0.000060552,-254.000,
-0.000060544,-254.000,
-0.000060536,-254.000,
-0.000060528,-254.000,
-0.000060520,-254.000,
-0.000060512,-254.000,
-0.000060504,-254.000,
-0.000060496,-254.000,
-0.000060488,-254.000,
-0.000060480,-254.000,
-0.000060472,-254.000,
-0.000060464,-254.000,
-0.000060456,-254.000,
-0.000060448,-254.000,
-0.000060440,-254.000,
-0.000060432,-254.000,
-0.000060424,-254.000,
-0.000060416,-254.000,
-0.000060408,-254.000,
-0.000060400,-254.000,
-0.000060392,-254.000,
-0.000060384,-254.000,
-0.000060376,-254.000,
-0.000060368,-254.000,
-0.000060360,-254.000,
-0.000060352,-254.000,
-0.000060344,-254.000,
-0.000060336,-254.000,
-0.000060328,-254.000,
-0.000060320,-254.000,
-0.000060312,-254.000,
-0.000060304,-254.000,
-0.000060296,-254.000,
-0.000060288,-254.000,
-0.000060280,-254.000,
-0.000060272,-254.000,
-0.000060264,-254.000,
-0.000060256,-254.000,
-0.000060248,-254.000,
-0.000060240,-254.000,
-0.000060232,-254.000,
-0.000060224,-254.000,
-0.000060216,-254.000,
-0.000060208,-254.000,
-0.000060200,-254.000,
-0.000060192,-254.000,
-0.000060184,-254.000,
-0.000060176,-254.000,
-0.000060168,-254.000,
-0.000060160,-254.000,
-0.000060152,-254.000,
-0.000060144,-254.000,
-0.000060136,-254.000,
-0.000060128,-254.000,
-0.000060120,-254.000,
-0.000060112,-254.000,
-0.000060104,-254.000,
-0.000060096,-254.000,
-0.000060088,-254.000,
-0.000060080,-254.000,
-0.000060072,-254.000,
-0.000060064,-254.000,
-0.000060056,-254.000,
-0.000060048,-254.000,
-0.000060040,-254.000,
-0.000060032,-254.000,
-0.000060024,-254.000,
-0.000060016,-254.000,
-0.000060008,-254.000,
-0.000060000,-254.000,
-0.000059992,-254.000,
-0.000059984,-254.000,
-0.000059976,-254.000,
-0.000059968,-254.000,
-0.000059960,-254.000,
-0.000059952,-254.000,
-0.000059944,-254.000,
-0.000059936,-254.000,
-0.000059928,-254.000,
-0.000059920,-254.000,
-0.000059912,-254.000,
-0.000059904,-254.000,
-0.000059896,-254.000,
-0.000059888,-254.000,
-0.000059880,-254.000,
-0.000059872,-254.000,
-0.000059864,-254.000,
-0.000059856,-254.000,
-0.000059848,-254.000,
-0.000059840,-254.000,
-0.000059832,-254.000,
-0.000059824,-254.000,
-0.000059816,-254.000,
-0.000059808,-254.000,
-0.000059800,-254.000,
-0.000059792,-254.000,
-0.000059784,-254.000,
-0.000059776,-254.000,
-0.000059768,-254.000,
-0.000059760,-254.000,
-0.000059752,-254.000,
-0.000059744,-254.000,
-0.000059736,-254.000,
-0.000059728,-254.000,
-0.000059720,-254.000,
-0.000059712,-254.000,
-0.000059704,-254.000,
-0.000059696,-254.000,
-0.000059688,-254.000,
-0.000059680,-254.000,
-0.000059672,-254.000,
-0.000059664,-254.000,
-0.000059656,-254.000,
-0.000059648,-254.000,
-0.000059640,-254.000,
-0.000059632,-254.000,
-0.000059624,-254.000,
-0.000059616,-254.000,
-0.000059608,-254.000,
-0.000059600,-254.000,
-0.000059592,-254.000,
-0.000059584,-254.000,
-0.000059576,-254.000,
-0.000059568,-254.000,
-0.000059560,-254.000,
-0.000059552,-254.000,
-0.000059544,-254.000,
-0.000059536,-254.000,
-0.000059528,-254.000,
-0.000059520,-254.000,
-0.000059512,-254.000,
-0.000059504,-254.000,
-0.000059496,-254.000,
-0.000059488,-254.000,
-0.000059480,-254.000,
-0.000059472,-254.000,
-0.000059464,-254.000,
-0.000059456,-254.000,
-0.000059448,-254.000,
-0.000059440,-254.000,
-0.000059432,-254.000,
-0.000059424,-254.000,
-0.000059416,-254.000,
-0.000059408,-254.000,
-0.000059400,-254.000,
-0.000059392,-254.000,
-0.000059384,-254.000,
-0.000059376,-254.000,
-0.000059368,-254.000,
-0.000059360,-254.000,
-0.000059352,-254.000,
-0.000059344,-254.000,
-0.000059336,-254.000,
-0.000059328,-254.000,
-0.000059320,-254.000,
-0.000059312,-254.000,
-0.000059304,-254.000,
-0.000059296,-254.000,
-0.000059288,-254.000,
-0.000059280,-254.000,
-0.000059272,-254.000,
-0.000059264,-254.000,
-0.000059256,-254.000,
-0.000059248,-254.000,
-0.000059240,-254.000,
-0.000059232,-254.000,
-0.000059224,-254.000,
-0.000059216,-254.000,
-0.000059208,-254.000,
-0.000059200,-254.000,
-0.000059192,-254.000,
-0.000059184,-254.000,
-0.000059176,-254.000,
-0.000059168,-254.000,
-0.000059160,-254.000,
-0.000059152,-254.000,
-0.000059144,-254.000,
-0.000059136,-254.000,
-0.000059128,-254.000,
-0.000059120,-254.000,
-0.000059112,-254.000,
-0.000059104,-254.000,
-0.000059096,-254.000,
-0.000059088,-254.000,
-0.000059080,-254.000,
-0.000059072,-254.000,
-0.000059064,-254.000,
-0.000059056,-254.000,
-0.000059048,-254.000,
-0.000059040,-254.000,
-0.000059032,-254.000,
-0.000059024,-254.000,
-0.000059016,-254.000,
-0.000059008,-254.000,
-0.000059000,-254.000,
-0.000058992,-254.000,
-0.000058984,-254.000,
-0.000058976,-254.000,
-0.000058968,-254.000,
-0.000058960,-254.000,
-0.000058952,-254.000,
-0.000058944,-254.000,
-0.000058936,-254.000,
-0.000058928,-254.000,
-0.000058920,-254.000,
-0.000058912,-254.000,
-0.000058904,-254.000,
-0.000058896,-254.000,
-0.000058888,-254.000,
-0.000058880,-254.000,
-0.000058872,-254.000,
-0.000058864,-254.000,
-0.000058856,-254.000,
-0.000058848,-254.000,
-0.000058840,-254.000,
-0.000058832,-254.000,
-0.000058824,-254.000,
-0.000058816,-254.000,
-0.000058808,-254.000,
-0.000058800,-254.000,
-0.000058792,-254.000,
-0.000058784,-254.000,
-0.000058776,-254.000,
-0.000058768,-254.000,
-0.000058760,-254.000,
-0.000058752,-254.000,
-0.000058744,-254.000,
-0.000058736,-254.000,
-0.000058728,-254.000,
-0.000058720,-254.000,
-0.000058712,-254.000,
-0.000058704,-254.000,
-0.000058696,-254.000,
-0.000058688,-254.000,
-0.000058680,-254.000,
-0.000058672,-254.000,
-0.000058664,-254.000,
-0.000058656,-254.000,
-0.000058648,-254.000,
-0.000058640,-254.000,
-0.000058632,-254.000,
-0.000058624,-254.000,
-0.000058616,-254.000,
-0.000058608,-254.000,
-0.000058600,-254.000,
-0.000058592,-254.000,
-0.000058584,-254.000,
-0.000058576,-254.000,
-0.000058568,-254.000,
-0.000058560,-254.000,
-0.000058552,-254.000,
-0.000058544,-254.000,
-0.000058536,-254.000,
-0.000058528,-254.000,
-0.000058520,-254.000,
-0.000058512,-254.000,
-0.000058504,-254.000,
-0.000058496,-254.000,
-0.000058488,-254.000,
-0.000058480,-254.000,
-0.000058472,-254.000,
-0.000058464,-254.000,
-0.000058456,-254.000,
-0.000058448,-254.000,
-0.000058440,-254.000,
-0.000058432,-254.000,
-0.000058424,-254.000,
-0.000058416,-254.000,
-0.000058408,-254.000,
-0.000058400,-254.000,
-0.000058392,-254.000,
-0.000058384,-254.000,
-0.000058376,-254.000,
-0.000058368,-254.000,
-0.000058360,-254.000,
-0.000058352,-254.000,
-0.000058344,-254.000,
-0.000058336,-254.000,
-0.000058328,-254.000,
-0.000058320,-254.000,
-0.000058312,-254.000,
-0.000058304,-254.000,
-0.000058296,-254.000,
-0.000058288,-254.000,
-0.000058280,-254.000,
-0.000058272,-254.000,
-0.000058264,-254.000,
-0.000058256,-254.000,
-0.000058248,-254.000,
-0.000058240,-254.000,
-0.000058232,-254.000,
-0.000058224,-254.000,
-0.000058216,-254.000,
-0.000058208,-254.000,
-0.000058200,-254.000,
-0.000058192,-254.000,
-0.000058184,-254.000,
-0.000058176,-254.000,
-0.000058168,-254.000,
-0.000058160,-254.000,
-0.000058152,-254.000,
-0.000058144,-254.000,
-0.000058136,-254.000,
-0.000058128,-254.000,
-0.000058120,-254.000,
-0.000058112,-254.000,
-0.000058104,-254.000,
-0.000058096,-254.000,
-0.000058088,-254.000,
-0.000058080,-254.000,
-0.000058072,-254.000,
-0.000058064,-254.000,
-0.000058056,-254.000,
-0.000058048,-254.000,
-0.000058040,-254.000,
-0.000058032,-254.000,
-0.000058024,-254.000,
-0.000058016,-254.000,
-0.000058008,-254.000,
-0.000058000,-254.000,
-0.000057992,-254.000,
-0.000057984,-254.000,
-0.000057976,-254.000,
-0.000057968,-254.000,
-0.000057960,-254.000,
-0.000057952,-254.000,
-0.000057944,-254.000,
-0.000057936,-254.000,
-0.000057928,-254.000,
-0.000057920,-254.000,
-0.000057912,-254.000,
-0.000057904,-254.000,
-0.000057896,-254.000,
-0.000057888,-254.000,
-0.000057880,-254.000,
-0.000057872,-254.000,
-0.000057864,-254.000,
-0.000057856,-254.000,
-0.000057848,-254.000,
-0.000057840,-254.000,
-0.000057832,-254.000,
-0.000057824,-254.000,
-0.000057816,-254.000,
-0.000057808,-254.000,
-0.000057800,-254.000,
-0.000057792,-254.000,
-0.000057784,-254.000,
-0.000057776,-254.000,
-0.000057768,-254.000,
-0.000057760,-254.000,
-0.000057752,-254.000,
-0.000057744,-254.000,
-0.000057736,-254.000,
-0.000057728,-254.000,
-0.000057720,-254.000,
-0.000057712,-254.000,
-0.000057704,-254.000,
-0.000057696,-254.000,
-0.000057688,-254.000,
-0.000057680,-254.000,
-0.000057672,-254.000,
-0.000057664,-254.000,
-0.000057656,-254.000,
-0.000057648,-254.000,
-0.000057640,-254.000,
-0.000057632,-254.000,
-0.000057624,-254.000,
-0.000057616,-254.000,
-0.000057608,-254.000,
-0.000057600,-254.000,
-0.000057592,-254.000,
-0.000057584,-254.000,
-0.000057576,-254.000,
-0.000057568,-254.000,
-0.000057560,-254.000,
-0.000057552,-254.000,
-0.000057544,-254.000,
-0.000057536,-254.000,
-0.000057528,-254.000,
-0.000057520,-254.000,
-0.000057512,-254.000,
-0.000057504,-254.000,
-0.000057496,-254.000,
-0.000057488,-254.000,
-0.000057480,-254.000,
-0.000057472,-254.000,
-0.000057464,-254.000,
-0.000057456,-254.000,
-0.000057448,-254.000,
-0.000057440,-254.000,
-0.000057432,-254.000,
-0.000057424,-254.000,
-0.000057416,-254.000,
-0.000057408,-254.000,
-0.000057400,-254.000,
-0.000057392,-254.000,
-0.000057384,-254.000,
-0.000057376,-254.000,
-0.000057368,-254.000,
-0.000057360,-254.000,
-0.000057352,-254.000,
-0.000057344,-254.000,
-0.000057336,-254.000,
-0.000057328,-254.000,
-0.000057320,-254.000,
-0.000057312,-254.000,
-0.000057304,-254.000,
-0.000057296,-254.000,
-0.000057288,-254.000,
-0.000057280,-254.000,
-0.000057272,-254.000,
-0.000057264,-254.000,
-0.000057256,-254.000,
-0.000057248,-254.000,
-0.000057240,-254.000,
-0.000057232,-254.000,
-0.000057224,-254.000,
-0.000057216,-254.000,
-0.000057208,-254.000,
-0.000057200,-254.000,
-0.000057192,-254.000,
-0.000057184,-254.000,
-0.000057176,-254.000,
-0.000057168,-254.000,
-0.000057160,-254.000,
-0.000057152,-254.000,
-0.000057144,-254.000,
-0.000057136,-254.000,
-0.000057128,-254.000,
-0.000057120,-254.000,
-0.000057112,-254.000,
-0.000057104,-254.000,
-0.000057096,-254.000,
-0.000057088,-254.000,
-0.000057080,-254.000,
-0.000057072,-254.000,
-0.000057064,-254.000,
-0.000057056,-254.000,
-0.000057048,-254.000,
-0.000057040,-254.000,
-0.000057032,-254.000,
-0.000057024,-254.000,
-0.000057016,-254.000,
-0.000057008,-254.000,
-0.000057000,-254.000,
-0.000056992,-254.000,
-0.000056984,-254.000,
-0.000056976,-254.000,
-0.000056968,-254.000,
-0.000056960,-254.000,
-0.000056952,-254.000,
-0.000056944,-254.000,
-0.000056936,-254.000,
-0.000056928,-254.000,
-0.000056920,-254.000,
-0.000056912,-254.000,
-0.000056904,-254.000,
-0.000056896,-254.000,
-0.000056888,-254.000,
-0.000056880,-254.000,
-0.000056872,-254.000,
-0.000056864,-254.000,
-0.000056856,-254.000,
-0.000056848,-254.000,
-0.000056840,-254.000,
-0.000056832,-254.000,
-0.000056824,-254.000,
-0.000056816,-254.000,
-0.000056808,-254.000,
-0.000056800,-254.000,
-0.000056792,-254.000,
-0.000056784,-254.000,
-0.000056776,-254.000,
-0.000056768,-254.000,
-0.000056760,-254.000,
-0.000056752,-254.000,
-0.000056744,-254.000,
-0.000056736,-254.000,
-0.000056728,-254.000,
-0.000056720,-254.000,
-0.000056712,-254.000,
-0.000056704,-254.000,
-0.000056696,-254.000,
-0.000056688,-254.000,
-0.000056680,-254.000,
-0.000056672,-254.000,
-0.000056664,-254.000,
-0.000056656,-254.000,
-0.000056648,-254.000,
-0.000056640,-254.000,
-0.000056632,-254.000,
-0.000056624,-254.000,
-0.000056616,-254.000,
-0.000056608,-254.000,
-0.000056600,-254.000,
-0.000056592,-254.000,
-0.000056584,-254.000,
-0.000056576,-254.000,
-0.000056568,-254.000,
-0.000056560,-254.000,
-0.000056552,-254.000,
-0.000056544,-254.000,
-0.000056536,-254.000,
-0.000056528,-254.000,
-0.000056520,-254.000,
-0.000056512,-254.000,
-0.000056504,-254.000,
-0.000056496,-254.000,
-0.000056488,-254.000,
-0.000056480,-254.000,
-0.000056472,-254.000,
-0.000056464,-254.000,
-0.000056456,-254.000,
-0.000056448,-254.000,
-0.000056440,-254.000,
-0.000056432,-254.000,
-0.000056424,-254.000,
-0.000056416,-254.000,
-0.000056408,-254.000,
-0.000056400,-254.000,
-0.000056392,-254.000,
-0.000056384,-254.000,
-0.000056376,-254.000,
-0.000056368,-254.000,
-0.000056360,-254.000,
-0.000056352,-254.000,
-0.000056344,-254.000,
-0.000056336,-254.000,
-0.000056328,-254.000,
-0.000056320,-254.000,
-0.000056312,-254.000,
-0.000056304,-254.000,
-0.000056296,-254.000,
-0.000056288,-254.000,
-0.000056280,-254.000,
-0.000056272,-254.000,
-0.000056264,-254.000,
-0.000056256,-254.000,
-0.000056248,-254.000,
-0.000056240,-254.000,
-0.000056232,-254.000,
-0.000056224,-254.000,
-0.000056216,-254.000,
-0.000056208,-254.000,
-0.000056200,-254.000,
-0.000056192,-254.000,
-0.000056184,-254.000,
-0.000056176,-254.000,
-0.000056168,-254.000,
-0.000056160,-254.000,
-0.000056152,-254.000,
-0.000056144,-254.000,
-0.000056136,-254.000,
-0.000056128,-254.000,
-0.000056120,-254.000,
-0.000056112,-254.000,
-0.000056104,-254.000,
-0.000056096,-254.000,
-0.000056088,-254.000,
-0.000056080,-254.000,
-0.000056072,-254.000,
-0.000056064,-254.000,
-0.000056056,-254.000,
-0.000056048,-254.000,
-0.000056040,-254.000,
-0.000056032,-254.000,
-0.000056024,-254.000,
-0.000056016,-254.000,
-0.000056008,-254.000,
-0.000056000,-254.000,
-0.000055992,-254.000,
-0.000055984,-254.000,
-0.000055976,-254.000,
-0.000055968,-254.000,
-0.000055960,-254.000,
-0.000055952,-254.000,
-0.000055944,-254.000,
-0.000055936,-254.000,
-0.000055928,-254.000,
-0.000055920,-254.000,
-0.000055912,-254.000,
-0.000055904,-254.000,
-0.000055896,-254.000,
-0.000055888,-254.000,
-0.000055880,-254.000,
-0.000055872,-254.000,
-0.000055864,-254.000,
-0.000055856,-254.000,
-0.000055848,-254.000,
-0.000055840,-254.000,
-0.000055832,-254.000,
-0.000055824,-254.000,
-0.000055816,-254.000,
-0.000055808,-254.000,
-0.000055800,-254.000,
-0.000055792,-254.000,
-0.000055784,-254.000,
-0.000055776,-254.000,
-0.000055768,-254.000,
-0.000055760,-254.000,
-0.000055752,-254.000,
-0.000055744,-254.000,
-0.000055736,-254.000,
-0.000055728,-254.000,
-0.000055720,-254.000,
-0.000055712,-254.000,
-0.000055704,-254.000,
-0.000055696,-254.000,
-0.000055688,-254.000,
-0.000055680,-254.000,
-0.000055672,-254.000,
-0.000055664,-254.000,
-0.000055656,-254.000,
-0.000055648,-254.000,
-0.000055640,-254.000,
-0.000055632,-254.000,
-0.000055624,-254.000,
-0.000055616,-254.000,
-0.000055608,-254.000,
-0.000055600,-254.000,
-0.000055592,-254.000,
-0.000055584,-254.000,
-0.000055576,-254.000,
-0.000055568,-254.000,
-0.000055560,-254.000,
-0.000055552,-254.000,
-0.000055544,-254.000,
-0.000055536,-254.000,
-0.000055528,-254.000,
-0.000055520,-254.000,
-0.000055512,-254.000,
-0.000055504,-254.000,
-0.000055496,-254.000,
-0.000055488,-254.000,
-0.000055480,-254.000,
-0.000055472,-254.000,
-0.000055464,-254.000,
-0.000055456,-254.000,
-0.000055448,-254.000,
-0.000055440,-254.000,
-0.000055432,-254.000,
-0.000055424,-254.000,
-0.000055416,-254.000,
-0.000055408,-254.000,
-0.000055400,-254.000,
-0.000055392,-254.000,
-0.000055384,-254.000,
-0.000055376,-254.000,
-0.000055368,-254.000,
-0.000055360,-254.000,
-0.000055352,-254.000,
-0.000055344,-254.000,
-0.000055336,-254.000,
-0.000055328,-254.000,
-0.000055320,-254.000,
-0.000055312,-254.000,
-0.000055304,-254.000,
-0.000055296,-254.000,
-0.000055288,-254.000,
-0.000055280,-254.000,
-0.000055272,-254.000,
-0.000055264,-254.000,
-0.000055256,-254.000,
-0.000055248,-254.000,
-0.000055240,-254.000,
-0.000055232,-254.000,
-0.000055224,-254.000,
-0.000055216,-254.000,
-0.000055208,-254.000,
-0.000055200,-254.000,
-0.000055192,-254.000,
-0.000055184,-254.000,
-0.000055176,-254.000,
-0.000055168,-254.000,
-0.000055160,-254.000,
-0.000055152,-254.000,
-0.000055144,-254.000,
-0.000055136,-254.000,
-0.000055128,-254.000,
-0.000055120,-254.000,
-0.000055112,-254.000,
-0.000055104,-254.000,
-0.000055096,-254.000,
-0.000055088,-254.000,
-0.000055080,-254.000,
-0.000055072,-254.000,
-0.000055064,-254.000,
-0.000055056,-254.000,
-0.000055048,-254.000,
-0.000055040,-254.000,
-0.000055032,-254.000,
-0.000055024,-254.000,
-0.000055016,-254.000,
-0.000055008,-254.000,
-0.000055000,-254.000,
-0.000054992,-254.000,
-0.000054984,-254.000,
-0.000054976,-254.000,
-0.000054968,-254.000,
-0.000054960,-254.000,
-0.000054952,-254.000,
-0.000054944,-254.000,
-0.000054936,-254.000,
-0.000054928,-254.000,
-0.000054920,-254.000,
-0.000054912,-254.000,
-0.000054904,-254.000,
-0.000054896,-254.000,
-0.000054888,-254.000,
-0.000054880,-254.000,
-0.000054872,-254.000,
-0.000054864,-254.000,
-0.000054856,-254.000,
-0.000054848,-254.000,
-0.000054840,-254.000,
-0.000054832,-254.000,
-0.000054824,-254.000,
-0.000054816,-254.000,
-0.000054808,-254.000,
-0.000054800,-254.000,
-0.000054792,-254.000,
-0.000054784,-254.000,
-0.000054776,-254.000,
-0.000054768,-254.000,
-0.000054760,-254.000,
-0.000054752,-254.000,
-0.000054744,-254.000,
-0.000054736,-254.000,
-0.000054728,-254.000,
-0.000054720,-254.000,
-0.000054712,-254.000,
-0.000054704,-254.000,
-0.000054696,-254.000,
-0.000054688,-254.000,
-0.000054680,-254.000,
-0.000054672,-254.000,
-0.000054664,-254.000,
-0.000054656,-254.000,
-0.000054648,-254.000,
-0.000054640,-254.000,
-0.000054632,-254.000,
-0.000054624,-254.000,
-0.000054616,-254.000,
-0.000054608,-254.000,
-0.000054600,-254.000,
-0.000054592,-254.000,
-0.000054584,-254.000,
-0.000054576,-254.000,
-0.000054568,-254.000,
-0.000054560,-254.000,
-0.000054552,-254.000,
-0.000054544,-254.000,
-0.000054536,-254.000,
-0.000054528,-254.000,
-0.000054520,-254.000,
-0.000054512,-254.000,
-0.000054504,-254.000,
-0.000054496,-254.000,
-0.000054488,-254.000,
-0.000054480,-254.000,
-0.000054472,-254.000,
-0.000054464,-254.000,
-0.000054456,-254.000,
-0.000054448,-254.000,
-0.000054440,-254.000,
-0.000054432,-254.000,
-0.000054424,-254.000,
-0.000054416,-254.000,
-0.000054408,-254.000,
-0.000054400,-254.000,
-0.000054392,-254.000,
-0.000054384,-254.000,
-0.000054376,-254.000,
-0.000054368,-254.000,
