Voltage,Current,Power,Energy,Temperature,MotorVoltage,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,WheelSpeed,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
27.031,0.058,1.585,825.83,19.0,2.872,0.602,10.0,0.0,20.489,Coasting,1.0,20.0,4.117785930633545,,,,,
27.038,0.079,2.109,826.053,18.87,0.204,0.5875,0.0,0.0,20.489,Coasting,1.0,20.0,4.219560384750366,,,,,
27.038,0.079,2.109,826.26,18.87,0.174,0.5875,0.0,0.0,20.489,Coasting,1.0,20.0,4.329642295837402,,,,,
27.038,0.074,2.032,826.468,18.87,0.219,0.5859,0.0,0.0,20.489,Coasting,1.0,20.0,4.45396876335144,,,,,
27.044,0.077,2.093,826.675,18.87,0.144,0.5859,0.0,0.0,20.489,Coasting,1.0,20.0,4.561345815658569,,,,,
,,,,,,,,,,,,,4.5926337242126465,4595.0,1.416714,1.5070860000000001,2.055,3.44
27.044,0.072,2.271,826.89,18.87,0.264,0.5859,0.0,0.0,20.489,Coasting,1.0,20.0,4.669350862503052,,,,,
27.044,0.077,2.093,827.105,18.75,0.174,0.5834,0.0,0.0,20.489,Coasting,1.0,20.0,4.766705274581909,,,,,
27.044,0.082,2.231,827.32,18.75,0.174,0.5907,0.0,0.0,20.489,Coasting,1.0,20.0,4.873128890991211,,,,,
27.044,0.072,2.271,827.528,18.75,0.174,0.5834,0.0,0.0,20.489,Coasting,1.0,20.0,4.962979316711426,,,,,
27.044,0.077,2.073,827.735,18.75,0.189,0.5859,0.0,0.0,20.489,Coasting,1.0,20.0,5.0940306186676025,,,,,
27.047,0.077,2.073,827.95,18.75,0.054,0.5842,0.0,0.0,20.489,Coasting,1.0,20.0,5.181617498397827,,,,,
27.047,0.079,2.134,828.157,18.75,0.174,0.5883,0.0,0.0,20.489,Coasting,1.0,20.0,5.324780702590942,,,,,
27.047,0.077,2.093,828.365,18.75,0.159,0.5875,0.0,0.0,20.489,Coasting,1.0,20.0,5.375912427902222,,,,,
27.047,0.06,1.59,828.564,18.75,0.264,0.5875,0.0,0.0,20.489,Coasting,1.0,20.0,5.479944229125977,,,,,
,,,,,,,,,,,,,5.529325485229492,5533.0,1.700234,1.8083259999999999,2.054,4.13
27.05,0.07,1.931,828.772,18.75,0.174,0.5859,0.0,0.0,24.374,Coasting,1.0,20.0,5.620054244995117,,,,,
27.053,0.067,1.81,828.979,18.75,0.279,0.5859,0.0,0.0,24.374,Coasting,1.0,20.0,5.752718448638916,,,,,
27.05,0.07,1.871,829.187,18.75,0.204,0.5851,0.0,0.0,24.374,Coasting,1.0,20.0,5.802385330200195,,,,,
27.053,0.086,2.313,829.394,18.75,0.204,0.5826,0.0,0.0,24.374,Coasting,1.0,20.0,5.957834243774414,,,,,
27.05,0.079,2.154,829.601,18.75,0.174,0.5867,0.0,0.0,24.374,Coasting,1.0,20.0,6.01243257522583,,,,,
27.053,0.079,2.053,829.816,18.75,0.144,0.5875,0.0,0.0,24.374,Coasting,1.0,20.0,6.1290483474731445,,,,,
27.05,0.074,1.992,830.024,18.75,0.159,0.5875,0.0,0.0,24.374,Coasting,1.0,20.0,6.268279790878296,,,,,
27.05,0.074,2.012,830.239,18.75,0.174,0.5891,0.0,0.0,24.374,Coasting,1.0,20.0,6.366709470748901,,,,,
27.053,0.067,1.83,830.438,18.62,0.174,0.5867,0.0,0.0,24.374,Coasting,1.0,20.0,6.439864873886108,,,,,
,,,,,,,,,,,,,6.4721643924713135,6471.0,1.700234,1.809212,2.048,4.12
27.056,0.074,2.033,830.653,18.75,0.144,0.5875,0.0,0.0,24.374,Coasting,1.0,20.0,6.570963621139526,,,,,
27.056,0.082,2.216,830.868,18.75,0.174,0.5875,0.0,0.0,24.374,Coasting,1.0,20.0,6.651860952377319,,,,,
27.056,0.072,1.932,831.084,18.62,0.159,0.5867,0.0,0.0,24.374,Coasting,1.0,20.0,6.796002388000488,,,,,
27.056,0.072,1.952,831.291,18.75,0.294,0.5875,0.0,0.0,24.374,Coasting,1.0,20.0,6.910994052886963,,,,,
27.056,0.072,1.952,831.498,18.62,0.219,0.5851,0.0,0.0,24.374,Coasting,1.0,20.0,6.971001625061035,,,,,
27.056,0.072,1.972,831.713,18.62,0.174,0.5875,0.0,0.0,24.374,Coasting,1.0,20.0,7.101227521896362,,,,,
27.056,0.072,1.972,831.921,18.62,0.189,0.5778,0.0,0.0,24.374,Coasting,1.0,20.0,7.169994115829468,,,,,
27.056,0.074,2.013,832.12,18.62,0.189,0.5834,0.0,0.0,24.374,Coasting,1.0,20.0,7.27272891998291,,,,,
27.059,0.074,2.033,832.335,18.62,0.264,0.5842,0.0,0.0,24.374,Coasting,1.0,20.0,7.411263704299927,,,,,
,,,,,,,,,,,,,7.417659044265747,7409.0,1.700234,1.8083259999999999,2.044,4.11
27.059,0.077,2.053,832.535,18.62,0.204,0.5875,0.0,0.0,24.374,Coasting,1.0,20.0,7.535206317901611,,,,,
27.059,0.06,1.591,832.742,18.62,0.204,0.5842,0.0,0.0,19.429,Coasting,1.0,20.0,7.594950199127197,,,,,
27.059,0.074,2.013,832.95,18.62,0.204,0.5883,0.0,0.0,19.429,Coasting,1.0,20.0,7.704325199127197,,,,,
27.059,0.084,2.216,833.165,18.62,0.174,0.5875,0.0,0.0,19.429,Coasting,1.0,20.0,7.83363151550293,,,,,
27.059,0.07,1.891,833.364,18.62,0.204,0.5875,0.0,0.0,19.429,Coasting,1.0,20.0,7.8982603549957275,,,,,
27.059,0.079,2.135,833.572,18.62,0.159,0.5875,0.0,0.0,19.429,Coasting,1.0,20.0,8.01596736907959,,,,,
27.059,0.077,2.053,833.787,18.62,0.204,0.5875,0.0,0.0,19.429,Coasting,1.0,20.0,8.128891229629517,,,,,
27.062,0.072,1.952,834.002,18.62,0.294,0.5842,0.0,0.0,19.429,Coasting,1.0,20.0,8.240317344665527,,,,,
27.062,0.082,1.851,834.209,18.62,0.204,0.5826,0.0,0.0,19.429,Coasting,1.0,20.0,8.350881338119507,,,,,
,,,,,,,,,,,,,8.356656074523926,8346.0,1.7020060000000001,1.8109840000000001,2.041,4.11
27.062,0.079,2.155,834.417,18.62,0.159,0.5859,0.0,0.0,19.429,Coasting,1.0,20.0,8.47472858428955,,,,,
27.062,0.072,1.952,834.624,18.62,0.219,0.5875,0.0,0.0,19.429,Coasting,1.0,20.0,8.550487995147705,,,,,
27.062,0.065,1.729,834.824,18.62,0.264,0.5875,0.0,0.0,19.429,Coasting,1.0,20.0,8.676730394363403,,,,,
27.062,0.074,2.013,835.039,18.62,0.204,0.5859,0.0,0.0,19.429,Coasting,1.0,20.0,8.751562356948853,,,,,
27.062,0.072,1.973,835.254,18.62,0.279,0.5867,0.0,0.0,19.429,Coasting,1.0,20.0,8.836910724639893,,,,,
27.066,0.074,2.013,835.461,18.62,0.204,0.5859,0.0,0.0,19.429,Coasting,1.0,20.0,8.951895236968994,,,,,
27.062,0.082,1.81,835.668,18.62,0.219,0.5875,0.0,0.0,19.429,Coasting,1.0,20.0,9.077609300613403,,,,,
27.066,0.07,1.851,835.876,18.62,0.204,0.5859,0.0,0.0,19.429,Coasting,1.0,20.0,9.18880295753479,,,,,
27.066,0.072,1.932,836.083,18.62,0.264,0.5859,0.0,0.0,19.429,Coasting,1.0,20.0,9.311115026473999,,,,,
,,,,,,,,,,,,,9.31141471862793,9284.0,1.700234,1.809212,2.031,4.08
27.066,0.079,2.135,836.291,18.62,0.174,0.5859,0.0,0.0,19.429,Coasting,1.0,20.0,9.373424530029297,,,,,
27.062,0.074,2.034,836.498,18.62,0.204,0.5859,0.0,0.0,19.429,Coasting,1.0,20.0,9.532808780670166,,,,,
27.066,0.074,2.155,836.705,18.62,0.279,0.5859,0.0,0.0,14.13,Coasting,1.0,20.0,9.616123914718628,,,,,
27.066,0.079,2.135,836.913,18.62,0.249,0.5859,0.0,0.0,14.13,Coasting,1.0,20.0,9.731419563293457,,,,,
27.066,0.077,2.075,837.12,18.62,0.189,0.5859,0.0,0.0,14.13,Coasting,1.0,20.0,9.81617283821106,,,,,
27.066,0.077,2.054,837.327,18.62,0.189,0.5875,0.0,0.0,14.13,Coasting,1.0,20.0,9.908944606781006,,,,,
27.069,0.084,2.294,837.542,18.62,0.204,0.5859,0.0,0.0,14.13,Coasting,1.0,20.0,10.014580011367798,,,,,
27.066,0.07,2.054,837.75,18.62,0.114,0.5875,0.0,0.0,14.13,Coasting,1.0,20.0,10.132912158966064,,,,,
27.066,0.077,2.054,837.957,18.62,0.204,0.5859,0.0,0.0,14.13,Coasting,1.0,20.0,10.235965728759766,,,,,
,,,,,,,,,,,,,10.236184358596802,10222.0,1.1331939999999998,1.205846,2.024,2.71
27.066,0.072,1.932,838.157,18.62,0.114,0.5875,0.0,0.0,14.13,Coasting,1.0,20.0,10.355847597122192,,,,,
27.066,0.084,2.294,838.38,18.62,0.174,0.5867,0.0,0.0,14.13,Coasting,1.0,20.0,10.45332646369934,,,,,
27.069,0.072,1.973,838.579,18.62,0.189,0.5875,0.0,0.0,14.13,Coasting,1.0,20.0,10.569644689559937,,,,,
27.066,0.07,1.892,838.787,18.62,0.264,0.5859,0.0,0.0,14.13,Coasting,1.0,20.0,10.69221019744873,,,,,
27.069,0.082,1.709,839.002,18.62,0.174,0.5875,0.0,0.0,14.13,Coasting,1.0,20.0,10.74811053276062,,,,,
27.072,0.077,2.075,839.209,18.62,0.159,0.5842,0.0,0.0,14.13,Coasting,1.0,20.0,10.857758522033691,,,,,
27.069,0.077,2.075,839.416,18.62,0.219,0.5842,0.0,0.0,14.13,Coasting,1.0,20.0,10.944463014602661,,,,,
27.069,0.077,2.054,839.624,18.62,0.204,0.5859,0.0,0.0,14.13,Coasting,1.0,20.0,11.061592817306519,,,,,
27.069,0.074,1.993,839.839,18.62,0.204,0.5875,0.0,0.0,14.13,Coasting,1.0,20.0,11.160614013671875,,,,,
,,,,,,,,,,,,,11.1662015914917,11160.0,0.85056,0.904606,2.009,2.02
27.072,0.07,1.892,840.038,18.62,0.189,0.5851,0.0,0.0,14.13,Coasting,1.0,20.0,11.28242301940918,,,,,
27.072,0.065,1.75,840.238,18.62,0.144,0.5875,0.0,0.0,14.13,Coasting,1.0,20.0,11.398659229278564,,,,,
27.072,0.074,2.014,840.453,18.62,0.219,0.5859,0.0,0.0,14.13,Coasting,1.0,20.0,11.523992776870728,,,,,
27.069,0.07,1.892,840.66,18.62,0.174,0.5859,0.0,0.0,9.185,Coasting,1.0,20.0,11.621708869934082,,,,,
27.072,0.067,1.79,0.077,18.62,0.279,0.5875,0.0,0.0,9.185,Accelerating,2.0,20.0,11.75664210319519,,,,,
27.069,0.168,4.535,0.346,18.62,1.103,0.8244,4.0,100.0,9.185,Accelerating,2.0,20.0,11.792198657989502,,,,,
27.05,0.667,18.027,1.49,18.62,4.101,0.7438,14.0,100.0,9.185,Accelerating,2.0,20.0,11.91578984260559,,,,,
27.028,1.13,30.565,4.04,18.62,7.698,0.7905,25.0,100.0,9.185,Accelerating,2.0,20.0,12.032418727874756,,,,,
26.841,5.681,152.51,12.342,18.75,8.987,2.3612,35.0,100.0,9.185,Accelerating,2.0,20.0,12.155944108963013,,,,,
,,,,,,,,,,,,,12.156232118606567,12098.0,0.8514459999999999,0.9054920000000001,1.994,2.01
26.825,5.921,156.428,28.677,18.75,10.846,2.4401,46.0,100.0,9.185,Accelerating,2.0,20.0,12.218119144439697,,,,,
26.803,6.346,170.05,46.28,18.75,12.749,2.3918,56.0,100.0,9.185,Accelerating,2.0,20.0,12.315139770507812,,,,,
26.763,7.246,193.913,65.518,18.87,12.33,2.4321,67.0,100.0,9.185,Accelerating,2.0,20.0,12.443208694458008,,,,,
26.741,7.961,212.8,87.229,18.87,13.214,2.4039,78.0,100.0,9.185,Accelerating,2.0,20.0,12.574910879135132,,,,,
26.709,8.64,230.741,110.239,19.0,15.043,2.2459,88.0,100.0,9.185,Accelerating,2.0,20.0,12.66386604309082,,,,,
26.669,9.324,248.635,135.398,19.0,16.227,2.5763,99.0,100.0,9.185,Accelerating,2.0,20.0,12.784290552139282,,,,,
26.638,10.217,272.154,163.407,19.12,18.1,2.4974,100.0,100.0,9.185,Accelerating,2.0,20.0,12.85504937171936,,,,,
26.619,10.663,283.707,192.43,19.25,18.235,2.4974,100.0,100.0,9.185,Accelerating,2.0,20.0,12.950513124465942,,,,,
,,,,,,,,,,,,,13.029065608978271,13035.0,0.56704,0.60248,2.001,1.34
26.597,10.949,291.197,222.497,19.25,18.265,2.4619,100.0,100.0,9.185,Accelerating,2.0,20.0,13.12022852897644,,,,,
26.587,11.162,296.767,253.179,19.37,21.023,2.1557,100.0,100.0,9.185,Accelerating,2.0,20.0,13.170861721038818,,,,,
26.584,11.318,296.657,285.135,19.37,17.951,2.2975,100.0,100.0,9.185,Accelerating,2.0,20.0,13.31455373764038,,,,,
26.581,11.306,300.459,316.408,19.5,22.028,2.4941,100.0,100.0,9.185,Accelerating,2.0,20.0,13.423316240310669,,,,,
26.581,11.254,299.121,347.581,19.5,20.334,2.4353,100.0,100.0,9.185,Accelerating,2.0,20.0,13.499230861663818,,,,,
26.572,11.045,293.473,379.576,19.5,22.462,2.3829,100.0,100.0,10.244,Accelerating,2.0,20.0,13.646952152252197,,,,,
26.581,11.066,294.253,410.181,19.5,20.768,2.1057,100.0,100.0,10.244,Accelerating,2.0,20.0,13.70072317123413,,,,,
26.581,10.999,292.37,440.717,19.5,22.372,2.2459,100.0,100.0,10.244,Accelerating,2.0,20.0,13.818218231201172,,,,,
26.566,10.927,290.259,472.812,19.62,22.372,2.1911,100.0,100.0,10.244,Accelerating,2.0,20.0,13.91126012802124,,,,,
,,,,,,,,,,,,,13.968855381011963,13973.0,1.1331939999999998,1.205846,2.048,2.74
26.481,13.366,353.939,506.604,19.62,25.925,2.636,100.0,100.0,10.244,Accelerating,2.0,20.0,14.021100044250488,,,,,
26.444,14.119,373.352,542.262,19.75,26.045,1.8768,100.0,100.0,10.244,Accelerating,2.0,20.0,14.146551132202148,,,,,
26.475,13.378,353.927,580.754,19.75,24.8,2.424,100.0,100.0,10.244,Accelerating,2.0,20.0,14.244086027145386,,,,,
26.434,13.97,369.491,621.427,20.0,26.434,2.2459,100.0,100.0,10.244,Accelerating,2.0,20.0,14.32301664352417,,,,,
26.531,11.678,309.861,655.918,19.87,26.719,2.0082,100.0,100.0,10.244,Accelerating,2.0,20.0,14.478732824325562,,,,,
26.628,9.473,252.261,684.902,19.75,26.704,1.8269,100.0,100.0,10.244,Accelerating,2.0,20.0,14.539693593978882,,,,,
26.672,8.208,218.848,709.025,19.62,26.764,1.6689,100.0,100.0,10.244,Accelerating,2.0,20.0,14.640910387039185,,,,,
26.7,7.822,208.82,729.377,19.62,26.884,1.4304,100.0,100.0,10.244,Accelerating,2.0,20.0,14.753042697906494,,,,,
26.741,6.612,190.505,748.209,19.37,26.974,1.4514,100.0,100.0,10.244,Accelerating,2.0,20.0,14.89320421218872,,,,,
,,,,,,,,,,,,,14.91196322441101,14911.0,1.700234,1.809212,2.066,4.15
26.744,6.482,173.329,765.005,19.37,26.929,1.4546,100.0,100.0,10.244,Accelerating,2.0,20.0,15.023827314376831,,,,,
26.759,5.868,170.027,781.279,19.25,26.914,1.2757,100.0,100.0,10.244,Accelerating,2.0,20.0,15.154553413391113,,,,,
26.781,5.688,152.318,796.531,19.25,26.914,1.2958,100.0,100.0,10.244,Accelerating,2.0,20.0,15.195382595062256,,,,,
26.794,5.472,146.588,811.707,19.12,27.004,1.2225,100.0,100.0,10.244,Accelerating,2.0,20.0,15.281152248382568,,,,,
26.775,5.851,156.563,826.068,19.12,26.914,1.2209,100.0,100.0,10.244,Accelerating,2.0,20.0,15.40949034690857,,,,,
26.797,5.441,145.783,840.146,19.12,26.824,1.2725,100.0,100.0,10.244,Accelerating,2.0,20.0,15.494113445281982,,,,,
26.781,5.546,148.494,853.855,19.12,27.034,1.3998,100.0,100.0,24.728,Accelerating,2.0,20.0,15.642663478851318,,,,,
26.881,2.832,76.099,866.964,19.12,25.85,0.9968,96.0,0.0,24.728,Coasting,2.0,20.0,15.817428350448608,,,,,
27.003,0.677,18.273,868.739,19.0,19.899,0.71,74.0,0.0,24.728,Coasting,2.0,20.0,15.845595121383667,,,,,
,,,,,,,,,,,,,15.845911026000977,15849.0,2.267274,2.411692,2.072,5.55
26.997,0.54,7.771,870.144,19.0,15.328,0.7728,54.0,0.0,24.728,Coasting,2.0,20.0,15.929453134536743,,,,,
26.997,0.662,17.855,871.772,19.0,9.677,0.6697,32.0,0.0,24.728,Coasting,2.0,20.0,16.037961721420288,,,,,
27.009,0.228,6.17,872.724,18.87,3.291,0.5996,10.0,0.0,24.728,Coasting,2.0,20.0,16.129430532455444,,,,,
27.016,0.074,2.168,873.032,18.87,0.159,0.5923,0.0,0.0,24.728,Coasting,2.0,20.0,16.23643398284912,,,,,
27.019,0.065,1.726,873.239,18.87,0.204,0.5842,0.0,0.0,24.728,Coasting,2.0,20.0,16.355093002319336,,,,,
27.019,0.077,2.071,873.446,18.87,0.204,0.5633,0.0,0.0,24.728,Coasting,2.0,20.0,16.457005739212036,,,,,
27.019,0.079,2.168,873.661,18.87,0.264,0.5859,0.0,0.0,24.728,Coasting,2.0,20.0,16.564560651779175,,,,,
27.022,0.074,2.01,873.869,18.87,0.204,0.5867,0.0,0.0,24.728,Coasting,2.0,20.0,16.681275129318237,,,,,
27.022,0.079,2.168,874.084,18.87,0.174,0.5859,0.0,0.0,24.728,Coasting,2.0,20.0,16.782060623168945,,,,,
,,,,,,,,,,,,,16.782175064086914,16787.0,2.550794,2.712932,2.075,6.25
27.025,0.079,2.148,874.299,18.87,0.159,0.5826,0.0,0.0,24.728,Coasting,2.0,20.0,16.8860080242157,,,,,
27.022,0.074,1.99,874.514,18.75,0.159,0.5826,0.0,0.0,24.728,Coasting,2.0,20.0,17.005136013031006,,,,,
27.025,0.07,1.889,874.714,18.75,0.204,0.5859,0.0,0.0,24.728,Coasting,2.0,20.0,17.106637239456177,,,,,
27.028,0.07,1.889,874.921,18.75,0.204,0.5851,0.0,0.0,24.728,Coasting,2.0,20.0,17.179355144500732,,,,,
27.028,0.065,1.889,875.136,18.75,0.144,0.5859,0.0,0.0,24.728,Coasting,2.0,20.0,17.319287538528442,,,,,
27.028,0.072,1.93,875.336,18.75,0.159,0.5826,0.0,0.0,24.728,Coasting,2.0,20.0,17.44032120704651,,,,,
27.028,0.074,2.011,875.543,18.75,0.204,0.5859,0.0,0.0,24.728,Coasting,2.0,20.0,17.553069353103638,,,,,
27.028,0.079,2.169,875.75,18.75,0.159,0.5891,0.0,0.0,24.728,Coasting,2.0,20.0,17.607187509536743,,,,,
27.028,0.07,1.909,875.958,18.75,0.204,0.5875,0.0,0.0,24.728,Coasting,2.0,20.0,17.70578145980835,,,,,
,,,,,,,,,,,,,17.719115257263184,17725.0,1.416714,1.5070860000000001,2.073,3.47
27.028,0.07,1.991,876.173,18.75,0.084,0.5851,0.0,0.0,24.728,Coasting,2.0,20.0,17.85764765739441,,,,,
27.031,0.077,2.25,876.388,18.75,0.204,0.5883,0.0,0.0,24.728,Coasting,2.0,20.0,17.962743997573853,,,,,
27.031,0.072,1.97,876.595,18.75,0.294,0.5875,0.0,0.0,24.728,Coasting,2.0,20.0,18.044323921203613,,,,,
27.031,0.082,2.189,876.803,18.75,0.219,0.5842,0.0,0.0,24.728,Coasting,2.0,20.0,18.15228772163391,,,,,
27.031,0.074,1.991,877.01,18.75,0.189,0.5842,0.0,0.0,24.728,Coasting,2.0,20.0,18.26739478111267,,,,,
27.034,0.079,2.133,877.225,18.75,0.174,0.5842,0.0,0.0,24.728,Coasting,2.0,20.0,18.382737398147583,,,,,
27.034,0.077,2.052,877.432,18.75,0.174,0.5842,0.0,0.0,24.728,Coasting,2.0,20.0,18.465044260025024,,,,,
27.034,0.079,2.112,877.64,18.75,0.174,0.5851,0.0,0.0,24.728,Coasting,2.0,20.0,18.576181411743164,,,,,
27.034,0.072,1.95,877.847,18.75,0.204,0.5867,0.0,0.0,24.728,Coasting,2.0,20.0,18.69607949256897,,,,,
,,,,,,,,,,,,,18.696283102035522,18663.0,1.1331939999999998,1.205846,2.068,2.77
27.034,0.077,2.052,878.054,18.75,0.204,0.5859,0.0,0.0,24.728,Coasting,2.0,20.0,18.76678729057312,,,,,
27.038,0.07,1.89,878.262,18.75,0.174,0.5875,0.0,0.0,24.728,Coasting,2.0,20.0,18.86108088493347,,,,,
27.038,0.082,1.971,878.477,18.75,0.174,0.5762,0.0,0.0,24.728,Coasting,2.0,20.0,19.01290464401245,,,,,
27.038,0.072,1.93,878.676,18.75,0.204,0.5842,0.0,0.0,24.728,Coasting,2.0,20.0,19.114654779434204,,,,,
27.041,0.074,2.012,878.892,18.75,0.174,0.5834,0.0,0.0,24.728,Coasting,2.0,20.0,19.229795932769775,,,,,
27.038,0.05,1.367,879.099,18.75,0.204,0.5826,0.0,0.0,24.728,Coasting,2.0,20.0,19.29553246498108,,,,,
27.038,0.07,1.91,879.299,18.75,0.204,0.5842,0.0,0.0,24.728,Coasting,2.0,20.0,19.417975425720215,,,,,
27.041,0.06,1.951,879.514,18.75,0.219,0.5875,0.0,0.0,24.728,Coasting,2.0,20.0,19.512658834457397,,,,,
27.044,0.079,2.113,879.713,18.75,0.174,0.5842,0.0,0.0,19.429,Coasting,2.0,20.0,19.64944100379944,,,,,
