Voltage,Current,Power,Energy,Temperature,MotorVoltage,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,WheelSpeed,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
27.797,12.72,353.528,1303.903,19.12,27.963,12.7507,100.0,100.0,20.135,Accelerating,1.0,20.0,5.1115946769714355,,,,,
27.878,10.483,292.233,1335.076,19.0,28.113,11.6931,100.0,100.0,20.135,Accelerating,1.0,20.0,5.220587968826294,,,,,
27.897,9.089,253.764,1364.559,18.87,28.113,11.5896,100.0,100.0,20.135,Accelerating,1.0,20.0,5.32716965675354,,,,,
27.925,8.246,230.441,1392.253,18.87,28.023,12.4978,100.0,100.0,20.135,Accelerating,1.0,20.0,5.434821367263794,,,,,
27.934,8.422,235.268,1418.519,18.75,28.098,11.5206,100.0,100.0,20.135,Accelerating,1.0,20.0,5.539617300033569,,,,,
,,,,,,,,,,,,,5.539723873138428,5534.0,17.00234,18.08769,5.042,101.32
27.962,8.11,226.75,1445.245,18.75,28.113,10.9918,100.0,100.0,20.135,Accelerating,1.0,20.0,5.636337518692017,,,,,
27.944,9.022,252.005,1471.027,18.75,28.203,10.8539,100.0,100.0,20.135,Accelerating,1.0,20.0,5.751086473464966,,,,,
27.941,8.909,248.932,1495.903,18.62,28.188,11.2447,100.0,100.0,20.135,Accelerating,1.0,20.0,5.850733041763306,,,,,
27.953,8.266,231.011,1521.7,18.62,28.113,11.147,100.0,100.0,20.135,Accelerating,1.0,20.0,5.953356027603149,,,,,
27.95,8.278,231.337,1547.674,18.62,28.173,11.285,100.0,100.0,20.135,Accelerating,1.0,20.0,6.066859245300293,,,,,
27.937,8.726,243.838,1573.225,18.62,28.143,11.3884,100.0,100.0,20.135,Accelerating,1.0,20.0,6.166115999221802,,,,,
27.953,8.522,238.243,1598.277,18.62,28.098,10.9458,100.0,100.0,20.135,Accelerating,1.0,20.0,6.2796900272369385,,,,,
27.925,8.743,244.124,1623.26,18.62,28.143,12.2908,100.0,100.0,20.135,Accelerating,1.0,20.0,6.378133535385132,,,,,
,,,,,,,,,,,,,6.468875885009766,6472.0,19.835767999999998,21.101861999999997,5.053,118.47
27.944,8.789,248.048,1649.088,18.5,28.143,10.6584,100.0,100.0,26.847,Coasting,1.0,20.0,6.525521755218506,,,,,
28.312,0.566,10.103,1659.855,18.37,22.987,4.5081,80.0,0.0,26.847,Coasting,1.0,20.0,6.593609571456909,,,,,
28.312,-0.154,4.344,1661.107,18.25,18.145,4.876,60.0,0.0,26.847,Coasting,1.0,20.0,6.703598499298096,,,,,
28.297,0.828,23.451,1662.828,18.25,11.565,4.5426,38.0,0.0,26.847,Coasting,1.0,20.0,6.80737566947937,,,,,
28.309,0.156,4.429,1664.056,18.12,5.929,4.2437,18.0,0.0,26.847,Coasting,1.0,20.0,6.911459445953369,,,,,
28.322,0.067,1.878,1664.479,18.12,0.204,3.8644,0.0,0.0,26.847,Coasting,1.0,20.0,7.015847444534302,,,,,
28.325,0.072,2.027,1664.694,18.0,0.204,3.8644,0.0,0.0,26.847,Coasting,1.0,20.0,7.118955850601196,,,,,
28.325,0.055,1.538,1664.909,18.0,0.324,3.8644,0.0,0.0,26.847,Coasting,1.0,20.0,7.227236270904541,,,,,
28.328,0.067,1.899,1665.124,18.0,0.174,3.9218,0.0,0.0,26.847,Coasting,1.0,20.0,7.337631464004517,,,,,
,,,,,,,,,,,,,7.40677809715271,7409.0,20.119288,21.403988000000002,5.055,120.21
28.328,0.074,2.09,1665.331,18.0,0.204,3.8759,0.0,0.0,26.847,Coasting,1.0,20.0,7.470183610916138,,,,,
28.331,0.07,2.005,1665.546,18.0,0.204,3.8701,0.0,0.0,26.847,Coasting,1.0,20.0,7.542130470275879,,,,,
28.331,0.072,2.048,1665.754,17.87,0.219,3.8759,0.0,0.0,26.847,Coasting,1.0,20.0,7.65422248840332,,,,,
28.334,0.07,1.984,1665.969,17.87,0.144,3.8759,0.0,0.0,26.847,Coasting,1.0,20.0,7.760183095932007,,,,,
28.334,0.072,2.069,1666.176,17.87,0.264,3.8874,0.0,0.0,26.847,Coasting,1.0,20.0,7.867223739624023,,,,,
28.334,0.084,1.963,1666.391,17.87,0.204,3.9104,0.0,0.0,26.847,Coasting,1.0,20.0,7.969394207000732,,,,,
28.337,0.062,1.772,1666.606,17.87,0.264,3.8701,0.0,0.0,26.847,Coasting,1.0,20.0,8.073637962341309,,,,,
28.337,0.067,1.9,1666.813,17.87,0.114,3.9218,0.0,0.0,26.847,Coasting,1.0,20.0,8.177325963973999,,,,,
28.337,0.07,1.943,1667.028,17.87,0.219,3.8644,0.0,0.0,26.847,Coasting,1.0,20.0,8.284059524536133,,,,,
,,,,,,,,,,,,,8.346572875976562,8347.0,17.020946000000002,18.107182,5.03,101.19
28.341,0.07,1.985,1667.244,17.87,0.204,3.9333,0.0,0.0,26.847,Coasting,1.0,20.0,8.412626266479492,,,,,
28.341,0.072,2.006,1667.443,17.87,0.219,3.9104,0.0,0.0,21.902,Coasting,1.0,20.0,8.496371507644653,,,,,
28.341,0.07,1.964,1667.651,17.87,0.174,3.9104,0.0,0.0,21.902,Coasting,1.0,20.0,8.595717191696167,,,,,
28.341,0.079,2.219,1667.866,17.87,0.219,3.8759,0.0,0.0,21.902,Coasting,1.0,20.0,8.702544450759888,,,,,
28.344,0.074,2.113,1668.073,17.87,0.144,3.8874,0.0,0.0,21.902,Coasting,1.0,20.0,8.809406042098999,,,,,
28.344,0.077,2.177,1668.296,17.87,0.204,3.8184,0.0,0.0,21.902,Coasting,1.0,20.0,8.917813062667847,,,,,
28.344,0.074,2.091,1668.503,17.87,0.264,3.8874,0.0,0.0,21.902,Coasting,1.0,20.0,9.025805711746216,,,,,
28.347,0.074,2.092,1668.71,17.75,0.114,3.8989,0.0,0.0,21.902,Coasting,1.0,20.0,9.12284231185913,,,,,
28.347,0.072,1.836,1668.933,17.75,0.144,3.8644,0.0,0.0,21.902,Coasting,1.0,20.0,9.230778932571411,,,,,
,,,,,,,,,,,,,9.278521060943604,9285.0,13.034832,13.867672,4.992,76.91
28.347,0.074,2.113,1669.14,17.75,0.144,3.9046,0.0,0.0,21.902,Coasting,1.0,20.0,9.348897457122803,,,,,
28.347,0.06,1.692,1669.356,17.87,0.144,3.8874,0.0,0.0,21.902,Coasting,1.0,20.0,9.4470853805542,,,,,
28.35,0.072,2.007,1669.571,17.87,0.144,3.8529,0.0,0.0,21.902,Coasting,1.0,20.0,9.545560121536255,,,,,
28.35,0.07,2.05,1669.786,17.75,0.159,3.8989,0.0,0.0,21.902,Coasting,1.0,20.0,9.65116572380066,,,,,
28.353,0.074,2.113,1670.001,17.87,0.204,3.8759,0.0,0.0,21.902,Coasting,1.0,20.0,9.75908350944519,,,,,
28.353,0.072,2.05,1670.208,17.75,0.144,3.9046,0.0,0.0,21.902,Coasting,1.0,20.0,9.865098476409912,,,,,
28.35,0.074,2.135,1670.423,17.75,0.084,3.9104,0.0,0.0,21.902,Coasting,1.0,20.0,9.976743221282959,,,,,
28.35,0.07,1.965,1670.63,17.75,0.129,3.8644,0.0,0.0,21.902,Coasting,1.0,20.0,10.081230163574219,,,,,
28.35,0.072,2.028,1670.838,17.87,0.294,3.8816,0.0,0.0,21.902,Coasting,1.0,20.0,10.187190294265747,,,,,
,,,,,,,,,,,,,10.219022989273071,10223.0,9.35173,9.948008,4.962,54.84
28.353,0.072,2.05,0.1,17.87,0.204,3.8874,0.0,0.0,21.902,Accelerating,2.0,20.0,10.334459781646729,,,,,
28.35,0.18,5.18,0.392,17.75,1.373,5.6577,5.0,100.0,21.902,Accelerating,2.0,20.0,10.40846037864685,,,,,
28.328,0.677,19.172,1.697,17.75,4.251,5.4048,15.0,100.0,10.598,Accelerating,2.0,20.0,10.507843017578125,,,,,
28.247,2.938,82.987,5.053,17.75,7.608,15.4407,26.0,100.0,10.598,Accelerating,2.0,20.0,10.60670518875122,,,,,
28.163,4.498,126.66,17.795,17.87,8.972,18.0273,37.0,100.0,10.598,Accelerating,2.0,20.0,10.717298984527588,,,,,
28.134,4.92,138.424,32.241,17.87,9.377,17.7974,48.0,100.0,10.598,Accelerating,2.0,20.0,10.825895547866821,,,,,
28.119,5.345,150.277,47.854,17.87,9.887,18.0273,58.0,100.0,10.598,Accelerating,2.0,20.0,10.923930883407593,,,,,
28.081,6.269,176.058,65.748,18.0,10.216,17.6479,69.0,100.0,10.598,Accelerating,2.0,20.0,11.032702207565308,,,,,
28.056,7.14,200.282,85.786,18.0,11.595,18.1193,79.0,100.0,10.598,Accelerating,2.0,20.0,11.142167568206787,,,,,
,,,,,,,,,,,,,11.156485557556152,11161.0,5.667742,6.029229999999999,4.911,32.89
28.034,7.404,207.505,107.136,18.0,16.122,17.533,90.0,100.0,10.598,Accelerating,2.0,20.0,11.246281385421753,,,,,
28.009,7.92,221.913,129.9,18.12,13.064,16.8317,100.0,100.0,10.598,Accelerating,2.0,20.0,11.350213050842285,,,,,
27.991,8.314,232.657,154.36,18.25,14.083,17.9928,100.0,100.0,10.598,Accelerating,2.0,20.0,11.458016633987427,,,,,
27.978,8.666,242.353,179.674,18.25,13.304,18.1652,100.0,100.0,10.598,Accelerating,2.0,20.0,11.565906286239624,,,,,
27.95,9.314,260.424,206.569,18.25,15.013,17.533,100.0,100.0,10.598,Accelerating,2.0,20.0,11.671264886856079,,,,,
27.925,9.598,268.042,234.816,18.37,17.861,15.9005,100.0,100.0,10.598,Accelerating,2.0,20.0,11.778450012207031,,,,,
27.906,9.979,278.507,262.986,18.5,16.751,14.8659,100.0,100.0,10.598,Accelerating,2.0,20.0,11.884727954864502,,,,,
27.897,10.063,280.702,292.547,18.5,15.178,17.9008,100.0,100.0,10.598,Accelerating,2.0,20.0,11.989074230194092,,,,,
27.866,10.73,298.946,324.111,18.62,18.13,17.2973,100.0,100.0,10.598,Accelerating,2.0,20.0,12.098842144012451,,,,,
,,,,,,,,,,,,,12.099009990692139,12099.0,3.967508,4.220904,4.947,23.19
27.844,9.958,304.452,356.705,18.62,19.584,17.7226,100.0,100.0,10.598,Accelerating,2.0,20.0,12.202332735061646,,,,,
27.841,11.299,314.665,388.631,18.62,21.908,16.8719,100.0,100.0,10.598,Accelerating,2.0,20.0,12.313459396362305,,,,,
27.841,11.194,311.626,420.718,18.75,21.983,14.3314,100.0,100.0,10.598,Accelerating,2.0,20.0,12.411267757415771,,,,,
27.825,11.326,315.273,454.28,18.75,17.111,14.7625,100.0,100.0,9.538,Accelerating,2.0,20.0,12.526588439941406,,,,,
27.825,11.503,319.968,486.674,18.75,21.008,16.9524,100.0,100.0,9.538,Accelerating,2.0,20.0,12.630285501480103,,,,,
27.816,11.419,317.653,519.729,18.87,23.347,16.2799,100.0,100.0,9.538,Accelerating,2.0,20.0,12.73474931716919,,,,,
27.819,11.246,312.818,553.866,18.87,20.948,13.9118,100.0,100.0,9.538,Accelerating,2.0,20.0,12.841503381729126,,,,,
27.812,11.654,324.082,587.604,18.87,22.477,17.6307,100.0,100.0,9.538,Accelerating,2.0,20.0,12.947691202163696,,,,,
,,,,,,,,,,,,,13.032839059829712,13037.0,7.93413,8.440921999999999,5.017,47.05
27.806,11.426,317.768,620.367,18.87,20.274,17.1651,100.0,100.0,9.538,Accelerating,2.0,20.0,13.085381507873535,,,,,
27.8,11.354,315.804,654.044,18.87,22.417,17.3548,100.0,100.0,9.538,Accelerating,2.0,20.0,13.154698133468628,,,,,
27.806,11.174,310.845,687.122,18.87,24.246,16.3316,100.0,100.0,9.538,Accelerating,2.0,20.0,13.267441034317017,,,,,
27.816,11.028,306.789,719.155,18.87,23.631,16.8892,100.0,100.0,9.538,Accelerating,2.0,20.0,13.369546890258789,,,,,
27.816,10.882,302.639,751.212,18.87,24.096,17.2801,100.0,100.0,9.538,Accelerating,2.0,20.0,13.47133731842041,,,,,
27.812,10.615,295.391,783.222,18.87,24.246,17.2456,100.0,100.0,9.538,Accelerating,2.0,20.0,13.579285144805908,,,,,
27.797,11.21,311.697,814.495,18.87,23.377,15.5097,100.0,100.0,9.538,Accelerating,2.0,20.0,13.687227010726929,,,,,
27.822,11.225,312.263,846.474,18.87,22.237,11.923,100.0,100.0,9.538,Accelerating,2.0,20.0,13.78389286994934,,,,,
27.794,11.184,310.935,879.437,19.0,24.426,17.1938,100.0,100.0,9.538,Accelerating,2.0,20.0,13.895702123641968,,,,,
,,,,,,,,,,,,,13.971532821655273,13975.0,12.752198,13.565546000000001,5.049,76.11
27.791,11.246,312.518,912.33,19.0,25.265,16.5788,100.0,100.0,9.538,Accelerating,2.0,20.0,14.026623010635376,,,,,
27.741,12.406,344.131,946.86,19.0,25.835,17.0386,100.0,100.0,9.538,Accelerating,2.0,20.0,14.099520921707153,,,,,
27.869,12.614,108.76,981.857,19.0,22.327,12.8082,100.0,100.0,9.538,Accelerating,2.0,20.0,14.215538740158081,,,,,
27.763,11.448,318.012,1017.946,19.12,24.8,14.7969,100.0,100.0,9.538,Accelerating,2.0,20.0,14.30986499786377,,,,,
27.691,13.704,379.477,1055.47,19.12,27.738,18.0503,100.0,100.0,9.538,Accelerating,2.0,20.0,14.424581050872803,,,,,
27.675,14.201,393.025,1094.83,19.12,27.888,17.1076,100.0,100.0,20.489,Accelerating,2.0,20.0,14.530071496963501,,,,,
27.684,13.466,372.768,1135.235,19.25,27.903,16.3834,100.0,100.0,20.489,Accelerating,2.0,20.0,14.625869035720825,,,,,
27.681,13.644,377.663,1176.284,19.25,27.873,15.3717,100.0,100.0,20.489,Accelerating,2.0,20.0,14.738704919815063,,,,,
27.719,12.682,351.516,1215.053,19.25,27.963,15.2568,100.0,100.0,20.489,Accelerating,2.0,20.0,14.842980861663818,,,,,
,,,,,,,,,,,,,14.912536859512329,14913.0,15.869146,16.881843999999997,5.081,95.29
27.763,11.158,309.77,1249.559,19.25,27.948,13.0726,100.0,100.0,20.489,Accelerating,2.0,20.0,14.97647762298584,,,,,
27.809,10.69,297.275,1281.231,19.12,28.023,13.5899,100.0,100.0,20.489,Accelerating,2.0,20.0,15.049089431762695,,,,,
27.816,9.636,268.177,1311.045,19.12,28.083,11.9575,100.0,100.0,20.489,Accelerating,2.0,20.0,15.163179397583008,,,,,
27.847,9.202,256.318,1338.9,19.0,28.008,12.1299,100.0,100.0,20.489,Accelerating,2.0,20.0,15.266129970550537,,,,,
27.853,9.204,256.333,1366.172,19.0,28.143,11.9345,100.0,100.0,20.489,Accelerating,2.0,20.0,15.366653203964233,,,,,
27.875,9.019,236.871,1393.505,18.87,28.008,10.8136,100.0,100.0,20.489,Accelerating,2.0,20.0,15.470421075820923,,,,,
27.859,8.976,250.119,1419.226,18.87,27.933,11.4057,100.0,100.0,20.489,Accelerating,2.0,20.0,15.57784128189087,,,,,
27.888,8.513,237.396,1444.692,18.87,28.113,10.9458,100.0,100.0,20.489,Accelerating,2.0,20.0,15.685409545898438,,,,,
27.884,8.412,234.546,1470.228,18.75,28.023,11.3942,100.0,100.0,20.489,Accelerating,2.0,20.0,15.791621923446655,,,,,
,,,,,,,,,,,,,15.854570627212524,15851.0,18.419054,19.594776,5.104,111.12
27.872,8.623,240.357,1495.926,18.75,28.023,11.1757,100.0,100.0,20.489,Accelerating,2.0,20.0,15.91044569015503,,,,,
27.869,9.034,251.735,1521.5,18.75,18.19,3.9448,100.0,100.0,20.489,Accelerating,2.0,20.0,16.006536722183228,,,,,
27.997,3.554,99.522,1546.952,18.75,28.038,12.2104,100.0,100.0,20.489,Accelerating,2.0,20.0,16.106001138687134,,,,,
27.847,9.787,272.568,1571.121,18.75,28.128,11.4057,100.0,100.0,20.489,Accelerating,2.0,20.0,16.2166748046875,,,,,
27.884,8.011,240.894,1596.549,18.75,28.158,10.8366,100.0,100.0,20.489,Accelerating,2.0,20.0,16.318861484527588,,,,,
27.85,8.724,243.069,1620.495,18.75,27.993,11.4172,100.0,100.0,20.489,Accelerating,2.0,20.0,16.427164793014526,,,,,
27.878,8.503,237.036,1645.286,18.62,28.158,11.5321,100.0,100.0,26.847,Accelerating,2.0,20.0,16.532357931137085,,,,,
27.878,8.51,237.25,1670.984,18.75,27.843,11.2792,100.0,100.0,26.847,Accelerating,2.0,20.0,16.638696670532227,,,,,
27.872,8.71,242.772,1695.636,18.62,28.113,10.9688,100.0,100.0,26.847,Accelerating,2.0,20.0,16.740171194076538,,,,,
,,,,,,,,,,,,,16.79217219352722,16789.0,19.835767999999998,21.101861999999997,5.111,119.82
27.953,6.374,178.478,1719.222,18.62,26.479,7.704,94.0,0.0,26.847,Coasting,2.0,20.0,16.86631679534912,,,,,
28.244,0.523,14.761,1722.424,18.5,20.439,4.5081,72.0,0.0,26.847,Coasting,2.0,20.0,16.946947813034058,,,,,
28.234,0.214,6.014,1723.86,18.37,14.323,4.9277,52.0,0.0,26.847,Coasting,2.0,20.0,17.05991554260254,,,,,
28.231,0.636,17.98,1725.612,18.25,8.987,4.3702,30.0,0.0,26.847,Coasting,2.0,20.0,17.16269612312317,,,,,
28.25,0.154,4.335,1726.51,18.25,3.082,4.2437,10.0,0.0,26.847,Coasting,2.0,20.0,17.26664137840271,,,,,
28.256,0.072,2.064,1726.787,18.25,0.204,3.8759,0.0,0.0,26.847,Coasting,2.0,20.0,17.37883949279785,,,,,
28.259,0.067,1.895,1727.002,18.25,0.204,3.8759,0.0,0.0,26.847,Coasting,2.0,20.0,17.48169231414795,,,,,
28.259,0.07,1.98,1727.217,18.12,0.129,3.8874,0.0,0.0,26.847,Coasting,2.0,20.0,17.594194889068604,,,,,
28.266,0.072,2.064,1727.424,18.12,0.219,3.8931,0.0,0.0,26.847,Coasting,2.0,20.0,17.69135546684265,,,,,
,,,,,,,,,,,,,17.734606742858887,17727.0,19.553134,20.800622,5.106,118.0
28.266,0.074,2.128,1727.631,18.12,0.174,3.8759,0.0,0.0,26.847,Coasting,2.0,20.0,17.82522463798523,,,,,
28.269,0.072,2.043,1727.846,18.12,0.204,3.8529,0.0,0.0,26.847,Coasting,2.0,20.0,17.91160273551941,,,,,
28.269,0.067,1.895,1728.054,18.12,0.039,3.9391,0.0,0.0,26.847,Coasting,2.0,20.0,18.00748324394226,,,,,
28.269,0.058,1.62,1728.261,18.0,0.114,3.8874,0.0,0.0,26.847,Coasting,2.0,20.0,18.120782136917114,,,,,
28.272,0.065,1.832,1728.476,18.0,0.129,3.8874,0.0,0.0,26.847,Coasting,2.0,20.0,18.22237229347229,,,,,
28.272,0.077,2.171,1728.684,18.0,0.144,3.9104,0.0,0.0,26.847,Coasting,2.0,20.0,18.329999208450317,,,,,
28.275,0.065,1.811,1728.891,18.12,0.174,3.8759,0.0,0.0,26.847,Coasting,2.0,20.0,18.435599327087402,,,,,
28.275,0.065,1.811,1729.098,18.0,0.189,3.8529,0.0,0.0,23.668,Coasting,2.0,20.0,18.542001724243164,,,,,
28.275,0.065,1.811,1729.313,18.0,0.144,3.8816,0.0,0.0,23.668,Coasting,2.0,20.0,18.6430823802948,,,,,
,,,,,,,,,,,,,18.675750494003296,18665.0,17.00234,18.08769,5.081,102.1
28.278,0.06,1.726,1729.521,18.0,0.204,3.8759,0.0,0.0,23.668,Coasting,2.0,20.0,18.757601261138916,,,,,
28.278,0.065,1.832,1729.728,18.0,0.204,3.8759,0.0,0.0,23.668,Coasting,2.0,20.0,18.85187792778015,,,,,
28.278,0.067,1.875,1729.935,18.0,0.204,3.8874,0.0,0.0,23.668,Coasting,2.0,20.0,18.96587872505188,,,,,
28.281,0.077,2.193,1730.15,18.0,0.174,3.9104,0.0,0.0,23.668,Coasting,2.0,20.0,19.06958031654358,,,,,
28.281,0.06,1.727,1730.358,18.0,0.144,3.8529,0.0,0.0,23.668,Coasting,2.0,20.0,19.16852903366089,,,,,
28.284,0.07,1.96,1730.565,18.0,-0.036,3.8759,0.0,0.0,23.668,Coasting,2.0,20.0,19.272016048431396,,,,,
28.284,0.079,2.236,1730.78,18.0,0.144,3.8759,0.0,0.0,23.668,Coasting,2.0,20.0,19.382107973098755,,,,,
