6702,-0.057,0.011,28.934,0.604,0.00,
7116,-0.062,0.012,28.919,0.594,0.00,
7310,-0.055,0.018,28.924,0.603,0.00,
7504,-0.049,0.016,28.922,0.590,0.00,
7698,-0.047,0.011,28.920,0.593,0.00,
7892,-0.057,0.009,28.924,0.577,0.00,
8086,-0.059,0.011,28.927,0.597,0.00,
8280,-0.051,0.005,28.925,0.598,0.00,
8474,-0.053,0.012,28.922,0.589,0.00,
8668,-0.047,0.014,28.924,0.608,0.00,
8862,-0.036,0.014,28.931,0.579,0.00,
9056,-0.042,0.012,28.927,0.593,0.00,
9250,-0.046,0.016,28.920,0.582,0.00,
9444,-0.051,0.007,28.919,0.575,0.00,
9641,-0.047,0.014,28.927,0.576,0.00,
9835,-0.492,0.003,28.723,0.584,0.00,
10054,-0.051,0.011,28.925,0.570,0.00,
10248,-0.053,0.011,28.924,0.589,0.00,
10442,-0.049,0.003,28.924,0.611,0.00,
10636,-0.059,0.003,28.922,0.620,0.00,
10830,-0.053,0.014,28.925,0.635,0.00,
11024,-0.057,0.016,28.924,0.569,0.00,
11219,-0.055,0.014,28.925,0.579,0.00,
11413,-0.051,0.012,28.927,0.586,0.00,
11607,-0.053,0.011,28.919,0.638,0.00,
11802,-0.051,0.012,28.925,0.590,0.00,
12001,-0.059,0.020,28.922,0.605,0.00,
12236,-0.053,0.009,28.920,0.607,0.00,
12434,-0.055,0.016,28.919,0.577,0.00,
12628,-0.055,0.009,28.920,0.583,0.00,
12822,-0.053,0.007,28.927,0.591,0.00,
13017,-0.055,0.011,28.917,0.601,0.00,
13211,-0.057,0.012,28.925,0.583,0.00,
13405,-0.062,0.014,28.920,0.577,0.00,
13599,-0.051,0.016,28.924,0.597,0.00,
13793,-0.059,0.011,28.920,0.586,0.00,
13988,-0.055,0.011,28.922,0.584,0.00,
14183,-0.053,0.009,28.922,0.586,0.00,
14422,-0.055,0.007,28.922,0.577,0.00,
14616,-0.064,0.009,28.919,0.586,0.00,
14810,-0.057,0.012,28.919,0.611,0.00,
15009,-0.059,0.009,28.922,0.591,0.00,
15203,-0.051,0.011,28.922,0.589,0.00,
15397,-0.053,0.016,28.920,0.608,0.00,
15592,-0.051,0.005,28.922,0.591,0.00,
15786,-0.053,0.007,28.920,0.587,0.00,
15980,-0.055,0.016,28.919,0.597,0.00,
16175,-0.049,0.011,28.915,0.582,0.00,
16369,-0.055,0.007,28.915,0.587,0.00,
16608,-0.057,0.007,28.922,0.598,0.00,
16803,-0.051,0.007,28.917,0.584,0.00,
16997,-0.057,0.007,28.919,0.576,0.00,
17191,-0.064,0.011,28.915,0.579,0.00,
17385,-0.055,0.005,28.927,0.597,0.00,
17584,-0.057,0.014,28.914,0.601,0.00,
17781,-0.062,0.007,28.917,0.593,0.00,
17975,-0.051,0.007,28.922,0.620,0.00,
18169,-0.059,0.014,28.924,0.576,0.00,
18364,-0.055,0.011,28.914,0.604,0.00,
18558,-0.059,0.014,28.924,0.584,0.00,
18792,-0.055,0.014,28.915,0.577,0.00,
18986,-0.062,0.012,28.922,0.601,0.00,
19180,-0.051,0.011,28.924,0.591,0.00,
19374,-0.062,0.009,28.914,0.607,0.00,
19568,-0.057,0.011,28.929,0.629,0.00,
19763,-0.064,0.016,28.917,0.601,0.00,
19957,-0.053,0.016,28.919,0.587,0.00,
20151,-0.053,0.022,28.924,0.591,0.00,
20349,-0.055,0.016,28.919,0.576,0.00,
20543,-0.049,0.007,28.924,0.597,0.00,
20737,-0.064,0.018,28.919,0.586,0.00,
20931,-0.055,0.012,28.917,0.591,0.00,
21126,-0.055,0.012,28.917,0.593,0.00,
21320,-0.057,0.016,28.920,0.605,0.00,
21539,-0.053,0.009,28.915,0.618,0.00,
21733,-0.053,0.016,28.920,0.582,0.00,
21927,-0.053,0.012,28.915,0.577,0.00,
22121,-0.053,0.014,28.917,0.587,0.00,
22316,-0.059,0.024,28.922,0.582,0.00,
22510,-0.059,0.016,28.915,0.603,0.00,
22704,-0.055,0.011,28.919,0.611,0.00,
22901,-0.055,0.007,28.915,0.582,0.00,
23098,-0.059,0.014,28.925,0.593,0.00,
23294,-0.055,0.018,28.919,0.604,0.00,
23489,-0.053,0.016,28.917,0.617,0.00,
23723,-0.051,0.014,28.924,0.628,0.00,
23917,-0.053,0.007,28.919,0.582,0.00,
24111,-0.053,0.009,28.919,0.598,0.00,
24306,-0.053,0.007,28.920,0.598,0.00,
24500,-0.059,0.018,28.919,0.620,0.00,
24694,-0.047,0.016,28.922,0.577,0.00,
24888,-0.062,0.007,28.920,0.614,0.00,
25083,-0.057,0.011,28.922,0.622,0.00,
25277,-0.051,0.007,28.920,0.580,0.00,
25472,-0.049,0.014,28.917,0.577,0.00,
25670,-0.053,0.012,28.915,0.593,0.00,
25909,-0.057,0.009,28.920,0.596,0.00,
26103,-0.051,0.011,28.919,0.593,0.00,
26297,-0.055,0.009,28.919,0.577,0.00,
26492,-0.057,0.022,28.925,0.582,0.00,
26686,-0.047,0.014,28.920,0.593,0.00,
26880,-0.047,0.009,28.922,0.566,0.00,
27074,-0.055,0.012,28.920,0.589,0.00,
