Host_Timestamp,Timestamp_ms,SetDutyCycle,InAveragingWindow,MeasuredDutyCycle,TargetDutyCycle,Voltage,Current,Power,Energy,Temperature,MotorCurrent
1772106061.4764817,740035.0,0.0,False,0.0,0.0,28.2906,-0.0048,0.1272,912.9062,21.12,0.2264
1772106061.7106435,740291.0,0.0,False,0.0,0.0,28.2875,-0.0048,0.1061,0.0154,21.12,0.2256
1772106061.9629593,740546.0,0.0,False,0.0,0.0,28.2875,0.0072,0.1694,0.0461,21.12,0.2232
1772106062.2202735,740801.0,0.0,False,0.0,0.0,28.2875,0.0024,0.0634,0.0614,21.12,0.2216
1772106062.474519,741055.0,0.0,False,0.0,0.0,28.2875,0.0024,0.0634,0.0845,21.12,0.2426
1772106062.7265372,741311.0,0.0,False,0.0,0.0,28.2875,0.0072,0.1694,0.1152,21.12,0.2248
1772106062.9813335,741567.0,0.0,False,0.0,0.0,28.2875,0.0,0.0,0.1382,21.12,0.2216
1772106063.2363892,741822.0,0.0,False,0.0,0.0,28.2875,0.0048,0.1483,0.1613,21.12,0.2256
1772106063.4909024,742076.0,0.0,False,0.0,0.0,28.2875,0.0024,0.0422,0.192,21.12,0.2248
1772106063.7445984,742330.0,0.0,False,0.0,0.0,28.2875,0.0,0.0211,0.215,21.12,0.2248
1772106063.9997034,742586.0,0.0,False,0.0,0.0,28.2875,0.0048,0.0422,0.2381,21.12,0.2216
1772106064.2547882,742840.0,0.0,False,0.0,0.0,28.2906,0.0072,0.1694,0.2611,21.12,0.2256
1772106064.5088987,743096.0,0.0,True,0.0,0.0,28.2906,-0.0024,0.1483,0.2765,21.12,0.2248
1772106064.763851,743350.0,0.0,True,0.0,0.0,28.2875,0.0072,0.1906,0.3072,21.12,0.2232
1772106065.0279386,743605.0,0.0,True,0.0,0.0,28.2875,0.0,0.0211,0.3302,21.12,0.2232
1772106065.2738752,743859.0,0.0,True,0.0,0.0,28.2906,-0.0024,0.0422,0.3533,21.12,0.2248
1772106065.5308588,744115.0,0.0,True,0.0,0.0,28.2875,0.0072,0.2117,0.3763,21.12,0.2248
1772106065.7873533,744370.0,0.0,True,0.0,0.0,28.2875,0.0096,0.2966,0.3994,21.12,0.2232
1772106066.0462306,744624.0,0.0,True,0.0,0.0,28.2875,-0.0024,0.0634,0.4301,21.12,0.224
1772106066.2937431,744878.0,0.0,True,0.0,0.0,28.2875,-0.0048,0.1694,0.4531,21.12,0.2256
1772106066.6184454,745132.0,1.0,False,1.0,1.0,28.2875,0.0192,0.5299,0.4992,21.12,0.3248
1772106066.808038,745387.0,1.0,False,1.0,1.0,28.2875,0.0192,0.5726,0.1382,21.12,0.3377
1772106067.0568516,745641.0,1.0,False,1.0,1.0,28.2875,0.0264,0.7421,0.2995,21.12,0.3191
1772106067.3134882,745896.0,1.0,False,1.0,1.0,28.2875,0.0216,0.6149,0.4531,21.12,0.3159
1772106067.5778198,746152.0,1.0,False,1.0,1.0,28.2875,0.0264,0.7421,0.6067,21.12,0.3167
1772106067.82581,746407.0,1.0,False,1.0,1.0,28.2875,0.0192,0.5515,0.768,21.12,0.3159
1772106068.0849504,746662.0,1.0,False,1.0,1.0,28.2875,0.0216,0.5938,0.9216,21.12,0.3393
