Host_Timestamp,Timestamp_ms,SetDutyCycle,InAveragingWindow,MeasuredDutyCycle,TargetDutyCycle,Voltage,Current,Power,Energy,Temperature,MotorCurrent
1772105427.9676478,106548.0,0.0,False,0.0,0.0,28.525,-0.0072,0.0,0.0,20.75,0.224
1772105428.2224185,106804.0,0.0,False,0.0,0.0,28.525,-0.0024,0.0638,0.023,20.75,0.224
1772105428.4790597,107059.0,0.0,False,0.0,0.0,28.5281,0.0,0.0211,0.0461,20.75,0.2224
1772105428.7330346,107314.0,0.0,False,0.0,0.0,28.5281,0.0024,0.0427,0.0691,20.75,0.2216
1772105428.9914093,107569.0,0.0,False,0.0,0.0,28.525,-0.0024,0.0638,0.0845,20.75,0.2281
1772105429.245647,107824.0,0.0,False,0.0,0.0,28.5281,0.0048,0.1282,0.1075,20.75,0.2216
1772105429.5004265,108078.0,0.0,False,0.0,0.0,28.525,-0.0048,0.1709,0.1306,20.75,0.2224
1772105429.755592,108333.0,0.0,False,0.0,0.0,28.5281,0.0,0.0211,0.1536,20.75,0.2224
1772105430.0117745,108589.0,0.0,False,0.0,0.0,28.5281,0.0,0.0,0.1766,20.75,0.2216
1772105430.270336,108843.0,0.0,False,0.0,0.0,28.525,0.0,0.0211,0.2074,20.75,0.2208
1772105430.516479,109097.0,0.0,False,0.0,0.0,28.5281,0.0024,0.0427,0.2304,20.75,0.2248
1772105430.780768,109353.0,0.0,False,0.0,0.0,28.525,-0.0024,0.0427,0.2534,20.75,0.2256
1772105431.034098,109608.0,0.0,True,0.0,0.0,28.5281,0.0,0.0211,0.2765,20.75,0.2248
1772105431.292199,109864.0,0.0,True,0.0,0.0,28.5281,-0.0024,0.0211,0.2995,20.75,0.2281
1772105431.5387676,110118.0,0.0,True,0.0,0.0,28.525,0.0024,0.0854,0.3226,20.75,0.2232
1772105431.7959201,110374.0,0.0,True,0.0,0.0,28.5281,0.0024,0.0427,0.3456,20.75,0.224
1772105432.0567553,110629.0,0.0,True,0.0,0.0,28.525,-0.0024,0.0427,0.3686,20.75,0.2248
1772105432.3061504,110884.0,0.0,True,0.0,0.0,28.525,-0.0048,0.0,0.3994,20.75,0.2248
1772105432.5633047,111138.0,0.0,True,0.0,0.0,28.525,0.0,0.0211,0.4224,20.75,0.2232
1772105432.817294,111393.0,0.0,True,0.0,0.0,28.525,0.0072,0.1709,0.4454,20.75,0.2232
1772105433.1052966,111649.0,1.0,False,1.0,1.0,28.525,0.024,0.7056,0.0461,20.75,0.3344
1772105433.3275177,111905.0,1.0,False,1.0,1.0,28.525,0.024,0.7056,0.2074,20.75,0.3425
1772105433.5857244,112161.0,1.0,False,1.0,1.0,28.525,0.0216,0.6202,0.3763,20.75,0.3352
1772105433.8435466,112416.0,1.0,False,1.0,1.0,28.525,0.0288,0.8342,0.5606,20.75,0.3449
1772105434.092359,112670.0,1.0,False,1.0,1.0,28.525,0.0312,0.9197,0.7373,20.75,0.3514
1772105434.3527207,112924.0,1.0,False,1.0,1.0,28.525,0.0264,0.7483,0.9139,20.75,0.3578
1772105434.5997143,113178.0,1.0,False,1.0,1.0,28.525,0.0192,0.5558,1.0906,20.62,0.357
1772105434.8598602,113434.0,1.0,False,1.0,1.0,28.525,0.0312,0.8554,1.2749,20.75,0.3594
1772105435.1095843,113688.0,1.0,False,1.0,1.0,28.5219,0.0264,0.7272,1.4515,20.75,0.3602
1772105435.3614051,113942.0,1.0,False,1.0,1.0,28.525,0.0288,0.7483,1.6435,20.75,0.3328
1772105435.625849,114198.0,1.0,False,1.0,1.0,28.525,0.0192,0.5347,1.8202,20.75,0.3602
1772105435.8737576,114453.0,1.0,False,1.0,1.0,28.5219,0.0312,0.8981,2.0122,20.75,0.3667
1772105436.1333604,114707.0,1.0,True,1.0,1.0,28.5219,0.024,0.6629,2.1965,20.75,0.3667
1772105436.383548,114961.0,1.0,True,1.0,1.0,28.525,0.0288,0.7915,2.3731,20.75,0.3651
1772105436.643348,115215.0,1.0,True,1.0,1.0,28.5219,0.0216,0.6202,2.5574,20.75,0.3659
1772105436.8943517,115470.0,1.0,True,1.0,1.0,28.525,0.0288,0.7915,2.7418,20.75,0.3667
1772105437.144909,115724.0,1.0,True,1.0,1.0,28.525,0.0264,0.7483,2.9261,20.75,0.3667
1772105437.4030733,115978.0,1.0,True,1.0,1.0,28.5219,0.0192,0.5774,3.1027,20.75,0.3683
1772105437.6512039,116232.0,1.0,True,1.0,1.0,28.5219,0.024,0.7056,3.3024,20.75,0.3659
1772105437.9099667,116488.0,1.0,True,1.0,1.0,28.525,0.024,0.7056,3.479,20.75,0.3771
1772105438.1687026,116742.0,2.0,False,2.0,2.0,28.5219,0.0384,1.0738,0.0998,20.75,0.3296
1772105438.4191258,116996.0,2.0,False,2.0,2.0,28.5219,0.0552,1.5442,0.4301,20.75,0.386
1772105438.674018,117250.0,2.0,False,2.0,2.0,28.5219,0.0624,1.801,0.8218,20.75,0.39
1772105438.9323137,117505.0,2.0,False,2.0,2.0,28.5219,0.0528,1.4803,1.2058,20.75,0.3828
1772105439.1822512,117759.0,2.0,False,2.0,2.0,28.5219,0.0504,1.416,1.5821,20.75,0.3836
1772105439.4346538,118013.0,2.0,False,2.0,2.0,28.5219,0.048,1.3944,1.9661,20.62,0.3868
1772105439.6904716,118267.0,2.0,False,2.0,2.0,28.5219,0.0576,1.6512,2.3424,20.75,0.386
1772105439.9480236,118522.0,2.0,False,2.0,2.0,28.5219,0.0576,1.6728,2.7264,20.75,0.3892
1772105440.2044966,118777.0,2.0,False,2.0,2.0,28.5219,0.06,1.6939,3.1104,20.75,0.386
1772105440.4597251,119033.0,2.0,False,2.0,2.0,28.5219,0.0408,1.1803,3.5021,20.75,0.386
1772105440.7177036,119289.0,2.0,False,2.0,2.0,28.5219,0.0552,1.5658,3.8938,20.75,0.386
1772105440.966707,119544.0,2.0,False,2.0,2.0,28.5219,0.048,1.3944,4.2854,20.75,0.386
1772105441.2175791,119798.0,2.0,True,2.0,2.0,28.5219,0.0576,1.6728,4.6694,20.75,0.3892
1772105441.4789376,120054.0,2.0,True,2.0,2.0,28.5219,0.0576,1.6512,5.0611,20.75,0.386
1772105441.7279086,120308.0,2.0,True,2.0,2.0,28.5219,0.0552,1.5442,5.4451,20.75,0.3812
1772105441.9870331,120562.0,2.0,True,2.0,2.0,28.5219,0.06,1.6939,5.8291,20.75,0.411
1772105442.2399962,120817.0,2.0,True,2.0,2.0,28.525,0.0504,1.4587,6.2054,20.75,0.3892
1772105442.4969122,121071.0,2.0,True,2.0,2.0,28.5219,0.0528,1.6512,6.5971,20.75,0.3892
