Host_Timestamp,Timestamp_ms,SetDutyCycle,InAveragingWindow,MeasuredDutyCycle,TargetDutyCycle,Voltage,Current,Power,Energy,Temperature,MotorCurrent
1772110713.4597473,1494033.0,0.0,False,0.0,0.0,27.7906,0.0048,0.1042,0.0154,21.87,0.2418
1772110713.716821,1494287.0,0.0,False,0.0,0.0,27.7906,0.0,0.0206,0.0384,21.87,0.2256
1772110713.9688768,1494541.0,0.0,False,0.0,0.0,27.7875,0.0024,0.083,0.0614,21.87,0.2248
1772110714.2275865,1494795.0,0.0,False,0.0,0.0,27.7906,0.0072,0.1666,0.0845,21.87,0.2264
1772110714.4761548,1495051.0,0.0,False,0.0,0.0,27.7875,-0.0024,0.0624,0.1075,21.87,0.2232
1772110714.7343721,1495306.0,0.0,False,0.0,0.0,27.7906,0.0072,0.1666,0.1306,21.87,0.2248
1772110714.9934874,1495561.0,0.0,False,0.0,0.0,27.7906,0.0,0.0,0.1536,21.87,0.2256
1772110715.2421722,1495816.0,0.0,False,0.0,0.0,27.7875,-0.0024,0.0624,0.1766,21.87,0.2192
1772110715.4987767,1496070.0,0.0,False,0.0,0.0,27.7875,0.0048,0.1454,0.2074,21.87,0.2264
1772110715.7563617,1496326.0,0.0,False,0.0,0.0,27.7875,0.0072,0.1872,0.2304,21.87,0.2264
1772110716.0039785,1496580.0,0.0,False,0.0,0.0,27.7875,-0.0024,0.0624,0.2611,21.87,0.2289
1772110716.2666976,1496834.0,0.0,True,0.0,0.0,27.7906,0.0024,0.083,0.2842,21.87,0.2264
1772110716.51246,1497088.0,0.0,True,0.0,0.0,27.7875,0.0024,0.0413,0.3072,21.87,0.2264
1772110716.7694674,1497342.0,0.0,True,0.0,0.0,27.7906,0.0048,0.1454,0.3302,21.87,0.2264
1772110717.0295641,1497596.0,0.0,True,0.0,0.0,27.7875,0.0048,0.1042,0.3533,21.87,0.2273
1772110717.2771971,1497850.0,0.0,True,0.0,0.0,27.7906,0.0,0.0206,0.384,21.87,0.2248
1772110717.5326855,1498104.0,0.0,True,0.0,0.0,27.7875,0.0024,0.0413,0.407,21.87,0.2232
1772110717.7895808,1498359.0,0.0,True,0.0,0.0,27.7875,0.0,0.083,0.4224,21.87,0.2273
1772110718.0474162,1498615.0,0.0,True,0.0,0.0,27.7906,0.0,0.0206,0.4454,21.87,0.2232
1772110718.3702044,1498869.0,1.0,False,1.0,1.0,27.7875,0.0096,0.2707,0.4762,21.87,0.2861
1772110718.594924,1499124.0,1.0,False,1.0,1.0,27.7875,0.0168,0.4373,0.1152,21.87,0.3441
1772110718.8068652,1499380.0,1.0,False,1.0,1.0,27.7875,0.024,0.6874,0.2765,21.87,0.3433
1772110719.0683608,1499636.0,1.0,False,1.0,1.0,27.7875,0.0144,0.3955,0.4378,21.87,0.3449
