Host_Timestamp,Timestamp_ms,SetDutyCycle,InAveragingWindow,MeasuredDutyCycle,TargetDutyCycle,Voltage,Current,Power,Energy,Temperature,MotorCurrent
1772111499.0108924,10885.0,0.0,False,0.0,0.0,28.2437,0.0024,0.0379,0.0154,22.62,0.2216
1772111499.2584653,11139.0,0.0,False,0.0,0.0,28.2437,-0.0024,0.0802,0.0384,22.62,0.2248
1772111499.5173001,11393.0,0.0,False,0.0,0.0,28.2437,-0.0048,0.1013,0.0614,22.62,0.224
1772111499.7658505,11647.0,0.0,False,0.0,0.0,28.2437,-0.0024,0.059,0.0845,22.62,0.224
1772111500.0223308,11901.0,0.0,False,0.0,0.0,28.2437,-0.0048,0.144,0.1075,22.62,0.2256
1772111500.277807,12157.0,0.0,False,0.0,0.0,28.2437,-0.0024,0.059,0.1306,22.62,0.224
1772111500.5357463,12411.0,0.0,False,0.0,0.0,28.2469,0.0024,0.0802,0.1536,22.75,0.2248
1772111500.7841995,12665.0,0.0,False,0.0,0.0,28.2437,0.0,0.0,0.169,22.62,0.2216
1772111501.042161,12919.0,0.0,False,0.0,0.0,28.2437,-0.0024,0.0379,0.192,22.62,0.2264
1772111501.2890093,13173.0,0.0,False,0.0,0.0,28.2437,0.0024,0.0168,0.215,22.62,0.2224
1772111501.5472002,13428.0,0.0,False,0.0,0.0,28.2437,0.0048,0.1224,0.2381,22.62,0.2232
1772111501.8073194,13682.0,0.0,True,0.0,0.0,28.2437,0.0048,0.1651,0.2611,22.62,0.2248
1772111502.055664,13936.0,0.0,True,0.0,0.0,28.2437,-0.0024,0.1013,0.2842,22.62,0.2264
1772111502.3103073,14192.0,0.0,True,0.0,0.0,28.2437,0.0072,0.1862,0.3149,22.62,0.2232
1772111502.5669363,14448.0,0.0,True,0.0,0.0,28.2437,0.0048,0.1224,0.3379,22.62,0.2232
1772111502.8270395,14702.0,0.0,True,0.0,0.0,28.2437,0.0048,0.1013,0.361,22.62,0.224
1772111503.0757968,14957.0,0.0,True,0.0,0.0,28.2469,-0.0024,0.059,0.384,22.62,0.2264
1772111503.3294675,15211.0,0.0,True,0.0,0.0,28.2437,0.0024,0.059,0.4147,22.62,0.2248
1772111503.5900512,15465.0,0.0,True,0.0,0.0,28.2437,0.0,0.0,0.4378,22.62,0.2256
1772111503.92485,15719.0,1.0,False,0.5,1.0,28.2437,-0.0024,0.0802,0.4531,22.62,0.241
1772111504.0999682,15975.0,1.0,False,1.0,1.0,28.2437,0.0216,0.8429,0.1306,22.62,0.3425
1772111504.3536913,16229.0,1.0,False,1.0,1.0,28.2406,0.0264,0.7157,0.2995,22.62,0.3538
1772111504.6,16483.0,1.0,False,1.0,1.0,28.2406,0.0288,0.779,0.4762,22.62,0.3538
1772111504.854214,16738.0,1.0,False,1.0,1.0,28.2406,0.0312,0.8851,0.6451,22.62,0.3554
1772111505.1121838,16994.0,1.0,False,1.0,1.0,28.2406,0.0288,0.779,0.8294,22.62,0.3554
1772111505.3668926,17248.0,1.0,False,1.0,1.0,28.2437,0.0216,0.6312,0.9984,22.62,0.3522
1772111505.6223428,17502.0,1.0,False,1.0,1.0,28.2437,0.0288,0.8218,1.175,22.62,0.3522
1772111505.8782403,17758.0,1.0,False,1.0,1.0,28.2437,0.0312,0.864,1.344,22.62,0.3602
1772111506.1334033,18013.0,1.0,False,1.0,1.0,28.2406,0.0144,0.419,1.5206,22.62,0.3538
1772111506.3890014,18269.0,1.0,False,1.0,1.0,28.2406,0.024,0.6523,1.6973,22.62,0.3554
1772111506.6472757,18523.0,1.0,False,1.0,1.0,28.2437,0.0264,0.7579,1.8662,22.62,0.3546
1772111506.898064,18777.0,1.0,True,1.0,1.0,28.2437,0.0288,0.8218,2.0429,22.62,0.3538
1772111507.1478775,19031.0,1.0,True,1.0,1.0,28.2406,0.0288,0.8218,2.2118,22.62,0.3546
1772111507.4056492,19285.0,1.0,True,1.0,1.0,28.2406,0.0192,0.6734,2.3885,22.62,0.3554
1772111507.6625764,19539.0,1.0,True,1.0,1.0,28.2437,0.0216,0.6096,2.5651,22.62,0.3546
1772111507.9187806,19795.0,1.0,True,1.0,1.0,28.2406,0.0168,0.6734,2.7418,22.62,0.3554
1772111508.167947,20049.0,1.0,True,1.0,1.0,28.2437,0.0264,0.7157,2.9261,22.62,0.3546
1772111508.4230492,20305.0,1.0,True,1.0,1.0,28.2437,0.024,0.6946,3.095,22.62,0.3546
1772111508.6823003,20561.0,1.0,True,1.0,1.0,28.2406,0.0216,0.5885,3.264,22.62,0.3554
1772111508.9795926,20815.0,2.0,False,2.0,2.0,28.2406,0.0528,1.4779,3.456,22.62,0.3683
1772111509.189559,21069.0,2.0,False,2.0,2.0,28.2375,0.072,2.0501,0.4454,22.62,0.4634
1772111509.445341,21325.0,2.0,False,2.0,2.0,28.2375,0.0696,1.9862,0.9523,22.62,0.4714
1772111509.6992333,21581.0,2.0,False,2.0,2.0,28.2375,0.072,2.0074,1.4669,22.62,0.4811
1772111509.9529974,21835.0,2.0,False,2.0,2.0,28.2375,0.0744,2.1134,1.9814,22.62,0.4875
1772111510.2147615,22090.0,2.0,False,2.0,2.0,28.2406,0.0648,2.1134,2.519,22.62,0.494
1772111510.469237,22344.0,2.0,False,2.0,2.0,28.2406,0.0744,2.0712,3.0413,22.62,0.4892
1772111510.7247052,22600.0,2.0,False,2.0,2.0,28.2375,0.0768,2.1557,3.5712,22.62,0.4892
1772111510.9790146,22855.0,2.0,False,2.0,2.0,28.2375,0.084,2.3674,4.0934,22.62,0.494
1772111511.2334986,23109.0,2.0,False,2.0,2.0,28.2406,0.0768,2.1768,4.6234,22.62,0.4924
1772111511.4867873,23365.0,2.0,False,2.0,2.0,28.2406,0.0744,2.0923,5.1533,22.62,0.4932
1772111511.7418537,23619.0,2.0,False,2.0,2.0,28.2375,0.0768,2.1346,5.6832,22.62,0.4908
1772111511.9894755,23873.0,2.0,True,2.0,2.0,28.2406,0.0768,2.1768,6.2131,22.62,0.4892
1772111512.2483869,24127.0,2.0,True,2.0,2.0,28.2375,0.084,2.3462,6.7354,22.62,0.494
1772111512.5039773,24381.0,2.0,True,2.0,2.0,28.2375,0.0696,1.944,7.2576,22.62,0.4875
1772111512.7508698,24635.0,2.0,True,2.0,2.0,28.2375,0.0696,1.9862,7.7798,22.62,0.494
1772111513.009837,24889.0,2.0,True,2.0,2.0,28.2375,0.0768,2.1557,8.2944,22.62,0.4892
1772111513.2666311,25143.0,2.0,True,2.0,2.0,28.2375,0.0744,2.0501,8.832,22.62,0.4892
1772111513.5139198,25397.0,2.0,True,2.0,2.0,28.2406,0.0696,1.9651,9.3542,22.62,0.4892
1772111513.7741594,25651.0,2.0,True,2.0,2.0,28.2375,0.0816,2.304,9.8765,22.62,0.4884
1772111514.0553844,25905.0,3.0,False,3.0,3.0,28.2313,0.1272,3.5952,10.4602,22.62,0.5754
1772111514.2820194,26160.0,3.0,False,3.0,3.0,28.2281,0.1704,4.8014,1.129,22.62,0.7478
1772111514.5298772,26414.0,3.0,False,3.0,3.0,28.2281,0.1824,5.1192,2.3962,22.62,0.7374
1772111514.7876759,26669.0,3.0,False,3.0,3.0,28.2313,0.18,5.0136,3.6864,22.62,0.7535
1772111515.0452387,26923.0,3.0,False,3.0,3.0,28.2281,0.1824,5.1403,4.9766,22.62,0.7575
1772111515.3007817,27179.0,3.0,False,3.0,3.0,28.2281,0.1824,5.2882,6.2822,22.62,0.764
1772111515.5582378,27433.0,3.0,False,3.0,3.0,28.2313,0.18,5.0765,7.5878,22.62,0.7632
