Host_Timestamp,Timestamp_ms,SetDutyCycle,InAveragingWindow,MeasuredDutyCycle,TargetDutyCycle,Voltage,Current,Power,Energy,Temperature,MotorCurrent
1772109704.968075,485530.0,0.0,False,0.0,0.0,28.0812,0.0024,0.0374,0.0154,22.62,0.2248
1772109705.2242012,485785.0,0.0,False,0.0,0.0,28.0781,0.0048,0.1219,0.0384,22.62,0.2256
1772109705.4802396,486041.0,0.0,False,0.0,0.0,28.0812,0.0,0.0168,0.0614,22.62,0.224
1772109705.7267282,486295.0,0.0,False,0.0,0.0,28.0812,0.0048,0.1853,0.0768,22.62,0.2248
1772109705.9857087,486551.0,0.0,False,0.0,0.0,28.0781,-0.0024,0.0586,0.0998,22.62,0.2273
1772109706.2429295,486805.0,0.0,False,0.0,0.0,28.0781,0.0024,0.3744,0.1229,22.62,0.2232
1772109706.4901133,487059.0,0.0,False,0.0,0.0,28.0781,0.0048,0.1219,0.1459,22.62,0.2273
1772109706.7495778,487313.0,0.0,False,0.0,0.0,28.0781,-0.0072,0.1853,0.1613,22.62,0.2281
1772109706.9985552,487567.0,0.0,False,0.0,0.0,28.0781,0.0,0.0168,0.1843,22.62,0.2232
1772109707.254108,487821.0,0.0,False,0.0,0.0,28.0781,-0.0024,0.0586,0.215,22.62,0.2264
1772109707.5138235,488077.0,0.0,False,0.0,0.0,28.0781,0.0,0.0168,0.2381,22.62,0.2264
1772109707.7666943,488331.0,0.0,True,0.0,0.0,28.0781,0.0024,0.0374,0.2611,22.62,0.2216
1772109708.0174136,488585.0,0.0,True,0.0,0.0,28.0812,-0.0024,0.143,0.2842,22.62,0.2273
1772109708.2711704,488839.0,0.0,True,0.0,0.0,28.0812,0.0,0.0168,0.3072,22.62,0.2248
1772109708.529501,489095.0,0.0,True,0.0,0.0,28.0781,-0.0048,0.0586,0.3302,22.62,0.216
1772109708.7892654,489349.0,0.0,True,0.0,0.0,28.0812,-0.0072,0.1853,0.361,22.62,0.2281
1772109709.0349705,489603.0,0.0,True,0.0,0.0,28.0781,0.0024,0.0374,0.384,22.62,0.2248
1772109709.2908685,489858.0,0.0,True,0.0,0.0,28.0812,0.0048,0.1008,0.407,22.62,0.2248
1772109709.549753,490114.0,0.0,True,0.0,0.0,28.0812,0.0,0.0,0.4301,22.62,0.2248
1772109709.8677683,490369.0,1.0,False,1.0,1.0,28.0781,0.012,0.3115,0.4531,22.62,0.274
1772109710.0573163,490624.0,1.0,False,1.0,1.0,28.0781,0.0144,0.5851,0.1152,22.62,0.3191
1772109710.3137028,490878.0,1.0,False,1.0,1.0,28.0781,0.024,0.6485,0.2842,22.62,0.3796
1772109710.5735364,491132.0,1.0,False,1.0,1.0,28.0781,0.0312,0.8587,0.4762,22.62,0.3796
1772109710.8226535,491386.0,1.0,False,1.0,1.0,28.075,0.024,0.6485,0.6682,22.62,0.3731
1772109711.073726,491641.0,1.0,False,1.0,1.0,28.075,0.0288,0.8381,0.8525,22.62,0.3731
1772109711.3274984,491895.0,1.0,False,1.0,1.0,28.0781,0.024,0.6902,1.0368,22.62,0.3699
1772109711.5869284,492149.0,1.0,False,1.0,1.0,28.0781,0.0312,0.901,1.2134,22.62,0.3715
1772109711.835264,492403.0,1.0,False,1.0,1.0,28.075,0.0288,0.7958,1.3978,22.62,0.3723
1772109712.0931973,492657.0,1.0,False,1.0,1.0,28.0781,0.0336,0.9221,1.5821,22.62,0.3731
1772109712.3482568,492911.0,1.0,False,1.0,1.0,28.0781,0.0264,0.7325,1.7664,22.62,0.3715
1772109712.5984166,493165.0,1.0,False,1.0,1.0,28.0781,0.0216,0.6274,1.9507,22.62,0.3763
1772109712.856086,493419.0,1.0,True,1.0,1.0,28.075,0.0216,0.6274,2.1274,22.62,0.3763
1772109713.1040187,493673.0,1.0,True,1.0,1.0,28.0781,0.0264,0.7114,2.3117,22.62,0.3731
1772109713.3595283,493928.0,1.0,True,1.0,1.0,28.0781,0.0216,0.6274,2.4883,22.62,0.3707
1772109713.6171346,494183.0,1.0,True,1.0,1.0,28.075,0.0288,0.817,2.6726,22.62,0.3788
1772109713.877298,494437.0,1.0,True,1.0,1.0,28.0781,0.0264,0.7325,2.8646,22.62,0.3731
1772109714.1273925,494692.0,1.0,True,1.0,1.0,28.0781,0.024,0.6902,3.0413,22.62,0.3715
1772109714.383435,494948.0,1.0,True,1.0,1.0,28.0781,0.024,0.6485,3.2333,22.62,0.3699
1772109714.6420183,495204.0,1.0,True,1.0,1.0,28.0781,0.0288,0.7325,3.4176,22.62,0.3667
1772109714.9151604,495458.0,2.0,False,2.0,2.0,28.075,0.0744,2.0798,3.6326,22.62,0.5399
1772109715.153963,495714.0,2.0,False,2.0,2.0,28.0719,0.0888,2.5219,0.5837,22.62,0.5536
1772109715.401746,495968.0,2.0,False,2.0,2.0,28.0719,0.0816,2.2694,1.1827,22.62,0.5383
1772109715.6596503,496224.0,2.0,False,2.0,2.0,28.075,0.0816,2.2906,1.7894,22.62,0.5504
1772109715.9151423,496480.0,2.0,False,2.0,2.0,28.075,0.084,2.3539,2.3885,22.62,0.5528
1772109716.1728208,496736.0,2.0,False,2.0,2.0,28.0719,0.0888,2.5013,2.9952,22.62,0.5536
1772109716.4296613,496992.0,2.0,False,2.0,2.0,28.0719,0.0888,2.3746,3.5942,22.62,0.552
1772109716.6786058,497246.0,2.0,False,2.0,2.0,28.0719,0.0768,2.1221,4.1856,22.62,0.5577
1772109716.9393442,497500.0,2.0,False,2.0,2.0,28.0719,0.084,2.3323,4.7846,22.62,0.552
1772109717.1944163,497756.0,2.0,False,2.0,2.0,28.0719,0.084,2.3328,5.3837,22.62,0.5536
1772109717.4476109,498012.0,2.0,False,2.0,2.0,28.075,0.0816,2.1643,5.9827,22.62,0.5488
1772109717.7000775,498268.0,2.0,False,2.0,2.0,28.0719,0.0768,2.1643,6.5894,22.62,0.5504
1772109717.9625163,498522.0,2.0,True,2.0,2.0,28.0719,0.0864,2.3112,7.1808,22.62,0.5512
1772109718.2175093,498778.0,2.0,True,2.0,2.0,28.0719,0.0816,2.2694,7.7798,22.62,0.5472
1772109718.4700055,499033.0,2.0,True,2.0,2.0,28.0719,0.0816,2.3117,8.3635,22.62,0.5472
1772109718.7237637,499289.0,2.0,True,2.0,2.0,28.075,0.0864,2.3957,8.9626,22.62,0.5488
1772109718.977469,499543.0,2.0,True,2.0,2.0,28.0719,0.0792,2.2483,9.5462,22.62,0.5456
1772109719.2309976,499797.0,2.0,True,2.0,2.0,28.075,0.0792,2.2483,10.1376,22.62,0.5472
1772109719.4927335,500053.0,2.0,True,2.0,2.0,28.0719,0.0792,2.2483,10.729,22.62,0.5456
1772109719.7456896,500309.0,2.0,True,2.0,2.0,28.0719,0.0768,2.1432,11.3203,22.62,0.5472
1772109720.0057435,500565.0,3.0,False,3.0,3.0,28.0688,0.156,4.3738,0.1229,22.62,0.6938
1772109720.2591536,500819.0,3.0,False,3.0,3.0,28.0688,0.156,4.3742,1.2749,22.62,0.6826
1772109720.5150912,501075.0,3.0,False,3.0,3.0,28.0656,0.1608,4.5211,2.4038,22.62,0.6705
1772109720.7684522,501329.0,3.0,False,3.0,3.0,28.0656,0.144,4.0368,3.4714,22.62,0.6495
1772109721.016094,501583.0,3.0,False,3.0,3.0,28.0656,0.1536,4.332,4.5312,22.62,0.6519
1772109721.2746067,501837.0,3.0,False,3.0,3.0,28.0688,0.1488,4.332,5.6141,22.62,0.6487
1772109721.5278099,502093.0,3.0,False,3.0,3.0,28.0656,0.1488,4.1635,6.6586,22.62,0.6076
