Host_Timestamp,Timestamp_ms,SetDutyCycle,InAveragingWindow,MeasuredDutyCycle,TargetDutyCycle,Voltage,Current,Power,Energy,Temperature,MotorCurrent
1772112346.9961283,19823.0,0.0,False,0.0,0.0,27.7719,0.0024,0.0374,0.0077,23.62,0.224
1772112347.2508552,20079.0,0.0,False,0.0,0.0,27.7719,-0.0024,0.0581,0.0307,23.62,0.2256
1772112347.50934,20335.0,0.0,False,0.0,0.0,27.775,-0.0096,0.2664,0.0538,23.62,0.2248
1772112347.769289,20589.0,0.0,False,0.0,0.0,27.775,-0.0024,0.0998,0.0768,23.62,0.2281
1772112348.0140297,20843.0,0.0,False,0.0,0.0,27.775,-0.012,0.3288,0.0998,23.62,0.2281
1772112348.268218,21097.0,0.0,False,0.0,0.0,27.775,0.0048,0.1205,0.1229,23.62,0.224
1772112348.5268507,21353.0,0.0,False,0.0,0.0,27.775,-0.0024,0.0787,0.1459,23.62,0.2248
1772112348.7825458,21607.0,0.0,False,0.0,0.0,27.7719,0.0,0.0,0.169,23.62,0.2248
1772112349.0385973,21863.0,0.0,False,0.0,0.0,27.7719,0.0072,0.1829,0.192,23.62,0.2256
1772112349.2943685,22118.0,0.0,False,0.0,0.0,27.7781,0.0048,0.0998,0.215,23.62,0.2248
1772112349.5516222,22372.0,0.0,False,0.0,0.0,27.775,-0.0024,0.0998,0.2381,23.62,0.2232
1772112349.799745,22626.0,0.0,False,0.0,0.0,27.775,0.0,0.0163,0.2611,23.62,0.2248
1772112350.05749,22880.0,0.0,True,0.0,0.0,27.7719,-0.0096,0.2664,0.2842,23.62,0.2248
1772112350.3105774,23136.0,0.0,True,0.0,0.0,27.775,-0.0024,0.0787,0.3072,23.62,0.2248
1772112350.5717032,23392.0,0.0,True,0.0,0.0,27.775,0.0024,0.0374,0.3302,23.62,0.2232
1772112350.8207667,23646.0,0.0,True,0.0,0.0,27.775,-0.0024,0.0374,0.3533,23.62,0.2248
1772112351.0793076,23901.0,0.0,True,0.0,0.0,27.7719,0.0024,0.0374,0.3763,23.62,0.2248
1772112351.3351512,24155.0,0.0,True,0.0,0.0,27.775,0.0048,0.1205,0.3994,23.62,0.224
1772112351.58395,24409.0,0.0,True,0.0,0.0,27.7719,0.0024,0.0581,0.4147,23.62,0.2216
1772112351.8338456,24663.0,0.0,True,0.0,0.0,27.7719,0.0,0.0163,0.4378,23.5,0.2273
1772112352.096906,24918.0,1.0,False,1.0,1.0,27.775,0.0288,0.8078,0.1075,23.62,0.2901
1772112352.3483515,25172.0,1.0,False,1.0,1.0,27.775,0.0312,0.6624,0.3072,23.62,0.3248
1772112352.6051023,25426.0,1.0,False,1.0,1.0,27.7719,0.0288,0.7661,0.5146,23.62,0.3344
1772112352.8548915,25680.0,1.0,False,1.0,1.0,27.7719,0.0384,1.0373,0.7219,23.62,0.3296
1772112353.116427,25935.0,1.0,False,1.0,1.0,27.7719,0.0264,0.7248,0.937,23.62,0.3312
1772112353.36096,26190.0,1.0,False,1.0,1.0,27.7719,0.0288,0.7661,1.1674,23.62,0.386
1772112353.616331,26444.0,1.0,False,1.0,1.0,27.7719,0.0288,0.7661,1.4054,23.62,0.386
1772112353.872819,26698.0,1.0,False,1.0,1.0,27.7719,0.0312,0.8914,1.6435,23.62,0.386
1772112354.129905,26953.0,1.0,False,1.0,1.0,27.7719,0.0336,0.9331,1.8893,23.62,0.3892
1772112354.383456,27207.0,1.0,False,1.0,1.0,27.7719,0.0264,0.7037,2.135,23.62,0.386
1772112354.637693,27463.0,1.0,False,1.0,1.0,27.7719,0.0336,0.912,2.3808,23.62,0.39
1772112354.8941505,27718.0,1.0,False,1.0,1.0,27.7719,0.036,0.9955,2.6189,23.62,0.386
1772112355.1517882,27972.0,1.0,True,1.0,1.0,27.7719,0.036,0.9744,2.8723,23.62,0.3908
1772112355.3965664,28226.0,1.0,True,1.0,1.0,27.7719,0.0288,0.8078,3.1104,23.62,0.3941
1772112355.654184,28480.0,1.0,True,1.0,1.0,27.7719,0.0264,0.7037,3.3638,23.62,0.3868
1772112355.9151144,28735.0,1.0,True,1.0,1.0,27.7719,0.0336,0.912,3.6096,23.62,0.3908
1772112356.1646843,28990.0,1.0,True,1.0,1.0,27.775,0.0336,0.912,3.8554,23.62,0.3916
1772112356.4213393,29245.0,1.0,True,1.0,1.0,27.7719,0.0384,1.1203,4.1088,23.62,0.39
1772112356.6692786,29499.0,1.0,True,1.0,1.0,27.7719,0.0312,0.8702,4.3546,23.62,0.3908
1772112357.0412526,29753.0,2.0,False,1.0,1.0,27.7719,0.0408,1.1621,4.6003,23.62,0.39
1772112357.1823967,30007.0,2.0,False,2.0,2.0,27.7687,0.0984,2.7614,0.4915,23.62,0.4747
1772112357.4362142,30262.0,2.0,False,2.0,2.0,27.7687,0.1248,3.4651,1.3286,23.62,0.5488
1772112357.689623,30518.0,2.0,False,2.0,2.0,27.7656,0.132,3.673,2.1965,23.5,0.552
1772112357.943899,30772.0,2.0,False,2.0,2.0,27.7656,0.1224,3.4027,3.0413,23.62,0.552
