Voltage,Current,Power,Energy,Temperature,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
,,,,,,,,,,,1.8859846591949463,1782.0,1.8375639999999998,1.954516,3.542,7.69
26.437,5.659,149.627,163.361,21.25,2.3007,90.0,100.0,Accelerating,1.0,14.0,1.937793493270874,,,,,
26.425,6.038,159.568,179.313,21.25,2.2588,95.5,100.0,Accelerating,1.0,14.0,2.037708044052124,,,,,
26.413,6.235,164.684,195.963,21.25,2.3104,100.0,100.0,Accelerating,1.0,14.0,2.1383376121520996,,,,,
26.413,6.3,166.374,213.22,21.25,2.2878,100.0,100.0,Accelerating,1.0,14.0,2.2392358779907227,,,,,
26.4,6.583,173.754,231.713,21.37,2.1831,100.0,100.0,Accelerating,1.0,14.0,2.3538451194763184,,,,,
26.384,6.965,181.915,250.445,21.37,2.3426,100.0,100.0,Accelerating,1.0,14.0,2.449272871017456,,,,,
26.372,7.212,190.18,269.883,21.37,2.3507,100.0,100.0,Accelerating,1.0,14.0,2.5608794689178467,,,,,
26.359,7.55,199.041,290.112,21.37,2.3829,100.0,100.0,Accelerating,1.0,14.0,2.6613638401031494,,,,,
26.347,7.879,207.575,311.14,21.37,2.3491,100.0,100.0,Accelerating,1.0,14.0,2.7719247341156006,,,,,
,,,,,,,,,,,2.8233797550201416,2720.0,6.103654,6.492608,3.528,25.45
26.334,7.846,213.48,332.936,21.37,2.3958,100.0,100.0,Accelerating,1.0,14.0,2.8713691234588623,,,,,
26.334,8.333,219.4,354.57,21.5,2.3773,100.0,100.0,Accelerating,1.0,14.0,2.970304489135742,,,,,
26.328,8.198,220.262,377.917,21.5,2.3491,100.0,100.0,Accelerating,1.0,14.0,3.0834927558898926,,,,,
26.316,8.138,214.176,400.228,21.5,2.2443,100.0,100.0,Accelerating,1.0,14.0,3.185012102127075,,,,,
26.309,8.438,222.044,423.414,21.62,1.9816,100.0,100.0,Accelerating,1.0,14.0,3.2921175956726074,,,,,
26.303,8.328,219.066,446.73,21.62,2.2371,100.0,100.0,Accelerating,1.0,14.0,3.388697385787964,,,,,
26.303,8.82,232.008,471.099,21.62,2.1927,100.0,100.0,Accelerating,1.0,14.0,3.5035338401794434,,,,,
26.294,8.998,236.545,494.262,21.62,2.2073,100.0,100.0,Accelerating,1.0,14.0,3.5969908237457275,,,,,
26.291,8.916,234.394,519.414,21.62,1.9574,100.0,100.0,Accelerating,1.0,14.0,3.7116611003875732,,,,,
,,,,,,,,,,,3.756208896636963,3658.0,10.484924,11.153853999999999,3.538,43.85
26.275,9.103,239.175,543.652,21.62,2.3168,100.0,100.0,Accelerating,1.0,14.0,3.8119750022888184,,,,,
26.253,9.835,258.227,570.148,21.75,2.304,100.0,100.0,Accelerating,1.0,14.0,3.9182217121124268,,,,,
26.244,10.152,266.391,596.598,21.75,2.1267,100.0,100.0,Accelerating,1.0,14.0,4.0239012241363525,,,,,
26.241,10.236,268.615,623.754,21.75,2.0815,100.0,100.0,Accelerating,1.0,14.0,4.128497362136841,,,,,
26.209,10.714,290.427,652.639,21.75,2.1218,100.0,100.0,Accelerating,1.0,14.0,4.232684850692749,,,,,
26.209,10.831,283.86,680.801,21.87,2.2919,100.0,100.0,Accelerating,1.0,14.0,4.3392651081085205,,,,,
26.181,11.256,294.719,710.815,21.87,2.5957,100.0,100.0,Accelerating,1.0,14.0,4.444784879684448,,,,,
26.178,11.64,304.709,741.734,22.0,2.42,100.0,100.0,Accelerating,1.0,14.0,4.541342496871948,,,,,
26.138,12.854,335.971,774.213,22.0,2.3781,100.0,100.0,Accelerating,1.0,14.0,4.653256177902222,,,,,
,,,,,,,,,,,4.68881630897522,4596.0,14.168911999999999,15.072632,3.557,59.57
26.106,13.246,345.808,808.259,22.0,2.8858,100.0,100.0,Accelerating,1.0,14.0,4.753990888595581,,,,,
26.05,15.151,394.714,846.075,22.12,2.9486,100.0,100.0,Accelerating,1.0,14.0,4.858109474182129,,,,,
26.066,14.664,382.837,884.713,22.25,2.6714,100.0,100.0,Accelerating,1.0,14.0,4.965476751327515,,,,,
26.159,12.298,321.516,918.92,22.25,2.3201,100.0,100.0,Accelerating,1.0,14.0,5.069148778915405,,,,,
26.203,10.087,282.012,948.849,22.12,2.034,100.0,100.0,Accelerating,1.0,14.0,5.177164793014526,,,,,
26.266,8.729,229.284,974.945,22.12,2.0332,100.0,100.0,Accelerating,1.0,14.0,5.28104305267334,,,,,
26.244,9.235,242.344,998.623,22.0,1.7511,100.0,100.0,Accelerating,1.0,14.0,5.385151624679565,,,,,
26.309,7.262,191.066,1020.703,22.0,1.9042,100.0,100.0,Accelerating,1.0,14.0,5.488255739212036,,,,,
26.297,7.714,202.835,1041.485,21.87,1.8188,100.0,100.0,Accelerating,1.0,14.0,5.591028213500977,,,,,
,,,,,,,,,,,5.631407737731934,5534.0,18.135534,19.293536,3.578,76.7
26.331,6.401,168.475,1061.13,21.87,1.6834,100.0,100.0,Accelerating,1.0,14.0,5.696324586868286,,,,,
26.331,6.605,173.973,1079.831,21.75,1.7769,100.0,100.0,Accelerating,1.0,14.0,5.804790496826172,,,,,
26.331,6.485,170.809,1098.294,21.75,1.6955,100.0,100.0,Accelerating,1.0,14.0,5.901290655136108,,,,,
26.328,6.523,179.16,1116.372,21.75,1.5908,100.0,100.0,Accelerating,1.0,14.0,6.0091822147369385,,,,,
26.337,7.162,188.527,1134.029,21.62,1.5851,100.0,100.0,Accelerating,1.0,14.0,6.111300945281982,,,,,
26.344,6.382,168.114,1151.608,21.62,1.5771,100.0,100.0,Accelerating,1.0,14.0,6.2139036655426025,,,,,
26.356,6.348,167.236,1169.541,21.62,1.6045,100.0,100.0,Accelerating,1.0,14.0,6.321671009063721,,,,,
26.356,5.969,157.287,1186.783,21.62,1.5448,100.0,100.0,Accelerating,1.0,14.0,6.431913614273071,,,,,
26.35,6.221,163.868,1204.017,21.62,1.6077,100.0,100.0,Accelerating,1.0,14.0,6.53564190864563,,,,,
,,,,,,,,,,,6.579640865325928,6471.0,22.103042,23.513554,3.597,93.97
26.378,5.381,141.897,1221.082,21.62,1.59,100.0,100.0,Accelerating,1.0,14.0,6.642832040786743,,,,,
26.359,6.048,159.42,1238.3,21.5,1.764,100.0,100.0,Accelerating,1.0,14.0,6.749876260757446,,,,,
26.356,5.918,155.963,1255.35,21.5,1.5835,100.0,100.0,Accelerating,1.0,14.0,6.851700782775879,,,,,
26.331,7.282,191.671,1272.845,21.5,1.6174,100.0,100.0,Accelerating,1.0,14.0,6.9545910358428955,,,,,
26.362,6.413,168.912,1289.418,21.5,1.5545,100.0,100.0,Accelerating,1.0,14.0,7.055897235870361,,,,,
26.347,6.226,165.911,1306.552,21.5,1.7092,100.0,100.0,Accelerating,1.0,14.0,7.166095495223999,,,,,
26.353,6.36,167.597,1323.233,21.5,1.5698,100.0,100.0,Accelerating,1.0,14.0,7.272672653198242,,,,,
26.337,6.058,167.607,1340.498,21.5,1.569,100.0,100.0,Accelerating,1.0,14.0,7.376064777374268,,,,,
26.344,6.739,177.545,1357.094,21.5,1.5384,100.0,100.0,Accelerating,1.0,14.0,7.474013090133667,,,,,
,,,,,,,,,,,7.514492511749268,7409.0,23.26193,24.746866,3.61,99.26
26.528,1.594,42.263,1370.78,21.5,0.9074,90.0,0.0,Coasting,1.0,14.0,7.582878112792969,,,,,
26.587,-0.576,15.334,1371.74,21.37,0.9686,70.0,0.0,Coasting,1.0,14.0,7.686651945114136,,,,,
26.566,0.499,13.291,1372.631,21.25,0.9582,48.0,0.0,Coasting,1.0,14.0,7.790914058685303,,,,,
26.575,0.276,7.333,1373.606,21.25,1.0815,28.0,0.0,Coasting,1.0,14.0,7.897066116333008,,,,,
26.581,0.031,0.837,1374.029,21.25,0.8953,6.0,0.0,Coasting,1.0,14.0,7.9972243309021,,,,,
26.584,0.0,0.02,1374.06,21.25,0.8921,0.0,0.0,Coasting,1.0,14.0,8.107624292373657,,,,,
26.587,0.0,0.02,1374.067,21.25,0.8969,0.0,0.0,Coasting,1.0,14.0,8.209691762924194,,,,,
26.587,0.0,0.02,1374.083,21.25,0.8953,0.0,0.0,Coasting,1.0,14.0,8.317616939544678,,,,,
26.587,0.0,0.0,1374.09,21.12,0.8913,0.0,0.0,Coasting,1.0,14.0,8.421858310699463,,,,,
,,,,,,,,,,,8.446444988250732,8347.0,23.236235999999998,24.7194,3.622,99.46
26.591,-0.01,0.279,1374.098,21.25,0.8961,0.0,0.0,Coasting,1.0,14.0,8.536569118499756,,,,,
26.591,0.005,0.12,1374.106,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,8.632030248641968,,,,,
26.591,-0.007,0.219,1374.113,21.25,0.8937,0.0,0.0,Coasting,1.0,14.0,8.740119934082031,,,,,
26.591,-0.005,0.159,1374.121,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,8.843420505523682,,,,,
26.594,0.01,0.279,1374.136,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,8.946110010147095,,,,,
26.594,0.0,0.02,1374.144,21.12,0.8953,0.0,0.0,Coasting,1.0,14.0,9.04820442199707,,,,,
26.597,0.005,0.139,1374.152,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,9.154613733291626,,,,,
26.597,0.0,0.0,1374.159,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,9.257736921310425,,,,,
26.597,-0.014,0.379,1374.175,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,9.370008707046509,,,,,
,,,,,,,,,,,9.382351398468018,9285.0,21.536002,22.911073999999996,3.626,92.29
26.6,0.007,0.159,1374.182,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,9.465519666671753,,,,,
26.597,-0.002,0.08,1374.19,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,9.570521116256714,,,,,
26.6,0.0,0.02,1374.198,21.12,0.8929,0.0,0.0,Coasting,1.0,14.0,9.673732280731201,,,,,
26.6,0.007,0.159,1374.213,21.12,0.8953,0.0,0.0,Coasting,1.0,14.0,9.788154602050781,,,,,
26.603,-0.002,0.199,1374.221,21.12,0.8937,0.0,0.0,Coasting,1.0,14.0,9.884009599685669,,,,,
26.603,-0.002,0.08,1374.228,21.12,0.8953,0.0,0.0,Coasting,1.0,14.0,9.990767478942871,,,,,
26.603,0.005,0.12,1374.236,21.12,0.8945,0.0,0.0,Coasting,1.0,14.0,10.096260070800781,,,,,
26.603,-0.002,0.08,1374.244,21.12,0.8929,0.0,0.0,Coasting,1.0,14.0,10.19976258277893,,,,,
26.603,-0.005,0.12,1374.252,21.12,0.8929,0.0,0.0,Coasting,1.0,14.0,10.304315567016602,,,,,
,,,,,,,,,,,10.333382368087769,10223.0,17.852899999999998,18.992296,3.631,76.61
26.603,-0.005,0.099,0.0,21.12,0.8889,0.0,0.0,Accelerating,2.0,14.0,10.449074506759644,,,,,
26.603,0.048,1.261,0.054,21.12,1.0001,3.0,100.0,Accelerating,2.0,14.0,10.512118816375732,,,,,
26.597,0.283,7.504,0.476,21.12,1.0307,8.5,100.0,Accelerating,2.0,14.0,10.62209701538086,,,,,
26.594,0.427,11.343,1.39,21.12,0.996,13.5,100.0,Accelerating,2.0,14.0,10.72612476348877,,,,,
26.584,0.631,16.783,2.78,21.12,1.1,19.0,100.0,Accelerating,2.0,14.0,10.828611135482788,,,,,
26.572,0.809,21.52,4.869,21.12,1.0807,24.0,100.0,Accelerating,2.0,14.0,10.93363618850708,,,,,
26.566,1.02,30.728,7.396,21.12,1.158,29.5,100.0,Accelerating,2.0,14.0,11.039736986160278,,,,,
26.562,1.044,27.748,10.307,21.12,1.1008,34.5,100.0,Accelerating,2.0,14.0,11.147293090820312,,,,,
26.559,1.313,34.875,13.786,21.12,1.121,40.0,100.0,Accelerating,2.0,14.0,11.24485445022583,,,,,
,,,,,,,,,,,11.27469801902771,11161.0,14.735066,15.675998,3.635,63.31
26.456,4.181,110.589,19.392,21.12,1.7922,45.0,100.0,Accelerating,2.0,14.0,11.355342149734497,,,,,
26.369,6.552,172.721,34.245,21.25,2.3048,50.0,100.0,Accelerating,2.0,14.0,11.4543616771698,,,,,
26.353,6.77,178.396,52.485,21.25,2.2846,55.5,100.0,Accelerating,2.0,14.0,11.565011501312256,,,,,
26.344,6.967,183.57,71.424,21.37,2.2886,60.5,100.0,Accelerating,2.0,14.0,11.66302752494812,,,,,
26.328,7.337,193.16,91.123,21.37,2.3716,66.0,100.0,Accelerating,2.0,14.0,11.770919561386108,,,,,
26.319,7.618,200.471,111.567,21.37,2.3765,71.0,100.0,Accelerating,2.0,14.0,11.875115156173706,,,,,
26.306,7.92,208.348,132.795,21.37,2.304,76.5,100.0,Accelerating,2.0,14.0,11.987453699111938,,,,,
26.297,8.294,218.116,154.829,21.5,2.2733,81.5,100.0,Accelerating,2.0,14.0,12.081918954849243,,,,,
26.297,8.131,213.789,177.124,21.5,2.2105,87.0,100.0,Accelerating,2.0,14.0,12.187570095062256,,,,,
,,,,,,,,,,,12.201361894607544,12098.0,10.768444,11.455093999999999,3.642,46.35
26.3,8.002,210.448,199.396,21.5,2.2032,92.0,100.0,Accelerating,2.0,14.0,12.297584295272827,,,,,
26.288,8.17,214.835,221.553,21.62,2.1331,97.0,100.0,Accelerating,2.0,14.0,12.39458703994751,,,,,
26.278,8.496,223.266,245.146,21.62,2.225,100.0,100.0,Accelerating,2.0,14.0,12.510483264923096,,,,,
26.266,8.628,226.617,267.671,21.62,2.1299,100.0,100.0,Accelerating,2.0,14.0,12.610392808914185,,,,,
26.263,8.573,225.173,292.024,21.62,2.4184,100.0,100.0,Accelerating,2.0,14.0,12.719153881072998,,,,,
26.259,8.998,225.551,316.017,21.62,2.2749,100.0,100.0,Accelerating,2.0,14.0,12.820774793624878,,,,,
26.253,9.173,240.819,340.639,21.75,2.0832,100.0,100.0,Accelerating,2.0,14.0,12.920582056045532,,,,,
26.237,9.583,251.414,365.837,21.75,2.2427,100.0,100.0,Accelerating,2.0,14.0,13.031988382339478,,,,,
26.225,9.286,243.538,391.788,21.75,2.2927,100.0,100.0,Accelerating,2.0,14.0,13.134107828140259,,,,,
,,,,,,,,,,,13.134547233581543,13036.0,11.347002,12.07175,3.638,48.79
26.216,9.953,259.308,418.299,21.75,2.4071,100.0,100.0,Accelerating,2.0,14.0,13.236753940582275,,,,,
26.194,10.358,271.359,445.532,21.87,2.1718,100.0,100.0,Accelerating,2.0,14.0,13.346295833587646,,,,,
26.191,9.97,271.517,473.434,21.87,2.146,100.0,100.0,Accelerating,2.0,14.0,13.44715404510498,,,,,
26.172,10.838,283.648,501.581,21.87,2.4788,100.0,100.0,Accelerating,2.0,14.0,13.550211429595947,,,,,
26.169,11.141,291.555,531.571,22.0,2.3305,100.0,100.0,Accelerating,2.0,14.0,13.652988910675049,,,,,
26.134,11.827,309.1,562.836,22.0,2.6247,100.0,100.0,Accelerating,2.0,14.0,13.756765365600586,,,,,
26.122,11.7,305.736,595.354,22.0,2.6263,100.0,100.0,Accelerating,2.0,14.0,13.8585205078125,,,,,
26.103,13.138,342.915,629.66,22.12,2.4184,100.0,100.0,Accelerating,2.0,14.0,13.964329957962036,,,,,
26.059,14.719,383.548,666.862,22.25,2.7158,100.0,100.0,Accelerating,2.0,14.0,14.06922435760498,,,,,
,,,,,,,,,,,14.075092315673828,13974.0,15.018585999999999,15.977238000000002,3.645,64.7
26.069,12.658,330.106,707.182,22.37,2.5908,100.0,100.0,Accelerating,2.0,14.0,14.179091930389404,,,,,
26.131,11.623,303.715,740.667,22.37,2.4651,100.0,100.0,Accelerating,2.0,14.0,14.287524461746216,,,,,
26.175,10.913,285.608,769.405,22.25,2.2169,100.0,100.0,Accelerating,2.0,14.0,14.381567478179932,,,,,
26.219,8.03,210.669,796.193,22.12,2.03,100.0,100.0,Accelerating,2.0,14.0,14.488663673400879,,,,,
26.237,8.918,222.821,820.078,22.12,1.872,100.0,100.0,Accelerating,2.0,14.0,14.593790531158447,,,,,
26.281,7.346,193.082,841.843,22.0,1.6641,100.0,100.0,Accelerating,2.0,14.0,14.704179286956787,,,,,
26.272,8.124,213.407,861.811,22.0,1.6915,100.0,100.0,Accelerating,2.0,14.0,14.799566984176636,,,,,
26.294,7.43,195.421,882.102,21.87,1.6133,100.0,100.0,Accelerating,2.0,14.0,14.911953926086426,,,,,
26.319,6.847,154.193,900.918,21.87,1.6705,100.0,100.0,Accelerating,2.0,14.0,15.016857147216797,,,,,
,,,,,,,,,,,15.017084121704102,14912.0,18.419054,19.594776,3.658,79.63
26.316,6.25,164.475,919.212,21.75,1.7173,100.0,100.0,Accelerating,2.0,14.0,15.120270252227783,,,,,
26.312,7.018,184.659,937.183,21.75,1.5851,100.0,100.0,Accelerating,2.0,14.0,15.225799322128296,,,,,
26.319,6.295,165.671,954.962,21.75,1.6029,100.0,100.0,Accelerating,2.0,14.0,15.328520774841309,,,,,
26.316,6.154,161.959,972.349,21.75,1.6963,100.0,100.0,Accelerating,2.0,14.0,15.433452129364014,,,,,
26.325,6.108,160.813,989.629,21.75,1.6883,100.0,100.0,Accelerating,2.0,14.0,15.532550811767578,,,,,
26.312,6.065,159.681,1007.347,21.62,1.7439,100.0,100.0,Accelerating,2.0,14.0,15.642712354660034,,,,,
26.3,6.065,159.69,1025.203,21.62,1.6166,100.0,100.0,Accelerating,2.0,14.0,15.742481708526611,,,,,
26.312,7.046,185.4,1042.061,21.62,1.5819,100.0,100.0,Accelerating,2.0,14.0,15.850443840026855,,,,,
,,,,,,,,,,,15.949131488800049,15850.0,22.670082,24.116919999999997,3.666,98.24
26.3,5.885,154.884,1060.078,21.62,1.5537,100.0,100.0,Accelerating,2.0,14.0,15.985835552215576,,,,,
26.309,6.974,183.469,1076.966,21.62,1.6061,100.0,100.0,Accelerating,2.0,14.0,16.072734594345093,,,,,
26.325,6.319,166.311,1094.139,21.62,1.5674,100.0,100.0,Accelerating,2.0,14.0,16.169108152389526,,,,,
26.331,5.654,148.879,1111.135,21.62,1.7004,100.0,100.0,Accelerating,2.0,14.0,16.268637657165527,,,,,
26.312,5.95,156.677,1128.115,21.62,1.6593,100.0,100.0,Accelerating,2.0,14.0,16.373671054840088,,,,,
26.312,6.137,161.496,1144.735,21.62,1.5537,100.0,100.0,Accelerating,2.0,14.0,16.481138706207275,,,,,
26.312,6.902,181.505,1162.145,21.62,1.5432,100.0,100.0,Accelerating,2.0,14.0,16.586629629135132,,,,,
26.325,6.655,175.025,1179.041,21.62,1.656,100.0,100.0,Accelerating,2.0,14.0,16.68935465812683,,,,,
26.312,6.154,167.394,1196.797,21.62,1.6585,100.0,100.0,Accelerating,2.0,14.0,16.79640221595764,,,,,
26.312,6.398,168.369,1213.125,21.62,1.6577,100.0,100.0,Accelerating,2.0,14.0,16.90195608139038,,,,,
,,,,,,,,,,,16.902201890945435,16788.0,23.519755999999997,25.021526,3.677,102.22
26.547,-0.106,2.831,1222.71,21.5,0.9082,84.0,0.0,Coasting,2.0,14.0,17.002588510513306,,,,,
26.559,-0.089,2.353,1223.608,21.37,1.0089,64.0,0.0,Coasting,2.0,14.0,17.105819940567017,,,,,
26.534,0.78,20.669,1224.568,21.37,0.9727,42.0,0.0,Coasting,2.0,14.0,17.209941864013672,,,,,
26.547,0.134,3.592,1225.313,21.37,0.9759,22.0,0.0,Coasting,2.0,14.0,17.315210342407227,,,,,
26.559,0.024,0.637,1225.574,21.37,0.8945,0.0,0.0,Coasting,2.0,14.0,17.42953324317932,,,,,
26.556,0.002,0.079,1225.582,21.25,0.8921,0.0,0.0,Coasting,2.0,14.0,17.533013582229614,,,,,
26.559,-0.002,0.06,1225.59,21.25,0.8945,0.0,0.0,Coasting,2.0,14.0,17.63727307319641,,,,,
26.559,0.002,0.0,1225.605,21.25,0.8921,0.0,0.0,Coasting,2.0,14.0,17.739166736602783,,,,,
26.562,0.0,0.02,1225.613,21.25,0.8945,0.0,0.0,Coasting,2.0,14.0,17.83721613883972,,,,,
,,,,,,,,,,,17.837719678878784,17725.0,23.236235999999998,24.7194,3.681,101.11
26.566,0.0,0.0,1225.62,21.25,0.8953,0.0,0.0,Coasting,2.0,14.0,17.94543719291687,,,,,
26.566,0.007,0.199,1225.628,21.25,0.8945,0.0,0.0,Coasting,2.0,14.0,18.051988124847412,,,,,
26.566,0.005,0.12,1225.636,21.25,0.8937,0.0,0.0,Coasting,2.0,14.0,18.15807056427002,,,,,
26.566,-0.007,0.179,1225.651,21.25,0.8953,0.0,0.0,Coasting,2.0,14.0,18.256153106689453,,,,,
26.566,0.007,0.219,1225.667,21.25,0.8929,0.0,0.0,Coasting,2.0,14.0,18.360630750656128,,,,,
26.569,-0.005,0.12,1225.674,21.25,0.8953,0.0,0.0,Coasting,2.0,14.0,18.46702003479004,,,,,
26.569,-0.002,0.06,1225.682,21.25,0.8929,0.0,0.0,Coasting,2.0,14.0,18.57144832611084,,,,,
26.569,0.002,0.06,1225.697,21.25,0.8929,0.0,0.0,Coasting,2.0,14.0,18.67476487159729,,,,,
,,,,,,,,,,,18.76324701309204,18663.0,21.559924,22.935882,3.681,93.81
26.572,0.0,0.02,1225.705,21.25,0.8953,0.0,0.0,Coasting,2.0,14.0,18.789469718933105,,,,,
26.572,-0.01,0.239,1225.713,21.12,0.8937,0.0,0.0,Coasting,2.0,14.0,18.88164234161377,,,,,
26.572,0.007,0.179,1225.72,21.25,0.8921,0.0,0.0,Coasting,2.0,14.0,18.987147092819214,,,,,
26.575,0.005,0.139,1225.728,21.25,0.8921,0.0,0.0,Coasting,2.0,14.0,19.09270668029785,,,,,
26.575,0.007,0.04,1225.736,21.12,0.8937,0.0,0.0,Coasting,2.0,14.0,19.19544529914856,,,,,
26.575,-0.007,0.179,1225.743,21.25,0.8937,0.0,0.0,Coasting,2.0,14.0,19.306697130203247,,,,,
26.578,-0.002,0.04,1225.751,21.25,0.8937,0.0,0.0,Coasting,2.0,14.0,19.41263699531555,,,,,
26.578,0.005,0.099,1225.759,21.25,0.9098,0.0,0.0,Coasting,2.0,14.0,19.507875680923462,,,,,
26.578,0.002,0.08,1225.774,21.12,0.8953,0.0,0.0,Coasting,2.0,14.0,19.622671842575073,,,,,
,,,,,,,,,,,19.700446605682373,19601.0,17.56938,18.69017,3.681,76.45
26.578,-0.002,0.06,0.0,21.25,0.8953,0.0,0.0,Accelerating,3.0,14.0,19.812896728515625,,,,,
26.581,0.002,0.06,0.008,21.25,0.8937,0.0,100.0,Accelerating,3.0,14.0,19.852302074432373,,,,,
26.575,0.154,4.097,0.177,21.25,0.996,5.5,100.0,Accelerating,3.0,14.0,19.93549680709839,,,,,
26.572,0.286,7.596,0.791,21.25,0.9904,11.0,100.0,Accelerating,3.0,14.0,20.03615117073059,,,,,
26.562,0.53,14.109,1.928,21.25,1.0371,16.0,100.0,Accelerating,3.0,14.0,20.14625859260559,,,,,
26.556,0.701,18.577,3.656,21.25,1.1177,21.5,100.0,Accelerating,3.0,14.0,20.24808430671692,,,,,
26.55,0.857,22.752,5.891,21.25,1.0831,26.5,100.0,Accelerating,3.0,14.0,20.36012554168701,,,,,
26.547,0.943,25.046,8.625,21.25,1.0911,32.0,100.0,Accelerating,3.0,14.0,20.464789390563965,,,,,
26.538,1.289,34.201,11.843,21.25,1.0871,37.0,100.0,Accelerating,3.0,14.0,20.56173825263977,,,,,
,,,,,,,,,,,20.63798499107361,20539.0,14.452432,15.374758,3.691,63.05
26.534,1.438,38.13,15.56,21.25,1.2088,42.5,100.0,Accelerating,3.0,14.0,20.68193769454956,,,,,
26.375,5.88,155.088,25.544,21.25,2.1919,47.5,100.0,Accelerating,3.0,14.0,20.773515939712524,,,,,
26.341,6.653,175.19,43.0,21.25,2.2814,52.5,100.0,Accelerating,3.0,14.0,20.881081342697144,,,,,
26.331,6.706,176.939,61.302,21.37,2.2604,58.0,100.0,Accelerating,3.0,14.0,20.980899333953857,,,,,
26.319,7.054,185.659,79.734,21.37,2.2927,63.0,100.0,Accelerating,3.0,14.0,21.08853006362915,,,,,
26.306,7.318,192.504,99.425,21.37,2.3434,68.5,100.0,Accelerating,3.0,14.0,21.195106267929077,,,,,
26.294,7.706,202.645,119.923,21.5,2.3845,73.5,100.0,Accelerating,3.0,14.0,21.297470092773438,,,,,
26.281,7.879,207.084,141.228,21.5,2.3434,78.5,100.0,Accelerating,3.0,14.0,21.401477098464966,,,,,
26.275,8.09,212.592,163.3,21.62,2.2991,84.0,100.0,Accelerating,3.0,14.0,21.509578227996826,,,,,
,,,,,,,,,,,21.59000277519226,21477.0,11.051964,11.757219999999998,3.688,48.17
26.278,7.992,209.998,185.334,21.62,2.2516,89.0,100.0,Accelerating,3.0,14.0,21.622166633605957,,,,,
26.275,7.898,210.304,207.875,21.62,2.1428,94.5,100.0,Accelerating,3.0,14.0,21.715893507003784,,,,,
26.266,8.424,221.247,230.016,21.62,2.1911,100.0,100.0,Accelerating,3.0,14.0,21.82559847831726,,,,,
