Voltage,Current,Power,Energy,Temperature,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
26.656,0.002,0.08,2988.28,20.75,0.8961,0.0,0.0,Accelerating,1.0,20.0,0.1024019718170166,,,,,
26.656,-0.01,0.26,2988.288,20.87,0.8953,0.0,0.0,Accelerating,1.0,20.0,0.17294931411743164,,,,,
0.0,0.005,0.12,0.0,20.87,0.8953,0.0,0.0,Accelerating,1.0,20.0,0.21520566940307617,,,,,
26.656,0.002,0.06,0.008,20.87,0.8961,0.0,100.0,Accelerating,1.0,20.0,0.2436518669128418,,,,,
26.653,0.13,3.45,0.169,20.87,1.0017,5.5,100.0,Accelerating,1.0,20.0,0.2615394592285156,,,,,
26.612,1.231,32.784,1.943,20.87,2.1637,11.0,100.0,Accelerating,1.0,20.0,0.3396427631378174,,,,,
26.562,2.731,66.332,7.572,20.87,2.8294,16.0,100.0,Accelerating,1.0,20.0,0.44338321685791016,,,,,
26.494,4.332,114.764,17.457,20.87,3.3,21.5,100.0,Accelerating,1.0,20.0,0.5548295974731445,,,,,
26.462,5.376,142.236,30.628,20.87,3.3,26.5,100.0,Accelerating,1.0,20.0,0.6534228324890137,,,,,
26.419,6.041,159.586,46.533,21.0,3.3,32.0,100.0,Accelerating,1.0,20.0,0.7636098861694336,,,,,
26.391,7.046,185.994,64.904,21.0,3.3,37.0,100.0,Accelerating,1.0,20.0,0.8659400939941406,,,,,
26.356,8.11,213.716,85.555,21.12,3.3,42.0,100.0,Accelerating,1.0,20.0,0.9711661338806152,,,,,
26.322,8.726,229.706,108.726,21.12,3.3,47.5,100.0,Accelerating,1.0,20.0,1.0761127471923828,,,,,
26.288,9.698,254.961,134.054,21.25,3.3,53.0,100.0,Accelerating,1.0,20.0,1.1795432567596436,,,,,
26.253,10.582,277.813,161.656,21.37,3.3,58.0,100.0,Accelerating,1.0,20.0,1.2801449298858643,,,,,
26.222,11.297,296.238,191.424,21.37,3.3,63.0,100.0,Accelerating,1.0,20.0,1.3924202919006348,,,,,
26.181,12.463,326.278,223.526,21.5,3.3,68.5,100.0,Accelerating,1.0,20.0,1.4937593936920166,,,,,
26.163,12.749,333.546,258.355,21.62,3.3,73.5,100.0,Accelerating,1.0,20.0,1.6011309623718262,,,,,
26.097,14.112,368.403,295.811,21.87,3.3,79.0,100.0,Accelerating,1.0,20.0,1.701343059539795,,,,,
,,,,,,,,,,,1.7889151573181152,1782.0,2.09982,2.234492,3.674,9.12
26.031,16.226,422.422,336.323,22.0,3.3,84.0,100.0,Accelerating,1.0,20.0,1.8209097385406494,,,,,
26.019,16.531,430.115,379.338,22.12,3.3,89.5,100.0,Accelerating,1.0,20.0,1.904886245727539,,,,,
25.981,17.438,452.978,425.449,22.37,3.3,94.5,100.0,Accelerating,1.0,20.0,2.0158486366271973,,,,,
25.947,18.154,474.887,473.733,22.62,3.3,99.5,100.0,Accelerating,1.0,20.0,2.118886709213257,,,,,
25.859,19.901,514.591,521.349,22.75,3.3,100.0,100.0,Accelerating,1.0,20.0,2.2189114093780518,,,,,
25.844,20.309,524.84,576.699,23.12,3.3,100.0,100.0,Accelerating,1.0,20.0,2.329202175140381,,,,,
25.947,15.869,412.228,626.911,23.12,3.2484,100.0,100.0,Accelerating,1.0,20.0,2.434544086456299,,,,,
26.072,13.658,356.412,668.836,23.0,2.5111,100.0,100.0,Accelerating,1.0,20.0,2.536626100540161,,,,,
26.141,11.59,303.223,703.58,22.75,2.3177,100.0,100.0,Accelerating,1.0,20.0,2.63460636138916,,,,,
,,,,,,,,,,,2.720705270767212,2720.0,10.371516,11.033358,3.672,45.01
26.219,9.972,261.438,732.81,22.5,2.0203,100.0,100.0,Accelerating,1.0,20.0,2.752530813217163,,,,,
26.234,8.729,229.137,758.961,22.25,1.9494,100.0,100.0,Accelerating,1.0,20.0,2.8451826572418213,,,,,
26.272,8.786,230.753,782.715,22.12,2.001,100.0,100.0,Accelerating,1.0,20.0,2.947735071182251,,,,,
26.303,7.478,196.744,804.664,22.12,1.8462,100.0,100.0,Accelerating,1.0,20.0,3.0588903427124023,,,,,
26.319,7.997,210.332,825.285,22.0,1.6794,100.0,100.0,Accelerating,1.0,20.0,3.1608712673187256,,,,,
26.353,6.55,172.526,845.583,21.87,1.7366,100.0,100.0,Accelerating,1.0,20.0,3.265289306640625,,,,,
26.347,6.523,171.869,864.307,21.75,1.6931,100.0,100.0,Accelerating,1.0,20.0,3.3672616481781006,,,,,
26.353,6.458,170.197,882.125,21.75,1.5714,100.0,100.0,Accelerating,1.0,20.0,3.4690659046173096,,,,,
26.347,6.454,170.007,900.964,21.62,1.6278,100.0,100.0,Accelerating,1.0,20.0,3.5783934593200684,,,,,
,,,,,,,,,,,3.667733907699585,3658.0,19.269614,20.499382,3.693,84.11
26.353,6.372,167.89,918.182,21.62,1.6303,100.0,100.0,Accelerating,1.0,20.0,3.6974470615386963,,,,,
26.359,6.422,169.252,936.015,21.62,1.6568,100.0,100.0,Accelerating,1.0,20.0,3.7831015586853027,,,,,
26.328,6.95,183.025,953.027,21.5,1.5835,100.0,100.0,Accelerating,1.0,20.0,3.885880947113037,,,,,
