Voltage,Current,Power,Energy,Temperature,MotorVoltage,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,WheelSpeed,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
26.597,6.432,171.073,125.852,20.62,13.034,2.6634,100.0,100.0,1.413,Accelerating,1.0,20.0,1.3944988250732422,,,,,
26.6,6.458,171.702,145.797,20.75,15.178,2.64,100.0,100.0,1.413,Accelerating,1.0,20.0,1.4910459518432617,,,,,
26.531,8.038,213.272,166.51,20.75,15.642,2.7037,100.0,100.0,1.413,Accelerating,1.0,20.0,1.6038124561309814,,,,,
26.547,7.474,198.389,188.06,20.87,15.208,2.6908,100.0,100.0,1.413,Accelerating,1.0,20.0,1.7020554542541504,,,,,
,,,,,,,,,,,,,1.7732915878295898,1782.0,1.312166,1.396336,4.503,6.99
26.559,8.246,219.069,209.833,20.87,13.334,2.362,100.0,100.0,1.413,Accelerating,1.0,20.0,1.8572931289672852,,,,,
26.519,8.249,218.757,231.805,20.87,14.083,2.5385,100.0,100.0,1.413,Accelerating,1.0,20.0,1.930546522140503,,,,,
26.459,9.576,253.358,255.936,20.87,21.308,2.7198,100.0,100.0,1.413,Accelerating,1.0,20.0,2.0263590812683105,,,,,
26.5,9.413,201.208,280.451,21.0,14.203,2.6005,100.0,100.0,1.413,Accelerating,1.0,20.0,2.1265981197357178,,,,,
26.516,9.185,243.333,304.773,21.0,16.002,2.4208,100.0,100.0,1.413,Accelerating,1.0,20.0,2.228516101837158,,,,,
26.522,8.23,218.257,329.679,21.0,13.394,1.3853,100.0,100.0,1.413,Accelerating,1.0,20.0,2.3313100337982178,,,,,
26.472,10.032,265.528,353.795,21.12,16.107,2.532,100.0,100.0,1.413,Accelerating,1.0,20.0,2.4452314376831055,,,,,
26.469,9.691,256.501,380.659,21.12,16.961,1.5336,100.0,100.0,1.413,Accelerating,1.0,20.0,2.548823118209839,,,,,
26.428,8.297,220.012,406.149,21.12,16.991,1.5964,100.0,100.0,1.413,Accelerating,1.0,20.0,2.653937339782715,,,,,
,,,,,,,,,,,,,2.7106683254241943,2719.0,5.185758,5.5171220000000005,4.741,29.06
26.437,9.11,240.814,430.687,21.12,16.467,1.5722,100.0,100.0,1.413,Accelerating,1.0,20.0,2.79805850982666,,,,,
26.437,8.609,272.399,456.292,21.12,16.032,1.7108,100.0,100.0,1.413,Accelerating,1.0,20.0,2.8570611476898193,,,,,
26.447,8.726,230.858,483.026,21.25,19.869,2.5417,100.0,100.0,1.413,Accelerating,1.0,20.0,2.961700439453125,,,,,
26.469,9.139,241.936,508.723,21.25,20.439,1.735,100.0,100.0,1.413,Accelerating,1.0,20.0,3.0666275024414062,,,,,
26.459,11.338,299.955,534.021,21.25,17.231,1.3998,100.0,100.0,1.413,Accelerating,1.0,20.0,3.17790150642395,,,,,
26.494,9.775,241.275,560.655,21.25,17.111,2.4458,100.0,100.0,1.413,Accelerating,1.0,20.0,3.2781143188476562,,,,,
26.478,5.791,153.313,587.19,21.25,23.676,2.5957,100.0,100.0,12.011,Accelerating,1.0,20.0,3.3884270191192627,,,,,
26.447,10.14,268.199,612.465,21.25,22.132,1.9719,100.0,100.0,12.011,Accelerating,1.0,20.0,3.487196683883667,,,,,
26.45,7.834,207.438,638.569,21.25,21.068,1.6818,100.0,100.0,12.011,Accelerating,1.0,20.0,3.5933220386505127,,,,,
,,,,,,,,,,,,,3.6552629470825195,3657.0,8.510916,9.054034,4.852,48.8
26.45,9.082,240.196,664.804,21.25,20.589,2.4901,100.0,100.0,12.011,Accelerating,1.0,20.0,3.7346885204315186,,,,,
26.466,10.44,195.003,690.578,21.25,22.417,1.9784,100.0,100.0,12.011,Accelerating,1.0,20.0,3.803788900375366,,,,,
26.428,10.538,278.593,715.599,21.25,20.304,1.0871,100.0,100.0,12.011,Accelerating,1.0,20.0,3.9125325679779053,,,,,
26.484,9.062,240.048,740.867,21.25,19.719,2.2846,100.0,100.0,12.011,Accelerating,1.0,20.0,4.013183832168579,,,,,
26.459,9.278,245.496,764.982,21.25,18.79,1.1806,100.0,100.0,12.011,Accelerating,1.0,20.0,4.119509696960449,,,,,
26.459,8.909,236.048,789.404,21.25,22.987,2.2218,100.0,100.0,12.011,Accelerating,1.0,20.0,4.227511882781982,,,,,
26.425,11.417,301.776,815.432,21.25,17.096,1.2434,100.0,100.0,12.011,Accelerating,1.0,20.0,4.337824821472168,,,,,
26.422,10.02,264.759,839.455,21.25,21.053,2.4466,100.0,100.0,12.011,Accelerating,1.0,20.0,4.433937311172485,,,,,
26.466,9.07,239.513,864.791,21.25,23.242,2.1984,100.0,100.0,12.011,Accelerating,1.0,20.0,4.544517755508423,,,,,
,,,,,,,,,,,,,4.5925514698028564,4595.0,11.051964,11.757219999999998,4.908,64.11
26.494,7.058,186.978,890.496,21.25,23.871,2.4361,100.0,100.0,12.011,Accelerating,1.0,20.0,4.677853107452393,,,,,
26.541,7.15,189.749,915.256,21.25,17.231,1.7189,100.0,100.0,12.011,Accelerating,1.0,20.0,4.760624647140503,,,,,
26.45,5.818,153.827,939.802,21.25,22.627,1.6109,100.0,100.0,12.011,Accelerating,1.0,20.0,4.858206748962402,,,,,
26.459,7.483,198.199,965.03,21.25,21.038,1.1999,100.0,100.0,12.011,Accelerating,1.0,20.0,4.969659090042114,,,,,
26.481,9.571,253.639,988.654,21.25,20.004,1.5448,100.0,100.0,12.011,Accelerating,1.0,20.0,5.073662042617798,,,,,
26.509,8.681,230.108,1012.416,21.25,20.049,1.9526,100.0,100.0,12.011,Accelerating,1.0,20.0,5.173933982849121,,,,,
26.45,9.619,254.44,1037.33,21.25,18.37,0.8615,100.0,100.0,12.011,Accelerating,1.0,20.0,5.287818670272827,,,,,
26.434,9.816,259.467,1060.447,21.25,20.079,1.6286,100.0,100.0,18.369,Accelerating,1.0,20.0,5.387094020843506,,,,,
26.391,9.254,271.69,1085.722,21.25,24.186,2.3442,100.0,100.0,18.369,Accelerating,1.0,20.0,5.499673128128052,,,,,
,,,,,,,,,,,,,5.5417540073394775,5532.0,12.752198,13.565546000000001,4.94,74.46
26.416,7.373,195.134,1109.86,21.25,23.901,2.2121,100.0,100.0,18.369,Accelerating,1.0,20.0,5.636609792709351,,,,,
26.425,9.782,258.403,1134.927,21.25,25.025,1.98,100.0,100.0,18.369,Accelerating,1.0,20.0,5.708272695541382,,,,,
26.469,8.995,238.106,1159.25,21.25,22.837,0.9372,100.0,100.0,18.369,Accelerating,1.0,20.0,5.808203220367432,,,,,
26.525,7.896,209.435,1181.783,21.25,21.188,2.03,100.0,100.0,18.369,Accelerating,1.0,20.0,5.913426876068115,,,,,
26.422,8.074,220.486,1205.583,21.25,23.946,2.146,100.0,100.0,18.369,Accelerating,1.0,20.0,6.020996809005737,,,,,
26.478,8.976,237.66,1229.161,21.25,20.409,1.2338,100.0,100.0,18.369,Accelerating,1.0,20.0,6.127814292907715,,,,,
26.469,7.21,190.846,1253.245,21.25,23.107,2.4329,100.0,100.0,18.369,Accelerating,1.0,20.0,6.234083652496338,,,,,
26.394,8.184,216.187,1277.798,21.25,23.377,1.4272,100.0,100.0,18.369,Accelerating,1.0,20.0,6.340383529663086,,,,,
26.484,8.158,215.906,1301.322,21.25,23.826,2.0364,100.0,100.0,18.369,Accelerating,1.0,20.0,6.438021183013916,,,,,
,,,,,,,,,,,,,6.476816415786743,6470.0,13.900453999999998,14.788226,4.963,81.53
26.406,10.303,272.064,1325.522,21.25,21.698,2.1428,100.0,100.0,18.369,Accelerating,1.0,20.0,6.573285341262817,,,,,
26.441,9.797,232.407,1351.212,21.37,20.723,2.0155,100.0,100.0,18.369,Accelerating,1.0,20.0,6.648997068405151,,,,,
26.4,10.994,290.601,1374.973,21.25,23.287,1.6867,100.0,100.0,18.369,Accelerating,1.0,20.0,6.757404327392578,,,,,
26.416,8.59,226.868,1399.058,21.25,21.158,1.7979,100.0,100.0,18.369,Accelerating,1.0,20.0,6.859853744506836,,,,,
26.491,9.062,240.077,1422.781,21.37,21.848,1.648,100.0,100.0,18.369,Accelerating,1.0,20.0,6.9659340381622314,,,,,
26.422,10.034,265.131,1446.159,21.25,18.55,1.1661,100.0,100.0,18.369,Accelerating,1.0,20.0,7.071401119232178,,,,,
26.553,9.989,125.127,1471.626,21.37,23.092,2.4305,100.0,100.0,18.369,Accelerating,1.0,20.0,7.183718681335449,,,,,
26.462,7.284,193.045,1495.887,21.37,22.282,2.3136,100.0,100.0,18.369,Accelerating,1.0,20.0,7.283719778060913,,,,,
26.378,11.268,297.225,1520.364,21.25,22.192,1.706,100.0,100.0,20.842,Accelerating,1.0,20.0,7.387526750564575,,,,,
,,,,,,,,,,,,,7.421391248703003,7408.0,14.168911999999999,15.072632,4.981,83.41
26.416,8.995,237.603,1544.863,21.37,24.246,1.5094,90.0,0.0,20.842,Coasting,1.0,20.0,7.52968430519104,,,,,
26.747,0.118,3.128,1554.417,21.12,18.4,0.681,68.0,0.0,20.842,Coasting,1.0,20.0,7.605075359344482,,,,,
26.756,0.802,21.44,1555.722,21.0,13.304,0.6326,46.0,0.0,20.842,Coasting,1.0,20.0,7.710721731185913,,,,,
26.769,0.468,12.54,1557.235,20.87,7.039,0.6793,26.0,0.0,20.842,Coasting,1.0,20.0,7.821277379989624,,,,,
26.778,0.166,4.459,1557.857,20.87,1.103,0.5859,4.0,0.0,20.842,Coasting,1.0,20.0,7.918341398239136,,,,,
26.781,0.072,1.94,1558.072,20.75,0.189,0.5842,0.0,0.0,20.842,Coasting,1.0,20.0,8.026039600372314,,,,,
26.784,0.077,2.04,1558.28,20.75,0.174,0.5842,0.0,0.0,20.842,Coasting,1.0,20.0,8.139528751373291,,,,,
26.784,0.082,2.161,1558.487,20.75,0.159,0.5786,0.0,0.0,20.842,Coasting,1.0,20.0,8.235952138900757,,,,,
26.784,0.077,2.081,1558.702,20.75,0.129,0.5826,0.0,0.0,20.842,Coasting,1.0,20.0,8.34717583656311,,,,,
,,,,,,,,,,,,,8.347335815429688,8345.0,14.452432,15.374758,4.981,85.09
26.784,0.072,1.944,1558.902,20.75,0.039,0.5834,0.0,0.0,20.842,Coasting,1.0,20.0,8.459163665771484,,,,,
26.788,0.082,2.182,1559.117,20.62,0.114,0.5778,0.0,0.0,20.842,Coasting,1.0,20.0,8.55806827545166,,,,,
26.788,0.074,1.961,1559.324,20.62,0.159,0.5842,0.0,0.0,20.842,Coasting,1.0,20.0,8.66068148612976,,,,,
26.791,0.074,2.001,1559.532,20.62,0.159,0.5826,0.0,0.0,20.842,Coasting,1.0,20.0,8.766491651535034,,,,,
26.791,0.074,2.021,1559.739,20.62,0.264,0.5826,0.0,0.0,20.842,Coasting,1.0,20.0,8.867676258087158,,,,,
26.794,0.079,2.142,1559.939,20.62,0.264,0.5842,0.0,0.0,20.842,Coasting,1.0,20.0,8.977274894714355,,,,,
26.797,0.065,1.724,1560.146,20.62,0.099,0.5649,0.0,0.0,20.842,Coasting,1.0,20.0,9.087867498397827,,,,,
26.794,0.07,1.865,1560.361,20.62,0.204,0.5875,0.0,0.0,20.842,Coasting,1.0,20.0,9.197297811508179,,,,,
,,,,,,,,,,,,,9.285385847091675,9283.0,13.049008,13.882734,4.937,76.14
26.794,0.07,1.865,1560.568,20.62,0.159,0.5842,0.0,0.0,20.842,Coasting,1.0,20.0,9.361124515533447,,,,,
26.797,0.082,2.203,1560.776,20.62,0.114,0.5851,0.0,0.0,16.956,Coasting,1.0,20.0,9.44614315032959,,,,,
26.797,0.079,2.122,1560.991,20.5,0.159,0.5826,0.0,0.0,16.956,Coasting,1.0,20.0,9.520276546478271,,,,,
26.8,0.072,1.925,1561.19,20.62,0.204,0.5794,0.0,0.0,16.956,Coasting,1.0,20.0,9.611902952194214,,,,,
26.8,0.074,1.986,1561.39,20.62,0.144,0.5859,0.0,0.0,16.956,Coasting,1.0,20.0,9.71959900856018,,,,,
26.8,0.072,1.905,1561.597,20.62,0.159,0.5826,0.0,0.0,16.956,Coasting,1.0,20.0,9.827734470367432,,,,,
26.8,0.077,2.042,1561.805,20.5,0.174,0.5778,0.0,0.0,16.956,Coasting,1.0,20.0,9.935130834579468,,,,,
26.8,0.077,2.042,1562.012,20.5,0.204,0.5842,0.0,0.0,16.956,Coasting,1.0,20.0,10.032907724380493,,,,,
26.8,0.07,2.143,1562.22,20.5,0.204,0.5834,0.0,0.0,16.956,Coasting,1.0,20.0,10.142377138137817,,,,,
,,,,,,,,,,,,,10.224629402160645,10221.0,9.634364,10.249248,4.871,55.47
26.8,0.067,1.785,1562.419,20.5,0.174,0.5842,0.0,0.0,16.956,Coasting,1.0,20.0,10.306323289871216,,,,,
26.806,0.074,2.022,1562.627,20.5,0.204,0.5859,0.0,0.0,16.956,Coasting,1.0,20.0,10.375690937042236,,,,,
26.803,0.074,2.002,1562.834,20.5,0.294,0.5842,0.0,0.0,16.956,Coasting,1.0,20.0,10.46579384803772,,,,,
26.803,0.079,2.103,1563.049,20.5,0.204,0.581,0.0,0.0,16.956,Coasting,1.0,20.0,10.569185018539429,,,,,
26.806,0.07,1.865,1563.256,20.5,0.159,0.5826,0.0,0.0,16.956,Coasting,1.0,20.0,10.67050552368164,,,,,
26.806,0.074,1.966,1563.456,20.5,0.174,0.5842,0.0,0.0,16.956,Coasting,1.0,20.0,10.772344827651978,,,,,
26.806,0.072,1.926,1563.663,20.5,0.174,0.5842,0.0,0.0,16.956,Coasting,1.0,20.0,10.884199857711792,,,,,
26.809,0.072,1.946,1563.871,20.5,0.444,0.5859,0.0,0.0,16.956,Coasting,1.0,20.0,10.989253520965576,,,,,
26.809,0.067,1.785,1564.078,20.5,0.249,0.5834,0.0,0.0,16.956,Coasting,1.0,20.0,11.096105098724365,,,,,
,,,,,,,,,,,,,11.160275936126709,11159.0,5.100702,5.425864,4.751,28.64
26.809,0.072,1.926,0.023,20.5,0.204,0.5834,0.0,0.0,16.956,Accelerating,2.0,20.0,11.277283191680908,,,,,
26.809,0.089,2.4,0.246,20.5,0.653,0.7922,2.0,100.0,16.956,Accelerating,2.0,20.0,11.370162725448608,,,,,
26.781,0.547,14.627,1.16,20.5,3.771,1.8333,12.0,100.0,5.299,Accelerating,2.0,20.0,11.433320760726929,,,,,
26.719,2.299,61.449,6.213,20.62,3.981,2.6142,23.0,100.0,5.299,Accelerating,2.0,20.0,11.516845703125,,,,,
26.766,1.183,31.673,11.835,20.5,0.653,0.9896,33.0,100.0,5.299,Accelerating,2.0,20.0,11.616676807403564,,,,,
26.722,1.104,63.83,18.632,20.62,4.88,2.607,44.0,100.0,5.299,Accelerating,2.0,20.0,11.718329191207886,,,,,
26.659,4.003,106.747,26.55,20.62,7.144,2.5457,54.0,100.0,5.299,Accelerating,2.0,20.0,11.822067499160767,,,,,
26.656,4.03,107.4,36.004,20.62,7.069,2.636,65.0,100.0,5.299,Accelerating,2.0,20.0,11.928489446640015,,,,,
26.647,4.128,109.989,47.363,20.62,10.006,2.6618,75.0,100.0,5.299,Accelerating,2.0,20.0,12.042031526565552,,,,,
,,,,,,,,,,,,,12.103939294815063,12096.0,1.985526,2.112224,3.818,8.96
26.625,4.742,126.198,60.234,20.62,7.293,2.6497,86.0,100.0,5.299,Accelerating,2.0,20.0,12.197931051254272,,,,,
26.591,5.239,139.317,74.25,20.62,6.034,1.3861,96.0,100.0,5.299,Accelerating,2.0,20.0,12.279764890670776,,,,,
26.578,5.585,148.458,90.854,20.75,12.63,2.4361,100.0,100.0,5.299,Accelerating,2.0,20.0,12.357978343963623,,,,,
26.544,7.994,212.22,107.589,20.75,11.325,2.225,100.0,100.0,5.299,Accelerating,2.0,20.0,12.455970525741577,,,,,
26.544,6.355,168.69,126.966,20.75,11.715,2.5876,100.0,100.0,5.299,Accelerating,2.0,20.0,12.558981895446777,,,,,
26.516,7.157,189.775,146.573,20.87,11.385,2.4933,100.0,100.0,5.299,Accelerating,2.0,20.0,12.663083791732788,,,,,
26.509,7.836,207.739,167.324,20.87,13.334,1.2982,100.0,100.0,5.299,Accelerating,2.0,20.0,12.775444507598877,,,,,
26.494,8.683,214.918,189.151,21.0,15.627,2.37,100.0,100.0,5.299,Accelerating,2.0,20.0,12.880000591278076,,,,,
26.487,7.634,201.912,210.824,21.0,17.201,2.3168,100.0,100.0,5.299,Accelerating,2.0,20.0,12.983213663101196,,,,,
,,,,,,,,,,,,,13.03193712234497,13034.0,1.416714,1.5070860000000001,4.754,7.96
26.447,10.505,277.807,232.742,21.0,13.214,2.5779,100.0,100.0,5.299,Accelerating,2.0,20.0,13.144290924072266,,,,,
26.466,8.186,216.728,256.52,21.0,13.304,2.3942,100.0,100.0,5.299,Accelerating,2.0,20.0,13.229306936264038,,,,,
26.425,8.693,252.148,282.286,21.12,18.31,2.6682,100.0,100.0,5.299,Accelerating,2.0,20.0,13.302956819534302,,,,,
26.437,9.408,248.506,307.323,21.12,14.158,1.3853,100.0,100.0,5.299,Accelerating,2.0,20.0,13.412654638290405,,,,,
26.409,8.988,237.375,331.653,21.12,15.178,1.8156,100.0,100.0,5.299,Accelerating,2.0,20.0,13.508641242980957,,,,,
26.425,7.949,210.043,357.98,21.25,18.07,2.499,100.0,100.0,5.299,Accelerating,2.0,20.0,13.616549730300903,,,,,
26.397,10.43,275.424,384.338,21.25,21.983,2.636,100.0,100.0,5.299,Accelerating,2.0,20.0,13.72316598892212,,,,,
26.431,10.486,276.828,410.135,21.25,23.676,2.1815,100.0,100.0,5.299,Accelerating,2.0,20.0,13.836015701293945,,,,,
26.4,11.016,290.795,435.325,21.37,20.109,2.4571,100.0,100.0,5.299,Accelerating,2.0,20.0,13.9332275390625,,,,,
,,,,,,,,,,,,,13.986629724502563,13972.0,5.100702,5.42675,4.882,29.43
26.356,10.037,264.509,461.745,21.37,19.809,2.4055,100.0,100.0,5.299,Accelerating,2.0,20.0,14.086207628250122,,,,,
26.409,9.341,247.013,489.055,21.37,16.167,1.013,100.0,100.0,5.299,Accelerating,2.0,20.0,14.15601372718811,,,,,
26.406,8.712,230.036,514.79,21.37,19.0,2.3056,100.0,100.0,5.299,Accelerating,2.0,20.0,14.25095009803772,,,,,
26.381,8.335,236.301,540.918,21.37,20.963,1.9171,100.0,100.0,5.299,Accelerating,2.0,20.0,14.362740755081177,,,,,
26.362,10.769,284.217,567.721,21.37,16.167,1.4336,100.0,100.0,5.299,Accelerating,2.0,20.0,14.467357397079468,,,,,
26.409,10.001,264.079,594.463,21.37,20.529,2.4958,100.0,100.0,5.299,Accelerating,2.0,20.0,14.570043325424194,,,,,
26.384,7.963,210.063,620.252,21.37,14.098,0.8188,100.0,100.0,5.299,Accelerating,2.0,20.0,14.67088007926941,,,,,
26.506,4.09,108.389,645.381,21.37,16.647,1.2571,100.0,100.0,5.299,Accelerating,2.0,20.0,14.779905557632446,,,,,
26.388,9.065,239.186,671.754,21.37,16.946,1.042,100.0,100.0,5.299,Accelerating,2.0,20.0,14.886616945266724,,,,,
,,,,,,,,,,,,,14.919010400772095,14909.0,9.068209999999999,9.646768,4.943,52.98
26.391,7.078,237.871,697.544,21.37,16.632,1.4288,100.0,100.0,5.299,Accelerating,2.0,20.0,15.021852493286133,,,,,
26.403,8.851,233.444,722.857,21.37,23.436,1.7334,100.0,100.0,5.299,Accelerating,2.0,20.0,15.097104787826538,,,,,
26.366,9.072,239.201,748.746,21.37,21.158,2.2475,100.0,100.0,5.299,Accelerating,2.0,20.0,15.199630498886108,,,,,
26.478,9.422,249.45,773.645,21.37,21.068,1.6891,100.0,100.0,5.299,Accelerating,2.0,20.0,15.303043842315674,,,,,
26.384,7.265,191.855,799.764,21.37,20.109,1.2185,100.0,100.0,15.543,Accelerating,2.0,20.0,15.412410259246826,,,,,
26.375,9.768,257.64,825.016,21.37,22.477,2.0026,100.0,100.0,15.543,Accelerating,2.0,20.0,15.520429372787476,,,,,
26.437,9.78,258.549,849.308,21.37,22.282,2.3878,100.0,100.0,15.543,Accelerating,2.0,20.0,15.61790418624878,,,,,
26.403,10.901,201.081,874.729,21.37,20.469,2.0163,100.0,100.0,15.543,Accelerating,2.0,20.0,15.723936080932617,,,,,
26.431,9.264,245.067,900.012,21.37,23.227,1.9848,100.0,100.0,15.543,Accelerating,2.0,20.0,15.833512783050537,,,,,
,,,,,,,,,,,,,15.859431266784668,15847.0,11.631408,12.37299,4.979,68.45
26.459,7.882,208.547,923.543,21.37,20.559,1.2467,100.0,100.0,15.543,Accelerating,2.0,20.0,15.953750610351562,,,,,
26.437,6.437,170.156,948.68,21.37,17.141,1.453,100.0,100.0,15.543,Accelerating,2.0,20.0,16.037731409072876,,,,,
26.422,8.719,227.208,974.661,21.37,22.687,2.2927,100.0,100.0,15.543,Accelerating,2.0,20.0,16.14941930770874,,,,,
26.459,8.098,214.176,997.962,21.37,21.908,1.8285,100.0,100.0,15.543,Accelerating,2.0,20.0,16.25490975379944,,,,,
26.428,8.59,227.029,1022.6,21.37,24.636,2.4103,100.0,100.0,15.543,Accelerating,2.0,20.0,16.35468316078186,,,,,
26.388,9.742,257.023,1047.283,21.37,22.267,2.1976,100.0,100.0,15.543,Accelerating,2.0,20.0,16.465673685073853,,,,,
26.366,9.439,249.069,1070.408,21.37,21.218,1.6963,100.0,100.0,15.543,Accelerating,2.0,20.0,16.56195616722107,,,,,
26.419,8.743,230.993,1094.469,21.37,24.081,1.6722,100.0,100.0,15.543,Accelerating,2.0,20.0,16.66895318031311,,,,,
26.428,9.742,242.599,1118.746,21.37,23.092,0.9485,100.0,100.0,15.543,Accelerating,2.0,20.0,16.77991819381714,,,,,
,,,,,,,,,,,,,16.795014142990112,16785.0,12.752198,13.565546000000001,4.999,75.34
26.416,10.222,270.008,1143.137,21.37,24.246,2.4547,100.0,100.0,15.543,Accelerating,2.0,20.0,16.918019771575928,,,,,
26.487,5.938,157.176,1167.936,21.37,23.886,2.4192,100.0,100.0,15.543,Accelerating,2.0,20.0,16.995086669921875,,,,,
26.413,8.988,237.667,1191.276,21.37,24.246,2.3555,100.0,100.0,15.543,Accelerating,2.0,20.0,17.095582246780396,,,,,
26.453,7.212,190.544,1215.076,21.37,24.156,1.7318,100.0,100.0,15.543,Accelerating,2.0,20.0,17.198518753051758,,,,,
26.378,9.746,257.076,1239.982,21.37,23.901,2.03,100.0,100.0,15.543,Accelerating,2.0,20.0,17.3102388381958,,,,,
26.428,8.633,228.163,1262.515,21.37,24.276,1.9252,100.0,100.0,19.782,Accelerating,2.0,20.0,17.405006647109985,,,,,
26.372,9.554,251.944,1287.337,21.37,20.019,1.5956,100.0,100.0,19.782,Accelerating,2.0,20.0,17.51953411102295,,,,,
26.378,8.333,219.98,1310.776,21.37,19.959,1.5674,100.0,100.0,19.782,Accelerating,2.0,20.0,17.617289304733276,,,,,
26.334,10.74,282.851,1335.099,21.37,22.147,2.034,100.0,100.0,19.782,Accelerating,2.0,20.0,17.73026728630066,,,,,
,,,,,,,,,,,,,17.730501174926758,17723.0,13.885392,14.771391999999999,5.014,82.28
26.369,9.533,251.369,1360.65,21.37,21.848,1.3095,100.0,100.0,19.782,Accelerating,2.0,20.0,17.8328640460968,,,,,
26.359,8.292,230.99,1385.149,21.37,18.61,1.4119,100.0,100.0,19.782,Accelerating,2.0,20.0,17.93100595474243,,,,,
26.312,11.206,294.877,1411.722,21.5,22.687,2.1138,100.0,100.0,19.782,Accelerating,2.0,20.0,18.0344398021698,,,,,
26.447,8.345,220.69,1438.234,21.5,23.826,2.4297,100.0,100.0,19.782,Accelerating,2.0,20.0,18.13972234725952,,,,,
26.375,8.854,233.418,1465.198,21.5,24.156,2.225,100.0,100.0,19.782,Accelerating,2.0,20.0,18.24893832206726,,,,,
26.344,10.162,268.216,1491.195,21.5,24.726,2.1992,100.0,100.0,19.782,Accelerating,2.0,20.0,18.359648942947388,,,,,
26.341,8.614,235.613,1516.147,21.5,21.008,0.9791,100.0,100.0,19.782,Accelerating,2.0,20.0,18.457356214523315,,,,,
26.334,9.336,246.028,1541.583,21.5,24.576,1.6947,100.0,100.0,19.782,Accelerating,2.0,20.0,18.56244444847107,,,,,
,,,,,,,,,,,,,18.6602144241333,18659.0,14.168911999999999,15.072632,5.022,84.1
26.359,7.896,252.233,1568.364,21.5,25.955,1.9526,100.0,100.0,19.782,Coasting,2.0,20.0,18.723366737365723,,,,,
26.497,5.736,151.976,1594.568,21.5,21.728,1.3869,80.0,0.0,19.782,Coasting,2.0,20.0,18.815797090530396,,,,,
26.709,-0.077,2.073,1598.1,21.25,16.122,0.7084,60.0,0.0,19.782,Coasting,2.0,20.0,18.90222477912903,,,,,
26.722,0.586,15.616,1599.468,21.12,10.846,0.6971,38.0,0.0,19.782,Coasting,2.0,20.0,18.99380397796631,,,,,
26.734,0.154,11.412,1600.65,21.0,5.09,0.6487,18.0,0.0,19.782,Coasting,2.0,20.0,19.09354877471924,,,,,
26.744,0.077,2.058,1601.019,21.0,0.189,0.5826,0.0,0.0,19.782,Coasting,2.0,20.0,19.19543695449829,,,,,
26.747,0.072,1.938,1601.226,21.0,0.114,0.5859,0.0,0.0,19.782,Coasting,2.0,20.0,19.303290367126465,,,,,
26.747,0.074,1.998,1601.426,20.87,0.144,0.581,0.0,0.0,21.195,Coasting,2.0,20.0,19.412513494491577,,,,,
