Voltage,Current,Power,Energy,Temperature,MotorVoltage,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,WheelSpeed,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
27.766,6.406,176.367,327.368,19.0,15.043,14.2451,100.0,100.0,6.712,Accelerating,1.0,15.0,3.2057881355285645,,,,,
27.747,6.72,186.452,346.445,19.0,13.394,13.5899,100.0,100.0,6.712,Accelerating,1.0,15.0,3.2843689918518066,,,,,
27.753,6.744,187.164,366.036,19.0,13.709,13.1818,100.0,100.0,6.712,Accelerating,1.0,15.0,3.36893367767334,,,,,
27.728,6.862,190.304,386.696,19.0,16.467,12.8886,100.0,100.0,6.712,Accelerating,1.0,15.0,3.4745843410491943,,,,,
27.731,7.138,192.894,407.631,19.0,16.302,13.9922,100.0,100.0,6.712,Accelerating,1.0,15.0,3.580294609069824,,,,,
,,,,,,,,,,,,,3.6634230613708496,3658.0,5.951262,6.33047,4.638,32.62
27.703,7.186,199.072,428.229,19.0,18.67,12.7852,100.0,100.0,6.712,Accelerating,1.0,15.0,3.763450860977173,,,,,
27.703,7.241,200.57,449.649,19.0,15.522,12.4978,100.0,100.0,6.712,Accelerating,1.0,15.0,3.8260080814361572,,,,,
27.7,7.231,200.251,470.715,19.12,15.567,11.3309,100.0,100.0,6.712,Accelerating,1.0,15.0,3.955378532409668,,,,,
27.687,7.409,205.217,492.05,19.12,16.632,12.1299,100.0,100.0,6.712,Accelerating,1.0,15.0,4.048845052719116,,,,,
27.672,7.694,212.928,513.738,19.12,15.208,13.5094,100.0,100.0,6.712,Accelerating,1.0,15.0,4.192327499389648,,,,,
27.678,7.589,211.682,536.333,19.12,19.629,12.676,100.0,100.0,6.712,Accelerating,1.0,15.0,4.237859010696411,,,,,
27.663,7.661,211.955,558.367,19.12,17.336,11.1757,100.0,100.0,6.712,Accelerating,1.0,15.0,4.337757587432861,,,,,
27.653,7.73,213.783,581.407,19.12,17.471,13.0381,100.0,100.0,6.712,Accelerating,1.0,15.0,4.470136404037476,,,,,
27.65,7.901,218.427,603.848,19.12,17.111,12.4173,100.0,100.0,6.712,Accelerating,1.0,15.0,4.551525354385376,,,,,
,,,,,,,,,,,,,4.589723348617554,4596.0,8.217649999999999,8.742162,4.735,45.99
27.638,7.903,219.012,627.195,19.12,20.289,12.9921,100.0,100.0,6.712,Accelerating,1.0,15.0,4.6815972328186035,,,,,
27.634,7.958,219.911,650.089,19.12,18.31,13.4174,100.0,100.0,6.712,Accelerating,1.0,15.0,4.756669044494629,,,,,
27.619,8.16,225.401,673.144,19.12,16.122,12.1069,100.0,100.0,6.712,Accelerating,1.0,15.0,4.84692907333374,,,,,
27.631,8.165,225.63,697.006,19.12,18.655,13.268,100.0,100.0,6.712,Accelerating,1.0,15.0,4.955927133560181,,,,,
27.631,7.961,219.912,720.76,19.12,19.779,13.6014,100.0,100.0,13.777,Accelerating,1.0,15.0,5.0582311153411865,,,,,
27.619,8.136,224.708,743.923,19.25,19.989,12.9461,100.0,100.0,13.777,Accelerating,1.0,15.0,5.162062644958496,,,,,
27.622,8.086,223.313,767.762,19.25,21.638,12.1989,100.0,100.0,13.777,Accelerating,1.0,15.0,5.267035961151123,,,,,
27.631,8.03,221.876,790.971,19.25,17.351,11.762,100.0,100.0,13.777,Accelerating,1.0,15.0,5.377225399017334,,,,,
27.622,8.069,222.84,814.817,19.25,19.539,13.2105,100.0,100.0,13.777,Accelerating,1.0,15.0,5.488770008087158,,,,,
,,,,,,,,,,,,,5.53532600402832,5534.0,9.634364,10.250134,4.783,54.47
27.612,8.038,221.921,837.942,19.25,18.88,12.8541,100.0,100.0,13.777,Accelerating,1.0,15.0,5.636310338973999,,,,,
27.622,8.059,221.903,861.765,19.25,22.627,12.3368,100.0,100.0,13.777,Accelerating,1.0,15.0,5.741471290588379,,,,,
27.622,7.966,219.969,884.82,19.25,19.345,10.8654,100.0,100.0,13.777,Accelerating,1.0,15.0,5.867919206619263,,,,,
27.616,8.033,221.812,908.559,19.25,21.458,12.2391,100.0,100.0,13.777,Accelerating,1.0,15.0,5.956320762634277,,,,,
27.616,7.997,220.84,931.546,19.25,17.471,11.6758,100.0,100.0,13.777,Accelerating,1.0,15.0,6.0596923828125,,,,,
27.616,7.946,219.396,955.146,19.25,21.458,10.6699,100.0,100.0,13.777,Accelerating,1.0,15.0,6.1642961502075195,,,,,
27.612,8.002,220.928,978.063,19.25,21.548,13.0726,100.0,100.0,13.777,Accelerating,1.0,15.0,6.2554380893707275,,,,,
27.612,7.906,219.326,1001.633,19.25,21.638,13.3485,100.0,100.0,13.777,Accelerating,1.0,15.0,6.3527843952178955,,,,,
27.616,7.934,219.077,1025.18,19.25,21.248,13.5439,100.0,100.0,13.777,Accelerating,1.0,15.0,6.45987606048584,,,,,
,,,,,,,,,,,,,6.486961603164673,6472.0,11.901638,12.66094,4.823,67.84
27.612,7.992,220.695,1047.959,19.25,21.983,13.5266,100.0,100.0,13.777,Accelerating,1.0,15.0,6.61442232131958,,,,,
27.616,7.891,217.916,1070.738,19.25,18.625,11.1298,100.0,100.0,13.777,Accelerating,1.0,15.0,6.713989496231079,,,,,
27.609,7.814,218.913,1094.131,19.25,20.259,12.3081,100.0,100.0,13.777,Accelerating,1.0,15.0,6.801479339599609,,,,,
27.619,7.934,219.104,1117.455,19.25,18.13,10.7389,100.0,100.0,13.777,Accelerating,1.0,15.0,6.869154214859009,,,,,
27.616,7.915,218.549,1140.088,19.25,20.813,12.3483,100.0,100.0,13.777,Accelerating,1.0,15.0,6.981292247772217,,,,,
27.612,7.85,216.779,1163.389,19.25,23.601,12.4001,100.0,100.0,18.016,Accelerating,1.0,15.0,7.063063144683838,,,,,
27.609,7.819,215.917,1185.907,19.25,23.182,11.9115,100.0,100.0,18.016,Accelerating,1.0,15.0,7.19008207321167,,,,,
27.622,7.805,216.826,1209.178,19.25,21.848,12.9921,100.0,100.0,18.016,Accelerating,1.0,15.0,7.276757001876831,,,,,
27.616,7.834,216.235,1231.619,19.25,22.342,13.1358,100.0,100.0,18.016,Accelerating,1.0,15.0,7.401036739349365,,,,,
,,,,,,,,,,,,,7.4179136753082275,7410.0,12.468677999999999,13.264306000000001,4.844,71.38
27.616,7.718,213.132,1254.06,19.25,22.477,12.2104,100.0,100.0,18.016,Accelerating,1.0,15.0,7.529607772827148,,,,,
27.612,7.697,212.49,1276.401,19.25,22.687,10.371,100.0,100.0,18.016,Accelerating,1.0,15.0,7.593118906021118,,,,,
27.609,7.692,212.299,1299.448,19.25,23.227,10.0721,100.0,100.0,18.016,Accelerating,1.0,15.0,7.702317476272583,,,,,
27.612,7.649,211.141,1321.728,19.25,24.141,13.3082,100.0,100.0,18.016,Accelerating,1.0,15.0,7.803160905838013,,,,,
27.616,7.709,211.666,1344.63,19.25,22.162,12.5323,100.0,100.0,18.016,Accelerating,1.0,15.0,7.9081480503082275,,,,,
27.603,7.469,206.188,1366.794,19.25,23.047,12.4863,100.0,100.0,18.016,Accelerating,1.0,15.0,8.012218952178955,,,,,
27.6,7.733,213.387,1388.989,19.25,22.432,13.153,100.0,100.0,18.016,Accelerating,1.0,15.0,8.120159387588501,,,,,
27.609,7.738,213.642,1411.192,19.25,20.559,12.2793,100.0,100.0,18.016,Accelerating,1.0,15.0,8.232189655303955,,,,,
27.616,7.608,210.078,1433.964,19.25,21.353,11.7965,100.0,100.0,18.016,Accelerating,1.0,15.0,8.35678768157959,,,,,
,,,,,,,,,,,,,8.365605592727661,8348.0,13.318351999999999,14.168911999999999,4.866,76.6
27.616,7.793,212.153,1456.827,19.25,20.559,12.2104,100.0,100.0,18.016,Accelerating,1.0,15.0,8.481621503829956,,,,,
27.616,7.658,211.51,1479.544,19.25,24.066,9.3709,100.0,100.0,18.016,Accelerating,1.0,15.0,8.576399326324463,,,,,
27.609,7.656,211.398,1501.686,19.25,22.987,13.2335,100.0,100.0,18.016,Accelerating,1.0,15.0,8.688387870788574,,,,,
27.597,7.493,206.753,1524.396,19.25,23.556,13.13,100.0,100.0,18.016,Accelerating,1.0,15.0,8.800577402114868,,,,,
27.584,7.862,216.914,1546.529,19.25,23.107,13.268,100.0,100.0,18.016,Accelerating,1.0,15.0,8.951512575149536,,,,,
27.597,7.649,211.109,1569.132,19.25,21.878,11.3942,100.0,100.0,19.782,Accelerating,1.0,15.0,9.024656057357788,,,,,
27.6,7.56,208.617,1591.834,19.25,19.33,11.0608,100.0,100.0,19.782,Accelerating,1.0,15.0,9.116071224212646,,,,,
27.603,7.699,212.51,1613.875,19.25,21.938,12.6472,100.0,100.0,19.782,Accelerating,1.0,15.0,9.22435450553894,,,,,
27.603,7.325,202.218,1635.825,19.25,18.55,9.5951,100.0,100.0,19.782,Accelerating,1.0,15.0,9.313442707061768,,,,,
,,,,,,,,,,,,,9.315572500228882,9286.0,14.168911999999999,15.072632,4.887,81.84
27.562,8.383,230.935,1658.565,19.25,20.499,11.8425,90.0,0.0,19.782,Coasting,1.0,15.0,9.45187783241272,,,,,
27.966,2.29,64.002,1678.886,19.25,19.105,5.2266,68.0,0.0,19.782,Coasting,1.0,15.0,9.554173707962036,,,,,
28.119,0.211,5.939,1680.676,19.12,13.364,4.6231,48.0,0.0,19.782,Coasting,1.0,15.0,9.65183711051941,,,,,
28.103,0.751,21.118,1682.442,19.12,7.488,4.2207,26.0,0.0,19.782,Coasting,1.0,15.0,9.757658958435059,,,,,
28.144,0.089,3.094,1683.149,19.0,1.493,3.7839,4.0,0.0,19.782,Coasting,1.0,15.0,9.877342939376831,,,,,
28.147,0.06,1.693,1683.302,19.0,-0.066,3.7781,0.0,0.0,19.782,Coasting,1.0,15.0,9.944323778152466,,,,,
28.15,0.041,1.148,1683.456,19.0,0.114,3.7954,0.0,0.0,19.782,Coasting,1.0,15.0,10.041192293167114,,,,,
28.15,0.062,1.735,1683.61,19.0,0.039,3.7954,0.0,0.0,19.782,Coasting,1.0,15.0,10.1451096534729,,,,,
,,,,,,,,,,,,,10.230777978897095,10224.0,13.601872,14.470151999999999,4.892,78.65
28.153,0.07,1.989,1683.786,18.87,0.099,3.7839,0.0,0.0,19.782,Coasting,1.0,15.0,10.300557136535645,,,,,
28.153,0.062,1.925,1683.978,18.87,0.069,3.7781,0.0,0.0,19.782,Coasting,1.0,15.0,10.388180255889893,,,,,
28.153,0.067,1.904,1684.17,18.87,0.099,3.7552,0.0,0.0,19.782,Coasting,1.0,15.0,10.493384599685669,,,,,
28.156,0.06,1.715,1684.362,18.87,0.054,3.8069,0.0,0.0,19.782,Coasting,1.0,15.0,10.569917917251587,,,,,
28.156,0.07,1.947,1684.554,18.87,0.054,3.7954,0.0,0.0,19.782,Coasting,1.0,15.0,10.711593627929688,,,,,
28.156,0.062,1.778,1684.739,18.87,0.069,3.7839,0.0,0.0,19.782,Coasting,1.0,15.0,10.790254354476929,,,,,
28.159,0.055,1.862,1684.931,18.87,0.174,3.7954,0.0,0.0,19.782,Coasting,1.0,15.0,10.89063024520874,,,,,
28.163,0.06,1.715,1685.107,18.87,0.084,3.8184,0.0,0.0,18.016,Coasting,1.0,15.0,10.995314598083496,,,,,
28.159,0.06,1.693,1685.299,18.87,0.054,3.7839,0.0,0.0,18.016,Coasting,1.0,15.0,11.108272790908813,,,,,
,,,,,,,,,,,,,11.163840293884277,11162.0,13.034832,13.866786,4.875,75.11
28.163,0.07,1.947,1685.491,18.87,0.069,3.8184,0.0,0.0,18.016,Coasting,1.0,15.0,11.246044158935547,,,,,
28.163,0.055,1.508,1685.676,18.87,0.099,3.7724,0.0,0.0,18.016,Coasting,1.0,15.0,11.345004558563232,,,,,
28.166,0.06,1.778,1685.852,18.87,0.084,3.7954,0.0,0.0,18.016,Coasting,1.0,15.0,11.449679374694824,,,,,
28.163,0.058,1.652,1686.052,18.87,0.099,3.7724,0.0,0.0,18.016,Coasting,1.0,15.0,11.540133476257324,,,,,
28.166,0.067,1.863,1686.213,18.87,-0.036,3.7954,0.0,0.0,18.016,Coasting,1.0,15.0,11.632397651672363,,,,,
28.163,0.06,1.842,1686.413,18.87,0.099,3.8126,0.0,0.0,18.016,Coasting,1.0,15.0,11.732635736465454,,,,,
28.166,0.065,1.8,1686.597,18.87,0.054,3.7781,0.0,0.0,18.016,Coasting,1.0,15.0,11.830696105957031,,,,,
28.169,0.062,1.757,1686.781,18.87,0.084,3.7781,0.0,0.0,18.016,Coasting,1.0,15.0,11.952166557312012,,,,,
28.169,0.06,1.694,1686.973,18.87,0.069,3.7609,0.0,0.0,18.016,Coasting,1.0,15.0,12.053860187530518,,,,,
,,,,,,,,,,,,,12.09716010093689,12100.0,9.634364,10.249248,4.858,55.33
28.169,0.062,1.778,1687.158,18.87,0.069,3.8069,0.0,0.0,18.016,Coasting,1.0,15.0,12.211384057998657,,,,,
28.169,0.058,1.593,1687.35,18.87,0.054,3.7724,0.0,0.0,18.016,Coasting,1.0,15.0,12.266165733337402,,,,,
28.172,0.065,1.8,1687.542,18.87,0.084,3.7724,0.0,0.0,18.016,Coasting,1.0,15.0,12.413962841033936,,,,,
28.172,0.06,1.673,1687.734,18.87,0.054,3.7724,0.0,0.0,18.016,Coasting,1.0,15.0,12.516802072525024,,,,,
28.172,0.067,1.906,1687.926,18.87,0.084,3.8184,0.0,0.0,18.016,Coasting,1.0,15.0,12.611022710800171,,,,,
28.172,0.062,1.758,1688.11,18.87,0.114,3.7839,0.0,0.0,18.016,Coasting,1.0,15.0,12.756589651107788,,,,,
28.172,0.062,1.758,1688.302,18.87,0.893,3.8126,0.0,0.0,18.016,Coasting,1.0,15.0,12.820772886276245,,,,,
28.172,0.062,1.737,1688.471,18.87,0.129,3.8184,0.0,0.0,18.016,Coasting,1.0,15.0,12.942371129989624,,,,,
28.175,0.074,2.075,1688.655,18.87,0.084,3.7839,0.0,0.0,6.712,Coasting,1.0,15.0,13.052820920944214,,,,,
,,,,,,,,,,,,,13.054371356964111,13038.0,5.384222,5.72799,4.83,30.73
28.175,0.058,1.614,0.038,18.87,0.084,3.7839,0.0,0.0,6.712,Accelerating,2.0,15.0,13.181201219558716,,,,,
28.172,0.122,3.435,0.238,18.87,0.548,4.4851,2.0,100.0,6.712,Accelerating,2.0,15.0,13.278975009918213,,,,,
28.134,0.691,19.432,1.221,18.87,3.636,8.9111,13.0,100.0,6.712,Accelerating,2.0,15.0,13.369052171707153,,,,,
28.075,1.517,42.588,5.576,18.87,2.737,13.8888,24.0,100.0,6.712,Accelerating,2.0,15.0,13.470542192459106,,,,,
28.072,1.651,46.354,10.276,18.87,4.101,13.8026,34.0,100.0,6.712,Accelerating,2.0,15.0,13.555349588394165,,,,,
28.062,1.757,49.289,15.107,18.87,4.97,13.8428,45.0,100.0,6.712,Accelerating,2.0,15.0,13.668514490127563,,,,,
28.05,1.848,51.818,20.383,18.87,6.649,14.1474,55.0,100.0,6.712,Accelerating,2.0,15.0,13.8004732131958,,,,,
28.041,1.91,53.591,25.92,18.87,7.488,14.2451,66.0,100.0,6.712,Accelerating,2.0,15.0,13.883522748947144,,,,,
28.025,2.107,59.041,32.125,18.87,5.81,14.4923,76.0,100.0,6.712,Accelerating,2.0,15.0,14.009164571762085,,,,,
,,,,,,,,,,,,,14.009869575500488,13976.0,1.983754,2.110452,4.084,9.57
28.009,2.33,65.274,38.884,18.87,7.713,14.6762,87.0,100.0,6.712,Accelerating,2.0,15.0,14.093565940856934,,,,,
27.997,2.573,72.015,46.003,18.87,8.897,15.1648,98.0,100.0,6.712,Accelerating,2.0,15.0,14.198300123214722,,,,,
27.994,2.621,73.333,53.583,18.87,6.904,14.3601,100.0,100.0,6.712,Accelerating,2.0,15.0,14.324796199798584,,,,,
27.981,2.822,78.961,61.916,18.87,8.508,14.9234,100.0,100.0,6.712,Accelerating,2.0,15.0,14.411668062210083,,,,,
27.959,3.062,85.613,70.602,18.87,7.129,14.3026,100.0,100.0,6.712,Accelerating,2.0,15.0,14.54543161392212,,,,,
27.944,3.221,90.006,80.087,18.87,13.079,13.8255,100.0,100.0,6.712,Accelerating,2.0,15.0,14.591449499130249,,,,,
27.925,3.526,98.468,89.956,18.87,11.73,14.6935,100.0,100.0,6.712,Accelerating,2.0,15.0,14.722225666046143,,,,,
27.913,3.564,99.492,100.639,18.87,7.428,14.2451,100.0,100.0,6.712,Accelerating,2.0,15.0,14.834134101867676,,,,,
27.913,3.766,105.122,111.552,18.87,11.325,14.9809,100.0,100.0,6.712,Accelerating,2.0,15.0,14.921194553375244,,,,,
,,,,,,,,,,,,,14.922104597091675,14914.0,1.1331939999999998,1.205846,4.742,6.35
27.891,4.034,112.492,123.348,18.87,8.912,14.1244,100.0,100.0,2.473,Accelerating,2.0,15.0,15.05407977104187,,,,,
27.878,4.21,117.34,135.706,18.87,13.034,13.998,100.0,100.0,2.473,Accelerating,2.0,15.0,15.191498279571533,,,,,
27.862,4.37,121.784,148.132,18.87,12.585,14.3026,100.0,100.0,2.473,Accelerating,2.0,15.0,15.259465456008911,,,,,
27.859,4.512,123.76,161.426,19.0,12.929,14.4061,100.0,100.0,2.473,Accelerating,2.0,15.0,15.372335433959961,,,,,
27.847,4.553,126.774,174.858,19.0,11.7,12.7622,100.0,100.0,2.473,Accelerating,2.0,15.0,15.464029550552368,,,,,
27.819,4.819,134.098,189.312,19.0,10.666,13.9118,100.0,100.0,2.473,Accelerating,2.0,15.0,15.56622314453125,,,,,
27.794,5.242,145.668,204.18,19.0,10.846,14.2796,100.0,100.0,2.473,Accelerating,2.0,15.0,15.7103431224823,,,,,
27.788,5.46,151.668,219.986,19.0,12.075,13.4749,100.0,100.0,2.473,Accelerating,2.0,15.0,15.768199920654297,,,,,
27.766,5.594,155.364,235.837,19.0,12.674,13.107,100.0,100.0,2.473,Accelerating,2.0,15.0,15.906793117523193,,,,,
,,,,,,,,,,,,,15.907838582992554,15852.0,2.833428,3.0150580000000002,4.813,16.12
27.756,5.717,158.688,252.787,19.0,12.764,14.2796,100.0,100.0,2.473,Accelerating,2.0,15.0,15.98422884941101,,,,,
27.753,5.861,162.624,270.182,19.0,15.552,14.0957,100.0,100.0,2.473,Accelerating,2.0,15.0,16.10401177406311,,,,,
27.731,6.055,167.955,287.532,19.0,11.4,13.7566,100.0,100.0,2.473,Accelerating,2.0,15.0,16.18691635131836,,,,,
27.731,6.154,170.641,305.28,19.0,15.672,12.5782,100.0,100.0,2.473,Accelerating,2.0,15.0,16.3095223903656,,,,,
27.697,6.324,175.276,323.866,19.12,15.972,12.9863,100.0,100.0,2.473,Accelerating,2.0,15.0,16.39266276359558,,,,,
27.697,6.502,180.108,342.167,19.12,13.364,13.5669,100.0,100.0,2.473,Accelerating,2.0,15.0,16.487788438796997,,,,,
27.703,6.583,182.32,361.421,19.12,13.499,12.8886,100.0,100.0,2.473,Accelerating,2.0,15.0,16.584890127182007,,,,,
27.687,6.552,181.428,380.436,19.12,15.972,13.8888,100.0,100.0,2.473,Accelerating,2.0,15.0,16.73218607902527,,,,,
27.669,6.737,186.367,400.074,19.12,15.942,14.1532,100.0,100.0,2.473,Accelerating,2.0,15.0,16.825482606887817,,,,,
,,,,,,,,,,,,,16.830283641815186,16790.0,5.100702,5.425864,4.85,29.24
27.656,7.07,188.586,420.572,19.12,13.094,12.7392,100.0,100.0,2.473,Accelerating,2.0,15.0,16.943689107894897,,,,,
27.65,7.178,198.498,440.878,19.12,15.387,13.9807,100.0,100.0,9.185,Accelerating,2.0,15.0,17.05473279953003,,,,,
27.65,7.097,196.218,461.983,19.25,14.773,12.2391,100.0,100.0,9.185,Accelerating,2.0,15.0,17.16619372367859,,,,,
27.628,7.207,199.175,482.857,19.12,16.227,13.7738,100.0,100.0,9.185,Accelerating,2.0,15.0,17.317873001098633,,,,,
27.622,7.356,203.148,503.862,19.12,16.227,13.36,100.0,100.0,9.185,Accelerating,2.0,15.0,17.359438180923462,,,,,
27.616,7.423,204.999,525.949,19.25,14.053,12.0034,100.0,100.0,9.185,Accelerating,2.0,15.0,17.482353925704956,,,,,
27.612,7.481,204.751,548.122,19.25,18.595,13.9405,100.0,100.0,9.185,Accelerating,2.0,15.0,17.5820050239563,,,,,
27.603,7.55,208.441,570.578,19.25,16.841,11.3137,100.0,100.0,9.185,Accelerating,2.0,15.0,17.704554080963135,,,,,
27.594,7.778,214.65,592.612,19.25,17.381,13.153,100.0,100.0,9.185,Accelerating,2.0,15.0,17.7804057598114,,,,,
,,,,,,,,,,,,,17.78056573867798,17728.0,7.367976,7.837555999999999,4.874,42.44
27.603,7.682,211.97,615.444,19.25,16.572,12.9634,100.0,100.0,9.185,Accelerating,2.0,15.0,17.93092966079712,,,,,
27.584,7.865,216.937,637.763,19.25,16.916,12.6012,100.0,100.0,9.185,Accelerating,2.0,15.0,17.97853994369507,,,,,
27.584,7.75,213.767,661.002,19.25,18.61,13.5266,100.0,100.0,9.185,Accelerating,2.0,15.0,18.085124969482422,,,,,
27.572,7.908,218.029,684.38,19.25,18.325,13.3887,100.0,100.0,9.185,Accelerating,2.0,15.0,18.195140838623047,,,,,
27.569,8.134,224.259,707.251,19.37,18.37,13.3485,100.0,100.0,9.185,Accelerating,2.0,15.0,18.340776920318604,,,,,
27.572,8.167,221.747,731.059,19.25,17.711,13.0611,100.0,100.0,9.185,Accelerating,2.0,15.0,18.42439365386963,,,,,
27.559,7.973,219.797,754.207,19.25,21.128,13.7853,100.0,100.0,9.185,Accelerating,2.0,15.0,18.520928621292114,,,,,
27.569,8.148,224.604,777.277,19.37,18.4,13.222,100.0,100.0,9.185,Accelerating,2.0,15.0,18.623470067977905,,,,,
,,,,,,,,,,,,,18.66675591468811,18666.0,9.068209999999999,9.646768,4.903,52.55
27.556,8.069,222.343,801.078,19.37,20.229,13.0611,100.0,100.0,9.185,Accelerating,2.0,15.0,18.767531156539917,,,,,
27.562,7.985,220.02,824.179,19.37,21.023,13.2048,100.0,100.0,9.185,Accelerating,2.0,15.0,18.887083292007446,,,,,
27.556,8.105,223.357,847.296,19.37,21.788,13.3255,100.0,100.0,9.185,Accelerating,2.0,15.0,18.954651355743408,,,,,
27.553,8.052,221.908,871.158,19.37,20.319,13.4117,100.0,100.0,14.837,Accelerating,2.0,15.0,19.049623012542725,,,,,
27.553,8.002,220.488,894.95,19.37,19.479,10.4745,100.0,100.0,14.837,Accelerating,2.0,15.0,19.132044553756714,,,,,
27.55,8.016,220.862,918.106,19.37,19.584,12.9001,100.0,100.0,14.837,Accelerating,2.0,15.0,19.241896152496338,,,,,
27.55,8.009,220.68,941.898,19.37,18.58,12.1299,100.0,100.0,14.837,Accelerating,2.0,15.0,19.358622312545776,,,,,
27.553,8.09,222.912,964.877,19.37,19.539,12.5782,100.0,100.0,14.837,Accelerating,2.0,15.0,19.48161816596985,,,,,
