3606,0.103,0.046,28.256,0.544,0.00,
4017,0.106,0.052,28.260,0.539,0.00,
4162,0.116,0.046,28.284,0.541,0.00,
4308,0.112,0.042,28.255,0.538,0.00,
4453,0.101,0.041,28.265,0.538,0.00,
4598,0.110,0.046,28.253,0.524,0.00,
4768,0.076,0.044,28.268,0.556,0.00,
4913,0.061,0.044,28.270,0.531,0.00,
5058,0.155,0.059,28.268,0.562,0.00,
5203,0.095,0.050,28.270,0.558,0.00,
5348,0.091,0.059,28.268,0.514,0.00,
5493,0.142,0.035,28.265,0.515,0.00,
5638,0.119,0.033,28.278,0.507,0.00,
5783,0.103,0.039,28.287,0.534,0.00,
5928,0.118,0.054,28.267,0.556,0.00,
6075,0.123,0.044,28.268,0.528,0.00,
6220,0.110,0.056,28.256,0.538,0.00,
6400,0.106,0.048,28.287,0.506,0.00,
6546,0.093,0.054,28.273,0.514,0.00,
6691,0.108,0.052,28.263,0.558,0.00,
6837,0.103,0.052,28.265,0.569,0.00,
6982,0.134,0.039,28.260,0.524,0.00,
7128,0.127,0.042,28.260,0.562,0.00,
7273,0.104,0.037,28.277,0.565,0.00,
7418,0.114,0.042,28.275,0.536,0.00,
7564,0.121,0.059,28.277,0.506,0.00,
7714,0.127,0.046,28.265,0.566,0.00,
7860,0.125,0.056,28.263,0.565,0.00,
8035,0.078,0.042,28.262,0.553,0.00,
8185,0.091,0.056,28.260,0.544,0.00,
8331,0.110,0.054,28.273,0.500,0.00,
8476,0.118,0.056,28.260,0.552,0.00,
8622,0.140,0.042,28.282,0.520,0.00,
8767,0.118,0.048,28.268,0.500,0.00,
8912,0.106,0.052,28.282,0.555,0.00,
9057,0.110,0.041,28.272,0.559,0.00,
9203,0.108,0.059,28.273,0.541,0.00,
9348,0.118,0.048,28.273,0.544,0.00,
9493,0.112,0.041,28.268,0.544,0.00,
9668,0.108,0.052,28.278,0.541,0.00,
9814,0.112,0.048,28.275,0.536,0.00,
9960,0.110,0.044,28.284,0.542,0.00,
10105,0.103,0.041,28.275,0.513,0.00,
10254,0.114,0.048,28.255,0.556,0.00,
10399,0.112,0.046,28.284,0.541,0.00,
10544,0.123,0.041,28.289,0.534,0.00,
10690,0.121,0.042,28.267,0.535,0.00,
10836,0.116,0.048,28.258,0.539,0.00,
10981,0.118,0.048,28.260,0.551,0.00,
11127,0.114,0.048,28.282,0.532,0.00,
11302,0.114,0.050,28.265,0.548,0.00,
11447,0.112,0.046,28.260,0.544,0.00,
11592,0.106,0.052,28.268,0.524,0.00,
11737,0.074,0.046,28.273,0.549,0.00,
11886,0.099,0.046,28.287,0.541,0.00,
12031,0.118,0.056,28.265,0.538,0.00,
12176,0.101,0.046,28.268,0.528,0.00,
12324,0.095,0.050,28.268,0.555,0.00,
12469,0.104,0.048,28.289,0.544,0.00,
12614,0.118,0.044,28.277,0.536,0.00,
12760,0.101,0.044,28.267,0.541,0.00,
12935,0.110,0.052,28.284,0.536,0.00,
13080,0.099,0.050,28.285,0.532,0.00,
13226,0.119,0.056,28.258,0.535,0.00,
13371,0.114,0.044,28.284,0.539,0.00,
13516,0.108,0.052,28.275,0.548,0.00,
13661,0.118,0.046,28.277,0.535,0.00,
13807,0.108,0.044,28.280,0.536,0.00,
13953,0.106,0.050,28.294,0.528,0.00,
14099,0.110,0.048,28.290,0.542,0.00,
14244,0.099,0.048,28.275,0.539,0.00,
14391,0.108,0.046,28.272,0.542,0.00,
14571,0.103,0.041,28.265,0.536,0.00,
14716,0.112,0.044,28.272,0.535,0.00,
14861,0.119,0.044,28.277,0.532,0.00,
15006,0.116,0.052,28.267,0.539,0.00,
15152,0.104,0.052,28.290,0.549,0.00,
15297,0.103,0.048,28.289,0.538,0.00,
15442,0.106,0.048,28.265,0.535,0.00,
15588,0.118,0.050,28.270,0.544,0.00,
15734,0.106,0.046,28.272,0.542,0.00,
15883,0.108,0.052,28.262,0.532,0.00,
16028,0.110,0.039,28.272,0.538,0.00,
16203,0.110,0.050,28.278,0.541,0.00,
16348,0.110,0.048,28.282,0.534,0.00,
16496,0.110,0.044,28.260,0.538,0.00,
16641,0.108,0.042,28.289,0.528,0.00,
16787,0.110,0.050,28.280,0.536,0.00,
16932,0.110,0.039,28.290,0.536,0.00,
17077,0.116,0.052,28.280,0.539,0.00,
17222,0.104,0.050,28.282,0.536,0.00,
17368,0.101,0.048,28.268,0.539,0.00,
17513,0.106,0.052,28.270,0.535,0.00,
17658,0.106,0.048,28.265,0.538,0.00,
17834,0.104,0.050,28.265,0.541,0.00,
17980,0.114,0.044,28.268,0.541,0.00,
18125,0.104,0.048,28.272,0.542,0.00,
18270,0.103,0.046,28.265,0.538,0.00,
18415,0.103,0.042,28.273,0.542,0.00,
18559,0.106,0.052,28.280,0.535,0.00,
18704,0.106,0.050,28.282,0.536,0.00,
18849,0.112,0.039,28.289,0.545,0.00,
18994,0.110,0.052,28.284,0.534,0.00,
19139,0.110,0.037,28.272,0.539,0.00,
19284,0.106,0.042,28.292,0.544,0.00,
19469,0.106,0.048,28.272,0.536,0.00,
19614,0.106,0.044,28.263,0.541,0.00,
19759,0.101,0.052,28.273,0.541,0.00,
19904,0.108,0.054,28.275,0.536,0.00,
20052,0.110,0.048,28.273,0.544,0.00,
20198,0.106,0.050,28.278,0.541,0.00,
20343,0.106,0.052,28.277,0.539,0.00,
20490,0.101,0.050,28.278,0.539,0.00,
20636,0.108,0.052,28.280,0.536,0.00,
20781,0.108,0.048,28.294,0.542,0.00,
20926,0.108,0.046,28.295,0.545,0.00,
21101,0.106,0.046,28.284,0.534,0.00,
21246,0.108,0.042,28.277,0.536,0.00,
21391,0.110,0.046,28.275,0.539,0.00,
21536,0.114,0.046,28.275,0.539,0.00,
21681,0.103,0.048,28.284,0.542,0.00,
21826,0.112,0.052,28.285,0.538,0.00,
21971,0.106,0.044,28.275,0.539,0.00,
22116,0.104,0.044,28.282,0.531,0.00,
22261,0.097,0.050,28.287,0.542,0.00,
22406,0.106,0.046,28.282,0.544,0.00,
22554,0.112,0.046,28.285,0.546,0.00,
22734,0.114,0.046,28.277,0.538,0.00,
22879,0.106,0.048,28.268,0.546,0.00,
23024,0.112,0.042,28.258,0.546,0.00,
23169,0.108,0.044,28.282,0.541,0.00,
23314,0.104,0.046,28.278,0.541,0.00,
23459,0.104,0.042,28.278,0.535,0.00,
23604,0.103,0.048,28.278,0.542,0.00,
23750,0.104,0.050,28.275,0.535,0.00,
23896,0.104,0.050,28.277,0.541,0.00,
24041,0.114,0.044,28.282,0.536,0.00,
24190,0.106,0.048,28.284,0.539,0.00,
24370,0.110,0.054,28.270,0.539,0.00,
24516,0.104,0.048,28.280,0.532,0.00,
24664,0.104,0.052,28.285,0.544,0.00,
24809,0.108,0.050,28.282,0.541,0.00,
24954,0.103,0.052,28.287,0.539,0.00,
