3294,0.487,1.616,28.387,3.519,0.00,
3695,0.517,1.213,28.368,3.530,0.00,
3824,0.485,0.993,28.382,3.539,0.00,
3953,0.603,2.124,28.368,3.522,0.00,
4082,0.571,1.567,28.380,3.540,0.00,
4211,0.489,1.254,28.365,3.534,0.00,
4340,0.506,1.197,28.387,3.534,0.00,
4469,0.463,1.076,28.366,3.530,0.00,
4598,0.481,1.321,28.368,3.522,0.00,
4727,0.453,0.952,28.385,3.544,0.00,
4856,0.509,0.961,28.363,3.530,0.00,
4990,0.492,1.393,28.366,3.529,0.00,
5119,0.487,1.166,28.370,3.522,0.00,
5248,0.549,1.385,28.371,3.512,0.00,
5377,0.500,1.278,28.363,3.527,0.00,
5530,0.496,1.469,28.371,3.532,0.00,
5659,0.522,1.781,28.375,3.520,0.00,
5789,0.506,1.661,28.395,3.541,0.00,
5918,0.472,1.031,28.368,3.522,0.00,
6073,0.489,1.132,28.382,3.533,0.00,
6202,0.461,0.995,28.378,3.551,0.00,
6331,0.453,0.911,28.376,3.543,0.00,
6460,0.449,0.931,28.380,3.537,0.00,
6619,0.448,0.873,28.378,3.532,0.00,
6748,0.434,0.884,28.385,3.536,0.00,
6882,0.496,1.143,28.376,3.550,0.00,
7011,0.494,1.085,28.366,3.544,0.00,
7160,0.504,1.237,28.382,3.532,0.00,
7289,0.489,1.061,28.376,3.522,0.00,
7420,0.609,1.728,28.380,3.509,0.00,
7549,0.652,2.135,28.376,3.526,0.00,
7703,0.605,2.236,28.358,3.532,0.00,
7832,0.566,1.567,28.376,3.540,0.00,
7961,0.549,1.468,28.376,3.526,0.00,
8090,0.524,1.439,28.363,3.525,0.00,
8249,0.526,1.441,28.375,3.522,0.00,
8379,0.524,1.426,28.368,3.517,0.00,
8508,0.586,1.809,28.365,3.513,0.00,
8637,0.515,1.492,28.365,3.519,0.00,
8791,0.582,2.683,28.370,3.522,0.00,
8920,0.648,2.381,28.360,3.525,0.00,
9049,0.596,1.739,28.365,3.526,0.00,
9178,0.577,2.068,28.358,3.519,0.00,
9334,0.723,2.019,28.361,3.505,0.00,
9463,0.626,2.643,28.351,3.496,0.00,
9592,0.631,2.480,28.368,3.520,0.00,
9721,0.693,2.831,28.346,3.517,0.00,
9875,0.777,5.480,28.354,3.502,0.00,
10004,0.631,1.993,28.361,3.519,0.00,
10133,0.723,2.671,28.338,3.502,0.00,
10262,0.823,4.370,28.358,3.505,0.00,
10421,0.594,2.131,28.363,3.512,0.00,
10553,0.511,1.303,28.344,3.540,0.00,
10683,0.446,0.871,28.370,3.570,0.00,
10812,0.492,1.064,28.371,3.533,0.00,
10962,0.485,1.025,28.365,3.515,0.00,
11091,0.453,0.922,28.366,3.532,0.00,
11224,0.474,1.042,28.358,3.530,0.00,
11353,0.461,1.286,28.383,3.556,0.00,
11507,0.511,1.019,28.368,3.544,0.00,
11636,0.453,0.892,28.376,3.540,0.00,
11765,0.463,1.068,28.371,3.530,0.00,
11894,0.449,1.175,28.373,3.533,0.00,
12048,0.440,0.718,28.360,3.539,0.00,
12177,0.461,0.946,28.370,3.539,0.00,
12306,0.451,0.826,28.365,3.529,0.00,
12435,0.421,0.757,28.373,3.533,0.00,
12590,0.432,0.727,28.382,3.533,0.00,
12719,0.498,1.233,28.382,3.532,0.00,
12848,0.431,0.817,28.366,3.539,0.00,
12977,0.481,0.946,28.375,3.534,0.00,
13133,0.479,1.269,28.361,3.539,0.00,
13262,0.478,0.898,28.371,3.532,0.00,
13391,0.466,0.839,28.371,3.537,0.00,
13520,0.476,1.374,28.373,3.522,0.00,
13679,0.478,1.612,28.382,3.525,0.00,
13808,0.474,0.903,28.378,3.540,0.00,
13937,0.459,0.841,28.366,3.540,0.00,
14066,0.427,0.733,28.368,3.209,0.00,
14218,0.283,0.269,28.392,2.318,0.00,
14347,0.236,0.331,28.405,1.618,0.00,
14476,0.170,0.507,28.393,0.891,0.00,
14605,0.181,0.356,28.397,0.889,0.00,
14765,0.142,0.056,28.398,0.541,0.00,
14894,0.134,0.056,28.387,0.535,0.00,
15027,0.144,0.052,28.395,0.544,0.00,
15157,0.125,0.054,28.403,0.539,0.00,
15306,0.138,0.050,28.402,0.535,0.00,
15435,0.133,0.050,28.400,0.541,0.00,
15564,0.159,0.575,28.385,0.548,0.00,
15693,0.194,1.295,28.402,0.881,0.00,
15847,0.247,1.130,28.403,1.333,0.00,
