Voltage,Current,Power,Energy,Temperature,MotorCurrent,MeasuredDutyCycle,TargetDutyCycle,Phase,Repeat,CurrentLimit_A,Timestamp_s,Dyno_Timestamp_ms,Dyno_Speed_kmh,Car_Speed_kmh,Dyno_Torque_Nm,Dyno_Power_W
26.8,-0.007,0.18,0.169,20.5,0.8711,88.0,100.0,Accelerating,1.0,15.0,1.8786437511444092,,,,,
,,,,,,,,,,,1.8789143562316895,1783.0,0.0,0.0,-0.0,0.0
26.8,-0.002,0.04,0.177,20.5,0.8889,93.5,100.0,Accelerating,1.0,15.0,1.9870250225067139,,,,,
26.8,0.007,0.241,0.192,20.5,0.8953,98.5,100.0,Accelerating,1.0,15.0,2.0871355533599854,,,,,
26.8,-0.005,0.161,0.2,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,2.1882987022399902,,,,,
26.8,-0.005,0.12,0.207,20.5,0.8905,100.0,100.0,Accelerating,1.0,15.0,2.297452926635742,,,,,
26.8,0.002,0.06,0.215,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,2.398068904876709,,,,,
26.8,-0.005,0.06,0.23,20.5,0.8881,100.0,100.0,Accelerating,1.0,15.0,2.5075361728668213,,,,,
26.8,0.0,0.0,0.238,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,2.608800172805786,,,,,
26.8,-0.005,0.1,0.246,20.5,0.8905,100.0,100.0,Accelerating,1.0,15.0,2.710099697113037,,,,,
26.8,-0.005,0.1,0.253,20.5,0.8937,100.0,100.0,Accelerating,1.0,15.0,2.8146231174468994,,,,,
,,,,,,,,,,,2.8148622512817383,2721.0,0.0,0.0,-0.0,0.0
26.8,0.0,0.02,0.269,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,2.919276237487793,,,,,
26.8,-0.002,0.04,0.276,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,3.029291868209839,,,,,
26.8,0.0,0.02,0.284,20.5,0.8905,100.0,100.0,Accelerating,1.0,15.0,3.1296298503875732,,,,,
26.8,0.007,0.201,0.292,20.5,0.8937,100.0,100.0,Accelerating,1.0,15.0,3.233167886734009,,,,,
26.8,0.002,0.08,0.307,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,3.3370039463043213,,,,,
26.8,0.002,0.08,0.315,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,3.449799060821533,,,,,
26.8,0.002,0.04,0.323,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,3.550570011138916,,,,,
26.8,0.0,0.02,0.33,20.5,0.8897,100.0,100.0,Accelerating,1.0,15.0,3.653237819671631,,,,,
26.8,0.002,0.04,0.338,20.5,0.8937,100.0,100.0,Accelerating,1.0,15.0,3.755338668823242,,,,,
,,,,,,,,,,,3.75553822517395,3659.0,0.0,0.0,-0.0,0.0
26.8,0.005,0.12,0.353,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,3.8635478019714355,,,,,
26.8,0.0,0.02,0.361,20.5,0.8913,100.0,100.0,Accelerating,1.0,15.0,3.964531183242798,,,,,
26.8,0.002,0.06,0.369,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,4.078452110290527,,,,,
26.8,0.0,0.02,0.384,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,4.179012060165405,,,,,
26.797,-0.002,0.06,0.392,20.5,0.8873,100.0,100.0,Accelerating,1.0,15.0,4.285029888153076,,,,,
26.8,0.012,0.301,0.399,20.5,0.8897,100.0,100.0,Accelerating,1.0,15.0,4.382116079330444,,,,,
26.8,0.007,0.18,0.415,20.5,0.8897,100.0,100.0,Accelerating,1.0,15.0,4.496073007583618,,,,,
26.8,0.005,0.1,0.422,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,4.595106601715088,,,,,
,,,,,,,,,,,4.687854528427124,4597.0,0.0,0.0,-0.0,0.0
26.8,-0.002,0.08,0.43,20.5,0.8873,100.0,100.0,Accelerating,1.0,15.0,4.714533805847168,,,,,
26.8,-0.002,0.06,0.438,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,4.803583145141602,,,,,
26.797,0.005,0.1,0.453,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,4.916567802429199,,,,,
26.8,0.0,0.02,0.461,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,5.019780397415161,,,,,
26.8,0.0,0.0,0.468,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,5.118896484375,,,,,
26.8,-0.007,0.18,0.476,20.5,0.8897,100.0,100.0,Accelerating,1.0,15.0,5.219266653060913,,,,,
26.8,0.002,0.04,0.492,20.5,0.8913,100.0,100.0,Accelerating,1.0,15.0,5.328104257583618,,,,,
26.8,0.0,0.0,0.499,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,5.43963885307312,,,,,
26.8,-0.002,0.06,0.507,20.5,0.8985,100.0,100.0,Accelerating,1.0,15.0,5.54266619682312,,,,,
,,,,,,,,,,,5.626501798629761,5535.0,0.0,0.0,0.0,0.0
26.8,0.0,0.02,0.515,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,5.657480478286743,,,,,
26.8,0.0,0.02,0.522,20.5,0.8881,100.0,100.0,Accelerating,1.0,15.0,5.749605417251587,,,,,
26.8,0.002,0.06,0.538,20.5,0.8913,100.0,100.0,Accelerating,1.0,15.0,5.855069637298584,,,,,
26.8,0.005,0.1,0.545,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,5.958211898803711,,,,,
26.8,0.002,0.04,0.561,20.5,0.8856,100.0,100.0,Accelerating,1.0,15.0,6.0661211013793945,,,,,
26.8,-0.002,0.04,0.568,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,6.172075510025024,,,,,
26.797,0.002,0.04,0.576,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,6.269543647766113,,,,,
26.8,-0.002,0.08,0.591,20.5,0.8881,100.0,100.0,Accelerating,1.0,15.0,6.373226642608643,,,,,
26.8,0.007,0.18,0.599,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,6.479248285293579,,,,,
,,,,,,,,,,,6.5673134326934814,6473.0,0.0,0.0,-0.0,0.0
26.8,0.005,0.1,0.607,20.5,0.8897,100.0,100.0,Accelerating,1.0,15.0,6.601794004440308,,,,,
26.8,0.002,0.04,0.614,20.5,0.8631,100.0,100.0,Accelerating,1.0,15.0,6.683591365814209,,,,,
26.8,0.0,0.02,0.622,20.5,0.8937,100.0,100.0,Accelerating,1.0,15.0,6.789363384246826,,,,,
26.8,0.0,0.0,0.63,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,6.90151834487915,,,,,
26.797,0.002,0.04,0.637,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,7.00988507270813,,,,,
26.8,0.0,0.0,0.653,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,7.10401463508606,,,,,
26.8,0.002,0.04,0.66,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,7.214308500289917,,,,,
26.8,-0.002,0.06,0.668,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,7.3134050369262695,,,,,
26.8,0.005,0.12,0.684,20.5,0.8937,100.0,100.0,Accelerating,1.0,15.0,7.415645122528076,,,,,
,,,,,,,,,,,7.510980606079102,7411.0,0.0,0.0,0.0,0.0
26.8,0.0,0.04,0.691,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,7.540445804595947,,,,,
26.8,0.005,0.12,0.707,20.5,0.8881,100.0,100.0,Accelerating,1.0,15.0,7.6332783699035645,,,,,
26.797,0.002,0.08,0.714,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,7.7356789112091064,,,,,
26.803,0.002,0.06,0.722,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,7.836588382720947,,,,,
26.8,0.007,0.161,0.737,20.5,0.8905,100.0,100.0,Accelerating,1.0,15.0,7.941628932952881,,,,,
26.8,0.002,0.04,0.745,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,8.055198192596436,,,,,
26.8,0.007,0.16,0.753,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,8.161482334136963,,,,,
26.8,0.0,0.02,0.76,20.5,0.8913,100.0,100.0,Accelerating,1.0,15.0,8.264632940292358,,,,,
26.8,0.002,0.06,0.768,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,8.36604118347168,,,,,
,,,,,,,,,,,8.444429636001587,8349.0,0.0,0.0,0.0,0.0
26.797,0.002,0.06,0.776,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,8.478010892868042,,,,,
26.8,-0.002,0.06,0.791,20.5,0.8913,100.0,100.0,Accelerating,1.0,15.0,8.576974630355835,,,,,
26.8,0.002,0.08,0.799,20.5,0.8873,100.0,100.0,Accelerating,1.0,15.0,8.681362628936768,,,,,
26.8,0.002,0.04,0.814,20.5,0.8937,100.0,100.0,Accelerating,1.0,15.0,8.785099029541016,,,,,
26.8,0.002,0.06,0.822,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,8.889900207519531,,,,,
26.8,0.012,0.301,0.829,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,8.995307683944702,,,,,
26.797,0.005,0.141,0.837,20.5,0.8905,100.0,100.0,Accelerating,1.0,15.0,9.097499370574951,,,,,
26.797,0.0,0.02,0.845,20.5,0.8913,100.0,100.0,Accelerating,1.0,15.0,9.197892665863037,,,,,
26.8,0.012,0.322,0.86,20.5,0.8937,100.0,100.0,Accelerating,1.0,15.0,9.305276155471802,,,,,
,,,,,,,,,,,9.384902954101562,9287.0,0.0,0.0,-0.0,0.0
26.8,-0.002,0.18,0.868,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,9.43116283416748,,,,,
26.8,-0.005,0.12,0.883,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,9.52167296409607,,,,,
26.8,0.0,0.0,0.891,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,9.619424819946289,,,,,
26.8,0.002,0.04,0.899,20.5,0.8881,100.0,100.0,Accelerating,1.0,15.0,9.73032808303833,,,,,
26.8,-0.002,0.08,0.906,20.5,0.8937,100.0,100.0,Accelerating,1.0,15.0,9.837700843811035,,,,,
26.8,0.002,0.04,0.914,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,9.94121503829956,,,,,
26.8,-0.005,0.12,0.929,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,10.041847229003906,,,,,
26.8,0.002,0.08,0.937,20.5,0.8905,100.0,100.0,Accelerating,1.0,15.0,10.148363828659058,,,,,
26.803,-0.002,0.08,0.945,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,10.252564668655396,,,,,
,,,,,,,,,,,10.327433347702026,10225.0,0.0,0.0,-0.0,0.0
26.8,0.002,0.08,0.96,20.5,0.8913,100.0,100.0,Accelerating,1.0,15.0,10.376172542572021,,,,,
26.8,-0.007,0.201,0.968,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,10.467029094696045,,,,,
26.803,0.005,0.12,0.983,20.5,0.8913,100.0,100.0,Accelerating,1.0,15.0,10.566073894500732,,,,,
26.8,0.0,0.02,0.991,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,10.677782773971558,,,,,
26.8,0.002,0.08,0.998,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,10.782719135284424,,,,,
26.8,-0.005,0.12,1.006,20.5,0.8929,100.0,100.0,Accelerating,1.0,15.0,10.888216972351074,,,,,
26.8,0.005,0.12,1.021,20.5,0.8889,100.0,100.0,Accelerating,1.0,15.0,10.991026878356934,,,,,
26.8,0.005,0.12,1.029,20.5,0.8905,100.0,100.0,Accelerating,1.0,15.0,11.091468811035156,,,,,
26.8,0.002,0.04,1.037,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,11.195058822631836,,,,,
,,,,,,,,,,,11.259179830551147,11163.0,0.0,0.0,-0.0,0.0
26.8,0.01,0.241,1.052,20.5,0.8921,100.0,100.0,Accelerating,1.0,15.0,11.31862497329712,,,,,
