3320,0.147,0.056,28.333,0.531,0.00,
3725,0.144,0.054,28.334,0.538,0.00,
3854,0.155,0.048,28.329,0.542,0.00,
3983,0.146,0.054,28.334,0.539,0.00,
4112,0.144,0.052,28.334,0.535,0.00,
4241,0.149,0.048,28.331,0.538,0.00,
4370,0.151,0.048,28.339,0.534,0.00,
4499,0.149,0.054,28.336,0.541,0.00,
4628,0.149,0.059,28.334,0.536,0.00,
4757,0.149,0.048,28.319,0.534,0.00,
4886,0.149,0.058,28.322,0.536,0.00,
5015,0.153,0.050,28.327,0.538,0.00,
5144,0.149,0.050,28.314,0.536,0.00,
5273,0.153,0.052,28.329,0.538,0.00,
5402,0.149,0.054,28.311,0.542,0.00,
5558,0.144,0.056,28.327,0.538,0.00,
5687,0.147,0.054,28.339,0.546,0.00,
5816,0.147,0.058,28.333,0.538,0.00,
5945,0.140,0.050,28.333,0.539,0.00,
6104,0.147,0.054,28.312,0.539,0.00,
6233,0.147,0.058,28.314,0.532,0.00,
6362,0.153,0.050,28.334,0.531,0.00,
6491,0.147,0.052,28.327,0.529,0.00,
6645,0.147,0.058,28.327,0.525,0.00,
6774,0.151,0.058,28.322,0.541,0.00,
6903,0.151,0.044,28.324,0.538,0.00,
7036,0.147,0.052,28.326,0.541,0.00,
7186,0.142,0.052,28.311,0.542,0.00,
7315,0.146,0.044,28.331,0.539,0.00,
7447,0.146,0.054,28.333,0.532,0.00,
7576,0.147,0.054,28.319,0.545,0.00,
7730,0.149,0.056,28.322,0.538,0.00,
7859,0.151,0.056,28.338,0.544,0.00,
7988,0.142,0.048,28.322,0.544,0.00,
8117,0.147,0.050,28.338,0.539,0.00,
8276,0.146,0.052,28.343,0.544,0.00,
8405,0.151,0.052,28.327,0.538,0.00,
8534,0.147,0.044,28.338,0.536,0.00,
8663,0.149,0.052,28.341,0.536,0.00,
8817,0.142,0.052,28.326,0.535,0.00,
8946,0.147,0.059,28.331,0.515,0.00,
9075,0.153,0.058,28.314,0.565,0.00,
9204,0.147,0.054,28.322,0.521,0.00,
9361,0.149,0.054,28.312,0.542,0.00,
9490,0.149,0.052,28.338,0.528,0.00,
9619,0.142,0.056,28.331,0.555,0.00,
9748,0.149,0.054,28.319,0.520,0.00,
9903,0.144,0.054,28.324,0.536,0.00,
10032,0.176,0.042,28.331,0.524,0.00,
10162,0.155,0.058,28.314,0.541,0.00,
10291,0.153,0.058,28.312,0.542,0.00,
10445,0.157,0.048,28.316,0.539,0.00,
10574,0.161,0.058,28.314,0.559,0.00,
10703,0.157,0.052,28.311,0.545,0.00,
10836,0.157,0.056,28.331,0.544,0.00,
10990,0.142,0.056,28.329,0.520,0.00,
11119,0.157,0.050,28.321,0.532,0.00,
11251,0.155,0.063,28.317,0.536,0.00,
11380,0.142,0.063,28.322,0.534,0.00,
11530,0.149,0.052,28.316,0.534,0.00,
11659,0.146,0.046,28.319,0.541,0.00,
11788,0.151,0.052,28.324,0.544,0.00,
11917,0.146,0.054,28.338,0.539,0.00,
12076,0.142,0.052,28.316,0.544,0.00,
12205,0.142,0.058,28.317,0.539,0.00,
12334,0.151,0.067,28.331,0.536,0.00,
12463,0.157,0.061,28.316,0.538,0.00,
12617,0.149,0.067,28.333,0.538,0.00,
12746,0.149,0.065,28.326,0.536,0.00,
12875,0.151,0.061,28.324,0.536,0.00,
13004,0.149,0.052,28.331,0.541,0.00,
13161,0.147,0.050,28.324,0.541,0.00,
13290,0.142,0.056,28.329,0.544,0.00,
13419,0.138,0.054,28.321,0.538,0.00,
13548,0.155,0.050,28.331,0.538,0.00,
13702,0.138,0.050,28.333,0.536,0.00,
13831,0.136,0.058,28.326,0.536,0.00,
13961,0.149,0.052,28.321,0.542,0.00,
14090,0.147,0.058,28.324,0.539,0.00,
14249,0.142,0.054,28.316,0.535,0.00,
14378,0.155,0.052,28.331,0.542,0.00,
14510,0.144,0.054,28.316,0.531,0.00,
14640,0.146,0.056,28.336,0.535,0.00,
14789,0.168,0.063,28.322,0.541,0.00,
14919,0.151,0.065,28.307,0.536,0.00,
15050,0.144,0.058,28.322,0.545,0.00,
15179,0.142,0.056,28.314,0.534,0.00,
15333,0.144,0.058,28.322,0.538,0.00,
15462,0.144,0.059,28.321,0.536,0.00,
15591,0.142,0.050,28.309,0.538,0.00,
15720,0.142,0.050,28.327,0.528,0.00,
15874,0.147,0.052,28.324,0.548,0.00,
16003,0.136,0.050,28.319,0.538,0.00,
16132,0.144,0.050,28.321,0.532,0.00,
16262,0.140,0.058,28.319,0.535,0.00,
16421,0.140,0.052,28.334,0.538,0.00,
16551,0.142,0.048,28.322,0.535,0.00,
16680,0.147,0.052,28.317,0.548,0.00,
16809,0.147,0.059,28.319,0.535,0.00,
16960,0.142,0.046,28.329,0.535,0.00,
17089,0.151,0.058,28.327,0.544,0.00,
17218,0.144,0.054,28.336,0.536,0.00,
17347,0.153,0.058,28.333,0.539,0.00,
17506,0.147,0.059,28.331,0.541,0.00,
17635,0.140,0.056,28.329,0.538,0.00,
17764,0.147,0.059,28.327,0.542,0.00,
17893,0.142,0.046,28.334,0.541,0.00,
18047,0.142,0.056,28.309,0.532,0.00,
18176,0.138,0.050,28.329,0.536,0.00,
18309,0.147,0.054,28.338,0.536,0.00,
18438,0.142,0.056,28.321,0.542,0.00,
18592,0.144,0.058,28.322,0.531,0.00,
18721,0.151,0.056,28.312,0.534,0.00,
18849,0.147,0.058,28.329,0.535,0.00,
18978,0.144,0.052,28.327,0.532,0.00,
19132,0.140,0.061,28.321,0.539,0.00,
