2421,0.054,-0.008,27.272,0.625,0.00,
2829,0.058,-0.004,27.288,0.628,0.00,
2967,0.061,-0.001,27.288,0.611,0.00,
3105,0.046,-0.001,27.282,0.583,0.00,
3243,0.056,-0.006,27.277,0.607,0.00,
3381,0.052,-0.006,27.273,0.604,0.00,
3554,0.052,-0.004,27.287,0.590,0.00,
3692,0.056,-0.002,27.287,0.580,0.00,
3830,0.048,-0.004,27.283,0.613,0.00,
3968,0.052,-0.002,27.283,0.608,0.00,
4106,0.048,-0.006,27.287,0.607,0.00,
4244,0.046,-0.008,27.283,0.594,0.00,
4382,0.056,-0.010,27.287,0.605,0.00,
4520,0.058,0.005,27.285,0.590,0.00,
4662,0.052,0.003,27.282,0.610,0.00,
4800,0.061,0.005,27.283,0.594,0.00,
4938,0.054,-0.010,27.287,0.603,0.00,
5076,0.058,-0.012,27.285,0.584,0.00,
5214,0.058,-0.006,27.283,0.575,0.00,
5352,0.050,-0.002,27.283,0.605,0.00,
5490,0.054,-0.004,27.295,0.605,0.00,
5628,0.056,0.001,27.285,0.601,0.00,
5766,0.061,-0.010,27.287,0.590,0.00,
5904,0.048,-0.004,27.280,0.597,0.00,
6043,0.054,-0.002,27.292,0.591,0.00,
6181,0.059,-0.001,27.292,0.613,0.00,
6324,0.048,-0.002,27.288,0.621,0.00,
6462,0.058,-0.004,27.290,0.622,0.00,
6603,0.054,-0.001,27.288,0.611,0.00,
6766,0.054,-0.001,27.287,0.601,0.00,
6904,0.059,-0.001,27.290,0.596,0.00,
7042,0.059,-0.012,27.288,0.603,0.00,
7180,0.054,-0.004,27.282,0.605,0.00,
7318,0.050,-0.002,27.288,0.584,0.00,
7456,0.061,-0.004,27.283,0.613,0.00,
7594,0.052,-0.002,27.288,0.605,0.00,
7732,0.058,-0.008,27.287,0.594,0.00,
7870,0.056,-0.002,27.288,0.601,0.00,
8008,0.056,-0.001,27.287,0.590,0.00,
8146,0.052,-0.001,27.290,0.611,0.00,
8284,0.058,-0.004,27.294,0.604,0.00,
