4026,0.108,0.056,27.419,0.542,0.00,
4442,0.106,0.065,27.430,0.542,0.00,
4635,0.114,0.052,27.432,0.548,0.00,
4793,0.119,0.058,27.424,0.538,0.00,
4951,0.121,0.044,27.415,0.539,0.00,
5108,0.118,0.069,27.429,0.538,0.00,
5266,0.110,0.054,27.408,0.539,0.00,
5424,0.127,0.056,27.430,0.539,0.00,
5582,0.127,0.048,27.424,0.536,0.00,
5739,0.121,0.042,27.415,0.546,0.00,
5896,0.106,0.065,27.420,0.544,0.00,
6054,0.116,0.054,27.434,0.539,0.00,
6212,0.114,0.048,27.425,0.541,0.00,
6370,0.114,0.061,27.425,0.546,0.00,
6528,0.110,0.056,27.419,0.545,0.00,
6688,0.118,0.052,27.437,0.541,0.00,
6846,0.106,0.056,27.437,0.544,0.00,
7004,0.116,0.046,27.420,0.538,0.00,
7162,0.103,0.063,27.429,0.544,0.00,
7365,0.123,0.061,27.412,0.534,0.00,
7523,0.119,0.058,27.434,0.545,0.00,
7681,0.103,0.050,27.425,0.544,0.00,
7840,0.108,0.048,27.432,0.541,0.00,
7998,0.108,0.039,27.429,0.542,0.00,
8156,0.112,0.056,27.435,0.538,0.00,
8314,0.116,0.046,27.430,0.538,0.00,
8476,0.116,0.052,27.425,0.534,0.00,
8635,0.119,0.052,27.451,0.538,0.00,
8793,0.114,0.052,27.429,0.539,0.00,
8998,0.116,0.050,27.435,0.541,0.00,
9156,0.114,0.059,27.430,0.538,0.00,
9313,0.123,0.058,27.435,0.539,0.00,
9471,0.114,0.046,27.432,0.542,0.00,
9630,0.110,0.054,27.422,0.539,0.00,
9788,0.118,0.054,27.435,0.541,0.00,
9946,0.116,0.052,27.429,0.539,0.00,
10104,0.121,0.059,27.430,0.542,0.00,
10262,0.118,0.061,27.425,0.544,0.00,
10420,0.114,0.054,27.432,0.545,0.00,
10577,0.108,0.056,27.407,0.542,0.00,
10735,0.131,0.054,27.422,0.525,0.00,
10893,0.125,0.046,27.417,0.544,0.00,
11051,0.136,0.056,27.435,0.544,0.00,
11211,0.129,0.050,27.439,0.542,0.00,
11369,0.118,0.048,27.417,0.541,0.00,
11527,0.119,0.059,27.415,0.539,0.00,
11730,0.129,0.056,27.422,0.538,0.00,
11887,0.121,0.059,27.422,0.549,0.00,
12045,0.114,0.052,27.435,0.544,0.00,
12203,0.123,0.039,27.435,0.538,0.00,
12361,0.123,0.082,27.427,0.506,0.00,
12519,0.125,0.058,27.430,0.527,0.00,
12677,0.112,0.050,27.434,0.560,0.00,
12835,0.082,0.069,27.435,0.535,0.00,
12997,0.101,0.048,27.427,0.538,0.00,
13155,0.116,0.041,27.430,0.511,0.00,
13313,0.121,0.071,27.429,0.541,0.00,
13473,0.134,0.065,27.422,0.538,0.00,
13631,0.118,0.042,27.424,0.528,0.00,
13789,0.104,0.054,27.417,0.535,0.00,
13946,0.116,0.058,27.422,0.536,0.00,
14104,0.147,0.056,27.427,0.563,0.00,
14262,0.134,0.050,27.417,0.539,0.00,
