376912,3.742,8.313,28.961,10.430,2.5,1,1,20240522140514.000,43.770978,-0.041424,92.774,2.45
377076,3.721,8.002,28.990,10.445,2.5,1,1,20240522140514.000,43.770978,-0.041424,92.774,2.45
377235,3.547,7.876,28.998,10.460,2.5,1,1,20240522140514.000,43.770978,-0.041424,92.774,2.45
377395,3.446,7.047,29.020,10.465,2.5,1,1,20240522140514.000,43.770978,-0.041424,92.774,2.45
377561,3.292,6.387,29.020,10.478,2.5,1,1,20240522140514.000,43.770978,-0.041424,92.774,2.45
377724,3.230,6.114,29.007,10.460,2.5,1,1,20240522140514.000,43.770978,-0.041424,92.774,2.45
377882,3.121,5.675,29.029,10.479,2.5,1,1,20240522140515.000,43.770998,-0.041442,92.948,2.50
378045,2.718,5.416,29.039,10.517,2.5,1,1,20240522140515.000,43.770998,-0.041442,92.948,2.50
378208,2.789,5.598,29.034,10.499,2.5,1,1,20240522140515.000,43.770998,-0.041442,92.948,2.50
378376,2.971,5.345,29.034,10.492,2.3,1,1,20240522140516.000,43.771018,-0.041459,93.857,2.30
378541,2.608,5.291,29.035,10.505,2.3,1,1,20240522140516.000,43.771018,-0.041459,93.857,2.30
378704,2.581,4.991,29.029,10.503,2.3,1,1,20240522140516.000,43.771018,-0.041459,93.857,2.30
378867,2.712,4.646,29.047,10.498,2.3,1,1,20240522140516.000,43.771018,-0.041459,93.857,2.30
379031,2.666,4.782,29.039,10.500,2.3,1,1,20240522140516.000,43.771018,-0.041459,93.857,2.30
379195,2.242,3.950,29.066,10.520,2.3,1,1,20240522140516.000,43.771018,-0.041459,93.857,2.30
379363,2.602,4.814,29.057,10.512,2.8,1,1,20240522140517.000,43.771039,-0.041478,95.236,2.84
379531,2.868,5.748,28.996,10.937,2.8,1,1,20240522140517.000,43.771039,-0.041478,95.236,2.84
379699,4.794,9.112,28.892,11.642,2.8,1,1,20240522140517.000,43.771039,-0.041478,95.236,2.84
379865,5.652,11.189,28.833,11.911,2.8,1,1,20240522140517.000,43.771039,-0.041478,95.236,2.84
380040,5.315,10.668,28.849,11.969,2.8,1,1,20240522140517.000,43.771039,-0.041478,95.236,2.84
380208,4.775,9.432,28.912,11.994,2.8,1,1,20240522140517.000,43.771039,-0.041478,95.236,2.84
380371,4.625,8.926,28.904,11.993,3.0,1,1,20240522140518.000,43.771062,-0.041500,94.716,2.97
380534,4.599,8.525,28.922,11.999,3.0,1,1,20240522140518.000,43.771062,-0.041500,94.716,2.97
380693,3.888,7.854,28.937,12.024,3.0,1,1,20240522140518.000,43.771062,-0.041500,94.716,2.97
380846,4.027,7.216,28.936,12.013,3.0,1,1,20240522140518.000,43.771062,-0.041500,94.716,2.97
381009,3.806,7.027,28.966,12.044,3.0,1,1,20240522140518.000,43.771062,-0.041500,94.716,2.97
381178,3.539,6.491,28.981,12.061,3.0,1,1,20240522140518.000,43.771062,-0.041500,94.716,2.97
381339,3.292,5.778,28.974,12.063,3.0,1,1,20240522140518.000,43.771062,-0.041500,94.716,2.97
381497,3.181,5.699,28.988,12.069,3.0,1,1,20240522140519.000,43.771085,-0.041523,94.703,3.04
381658,3.149,5.379,29.012,12.076,3.0,1,1,20240522140519.000,43.771085,-0.041523,94.703,3.04
381820,2.969,4.953,29.003,12.092,3.0,1,1,20240522140519.000,43.771085,-0.041523,94.703,3.04
381985,2.954,5.098,29.017,12.097,3.0,1,1,20240522140519.000,43.771085,-0.041523,94.703,3.04
382148,2.744,4.535,29.029,12.092,3.0,1,1,20240522140519.000,43.771085,-0.041523,94.703,3.04
382311,3.749,7.115,28.920,12.713,3.0,1,1,20240522140519.000,43.771085,-0.041523,94.703,3.04
382476,7.370,13.038,28.697,13.655,3.2,1,1,20240522140520.000,43.771109,-0.041547,94.828,3.19
382641,8.034,14.696,28.674,14.066,3.2,1,1,20240522140520.000,43.771109,-0.041547,94.828,3.19
382806,7.464,13.494,28.726,14.122,3.2,1,1,20240522140520.000,43.771109,-0.041547,94.828,3.19
382974,6.974,12.881,28.726,14.140,3.2,1,1,20240522140520.000,43.771109,-0.041547,94.828,3.19
383137,6.314,11.152,28.768,14.185,3.2,1,1,20240522140520.000,43.771109,-0.041547,94.828,3.19
383300,5.962,10.638,28.792,14.207,3.2,1,1,20240522140520.000,43.771109,-0.041547,94.828,3.19
383463,5.857,10.316,28.797,14.191,2.9,1,1,20240522140521.000,43.771133,-0.041569,94.738,2.90
383626,5.180,8.703,28.855,14.236,2.9,1,1,20240522140521.000,43.771133,-0.041569,94.738,2.90
383789,5.458,8.587,28.824,14.245,2.9,1,1,20240522140521.000,43.771133,-0.041569,94.738,2.90
383953,3.419,5.375,28.961,13.760,2.9,1,1,20240522140521.000,43.771133,-0.041569,94.738,2.90
384117,2.836,3.776,29.017,13.590,2.9,1,1,20240522140521.000,43.771133,-0.041569,94.738,2.90
384282,2.923,4.554,28.991,13.593,2.9,1,1,20240522140521.000,43.771133,-0.041569,94.738,2.90
384439,2.574,3.044,29.027,13.624,2.9,1,1,20240522140521.000,43.771133,-0.041569,94.738,2.90
384599,2.915,4.286,29.008,13.580,2.9,1,1,20240522140522.000,43.771157,-0.041588,94.847,2.88
384768,2.879,3.746,29.010,13.591,2.9,1,1,20240522140522.000,43.771157,-0.041588,94.847,2.88
384933,2.489,3.474,29.012,13.615,2.9,1,1,20240522140522.000,43.771157,-0.041588,94.847,2.88
385095,2.591,3.598,29.018,13.591,2.9,1,1,20240522140522.000,43.771157,-0.041588,94.847,2.88
385260,2.495,3.298,29.035,13.619,2.9,1,1,20240522140522.000,43.771157,-0.041588,94.847,2.88
385425,2.671,3.920,29.007,13.604,2.9,1,1,20240522140522.000,43.771157,-0.041588,94.847,2.88
385588,2.624,3.423,29.040,13.614,3.9,1,1,20240522140523.000,43.771186,-0.041615,94.400,3.91
385754,2.493,3.219,29.023,13.618,3.9,1,1,20240522140523.000,43.771186,-0.041615,94.400,3.91
385917,2.559,3.712,29.025,13.600,3.9,1,1,20240522140523.000,43.771186,-0.041615,94.400,3.91
386080,2.306,3.191,29.039,13.629,3.9,1,1,20240522140523.000,43.771186,-0.041615,94.400,3.91
386241,2.549,3.937,29.023,13.639,3.9,1,1,20240522140523.000,43.771186,-0.041615,94.400,3.91
386404,2.503,3.725,29.035,13.611,3.9,1,1,20240522140523.000,43.771186,-0.041615,94.400,3.91
386572,2.471,3.382,29.039,13.618,3.7,1,1,20240522140524.000,43.771217,-0.041645,94.218,3.72
386735,2.478,3.483,29.039,13.608,3.7,1,1,20240522140524.000,43.771217,-0.041645,94.218,3.72
386898,2.533,3.099,29.027,13.619,3.7,1,1,20240522140524.000,43.771217,-0.041645,94.218,3.72
387059,2.503,3.174,29.027,13.619,3.7,1,1,20240522140524.000,43.771217,-0.041645,94.218,3.72
387220,2.683,3.652,29.023,13.607,3.7,1,1,20240522140524.000,43.771217,-0.041645,94.218,3.72
